
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 190,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 195,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 200,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 205,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 210,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 215,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 220,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 225,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 230,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 235,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 240,0,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
 245,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 250,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 255,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 260,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 265,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 270,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 275,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 280,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 285,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 290,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 295,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 300,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0
 305,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,2,2,1,2,1,0,2,0,1,1,0,1,1,1,0
 310,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,2,2,1,2,1,0,2,0,1,1,0,1,1,1,0
 315,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,2,2,1,2,1,0,2,0,1,1,0,1,1,1,0
 320,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,2,2,1,2,1,0,2,0,1,1,0,1,1,1,0
 325,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,2,2,1,2,1,0,2,0,1,1,0,1,1,1,0
 330,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,2,2,1,2,1,0,2,0,1,1,0,1,1,1,0
 335,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,2,2,1,2,1,0,2,0,1,1,0,1,1,1,0
 340,0,1,2,1,0,2,0,0,1,1,1,2,2,1,0,0,1,2,2,1,2,1,0,2,0,1,1,0,1,1,1,0
 345,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,2,2,1,2,1,0,1,0,1,1,0,1,1,1,0
 350,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,2,2,1,2,1,0,1,0,1,1,0,1,1,1,0
 355,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,2,2,1,2,1,0,1,0,1,1,0,1,1,1,0
 360,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,2,2,1,2,1,0,1,0,1,1,0,1,1,1,0
 365,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,2,2,1,2,1,1,2,0,1,1,0,2,2,1,0
 370,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,2,2,1,2,1,1,2,0,1,1,0,2,2,1,0
 375,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,2,2,1,2,1,1,2,0,1,1,0,2,2,1,0
 380,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,2,2,1,2,1,1,2,0,1,1,0,2,2,1,0
 385,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,2,2,1,2,1,1,2,0,1,1,0,2,2,1,0
 390,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,2,2,1,2,1,1,2,0,1,1,0,2,2,1,0
 395,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,2,2,1,2,1,1,2,0,1,1,0,2,2,1,0
 400,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,2,2,1,2,1,1,2,0,1,1,0,2,2,1,0
 405,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,1,1,1,2,1,1,2,0,1,1,0,2,2,1,0
 410,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,1,1,1,2,1,1,2,0,1,1,0,2,2,1,0
 415,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,1,1,1,2,1,1,2,0,1,1,0,2,2,1,0
 420,0,2,2,1,0,2,1,0,1,2,1,2,2,1,0,0,1,1,1,1,2,1,1,2,0,1,1,0,2,2,1,0
 425,0,1,2,1,0,2,1,0,2,2,1,2,2,1,0,1,1,2,1,1,2,1,1,2,0,1,1,0,2,2,1,0
 430,0,1,2,1,0,2,1,0,2,2,1,2,2,1,0,1,1,2,1,1,2,1,1,2,0,1,1,0,2,2,1,1
 435,0,1,2,1,0,2,1,0,2,2,1,2,2,1,0,1,1,2,1,1,2,1,1,2,0,1,1,0,2,2,1,1
 440,0,1,2,1,0,2,1,0,2,2,1,2,2,1,0,1,1,2,1,1,2,1,1,2,0,1,1,0,2,2,2,1
 445,0,1,2,1,0,2,1,0,2,2,1,2,2,1,0,1,1,2,1,1,2,1,1,2,0,1,1,0,2,2,2,1
 450,0,1,2,1,0,2,1,0,2,2,1,2,2,1,0,1,1,2,1,1,2,1,1,2,0,1,1,0,2,2,2,1
 455,0,1,2,1,0,2,1,0,2,2,1,2,2,1,0,1,1,2,1,1,2,1,1,2,0,1,1,0,2,2,2,1
 460,0,1,2,1,0,2,1,0,2,2,1,2,2,1,0,1,1,2,1,1,2,1,1,2,0,1,1,0,2,2,2,1
 465,0,1,1,1,0,1,1,0,2,2,1,2,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,2,1
 470,0,1,1,1,0,1,1,0,2,2,1,1,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,2,1
 475,0,1,1,1,0,1,1,0,2,2,1,1,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,2,1
 480,0,1,1,1,0,1,1,0,2,2,1,1,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,2,1
 485,0,1,2,2,1,1,1,0,1,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 490,0,1,2,2,1,2,1,0,1,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 495,0,1,2,2,1,2,1,0,1,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 500,0,1,2,2,1,2,1,0,1,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 505,0,1,2,2,1,2,1,0,1,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 510,0,1,2,2,1,2,1,0,1,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 515,0,1,2,2,1,2,1,0,1,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 520,0,1,2,2,1,2,1,0,1,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 525,0,1,2,2,1,2,1,0,1,1,1,2,1,2,0,1,2,1,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 530,0,1,2,2,1,2,1,0,1,1,1,2,1,2,0,1,2,1,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 535,0,1,2,2,1,2,1,0,1,1,1,2,1,2,0,1,2,1,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 540,0,1,2,2,1,2,1,0,1,1,1,2,1,2,0,1,2,1,2,1,2,2,1,2,0,1,1,1,2,2,2,1
 545,0,1,2,2,1,2,1,0,2,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,1
 550,0,1,2,2,1,2,1,0,2,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,1
 555,0,1,2,2,1,2,1,0,2,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,1
 560,0,1,2,2,1,2,1,0,2,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,1
 565,0,1,2,2,1,2,1,0,2,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,1
 570,0,1,2,2,1,2,1,0,2,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,1
 575,0,1,2,2,1,2,1,0,2,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,1
 580,0,1,2,2,1,2,1,0,2,2,1,2,1,2,0,1,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,1
 585,0,1,1,1,1,2,1,0,2,2,1,2,1,1,0,1,2,2,2,1,1,1,1,2,0,1,2,1,2,1,1,1
 590,0,1,1,1,1,1,1,0,2,2,1,2,1,1,0,1,2,2,2,1,1,1,1,2,0,1,2,1,1,1,1,1
 595,0,1,1,1,1,1,1,0,2,2,1,2,1,1,0,1,2,2,2,1,1,1,1,2,0,1,2,1,1,1,1,1
 600,0,1,1,1,1,1,1,0,2,2,1,1,1,1,0,1,2,2,2,1,1,1,1,2,0,1,2,1,1,1,1,1
 605,0,1,1,1,1,1,2,0,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,0,1,2,1,2,1,1,1
 610,0,1,1,1,1,2,2,0,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,0,1,2,1,2,1,1,1
 615,0,1,1,1,1,2,2,0,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,0,1,2,1,2,1,1,1
 620,0,1,1,1,1,2,2,0,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,0,1,2,1,2,1,1,1
 625,0,1,1,1,1,2,2,0,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,0,1,2,1,2,1,1,1
 630,0,1,1,1,1,2,2,0,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,0,1,2,1,2,1,1,1
 635,0,1,1,1,1,2,2,0,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,0,1,2,1,2,1,1,1
 640,0,1,1,1,1,2,2,0,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,0,1,2,1,2,1,1,1
 645,0,1,1,1,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,0,1,2,1,2,1,1,1
 650,0,1,1,1,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,0,1,2,1,2,1,1,1
 655,0,1,1,1,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,0,1,2,1,2,1,1,1
 660,0,1,1,1,1,2,2,0,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,0,1,2,1,2,1,1,1
 665,0,2,2,2,1,2,2,0,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,2,1
 670,0,2,2,2,1,2,2,0,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,2,1
 675,0,2,2,2,1,2,2,0,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,2,1
 680,0,2,2,2,1,2,2,0,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,2,1
 685,0,2,2,2,1,2,2,0,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,2,1
 690,0,2,2,2,1,2,2,0,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,2,1
 695,0,2,2,2,1,2,2,0,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,2,1
 700,0,2,2,2,1,2,2,0,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,2,1
 705,0,2,2,2,1,2,1,0,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,0,1,1,1,1,1,2,1
 710,0,2,2,2,1,1,1,0,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,0,1,1,1,1,1,2,1
 715,0,2,2,2,1,1,1,0,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,0,1,1,1,1,1,2,1
 720,0,2,2,2,1,1,1,0,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,0,1,1,1,1,1,2,1
 725,0,1,2,2,1,2,1,0,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1,1,1,2,2,1
 730,0,1,2,2,1,2,1,0,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1,1,2,2,2,1
 735,0,1,2,2,1,2,1,0,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1,1,2,2,2,1
 740,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1,1,2,2,2,1
 745,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1,1,2,2,2,1
 750,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1,1,2,2,2,1
 755,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1,1,2,2,2,1
 760,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1,1,2,2,2,1
 765,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,0,1,1,1,2,2,2,1
 770,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,0,1,1,1,2,2,2,1
 775,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,0,1,1,1,2,2,2,1
 780,0,1,2,2,1,2,2,0,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,0,1,1,1,2,2,2,1
 785,0,1,2,2,1,2,2,0,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1
 790,0,1,2,2,1,2,2,0,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1
 795,0,1,2,2,1,2,2,0,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1
 800,0,1,2,2,1,2,2,0,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1
 805,0,1,2,2,1,2,2,0,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1
 810,0,1,2,2,1,2,2,0,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1
 815,0,1,2,2,1,2,2,0,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1
 820,0,1,2,2,1,2,2,0,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,0,2,1,1,2,2,2,1
 825,0,1,1,1,1,1,2,0,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,0,2,1,1,2,1,2,1
 830,0,1,1,1,1,1,2,0,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,0,2,1,1,1,1,2,1
 835,0,1,1,1,1,1,2,0,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,0,2,1,1,1,1,1,1
 840,0,1,1,1,1,1,1,0,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,0,2,1,1,1,1,1,1
 845,0,1,1,1,1,1,1,0,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,1,1,1
 850,0,1,1,1,1,2,2,0,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,1,1,1
 855,0,1,1,1,1,2,2,0,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,1,1,1
 860,0,1,1,1,1,2,2,0,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,1,1,1
 865,0,1,1,1,1,2,2,0,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,1,1,1
 870,0,1,1,1,1,2,2,0,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,1,1,1
 875,0,1,1,1,1,2,2,0,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,1,1,1
 880,0,1,1,1,1,2,2,0,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,0,2,1,1,2,1,1,1
 885,0,1,1,1,1,2,2,0,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,2,1,1,1
 890,0,1,1,1,1,2,2,0,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,2,1,1,1
 895,0,1,1,1,1,2,2,0,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,2,1,1,1
 900,0,1,1,1,1,2,2,0,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,2,1,1,1
 905,0,1,2,1,1,2,2,0,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,0,1,2,1,2,1,1,2
 910,0,1,2,1,1,2,2,0,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,0,1,2,1,2,1,1,2
 915,0,1,2,1,1,2,2,0,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,0,1,2,1,2,1,1,2
 920,0,1,2,1,1,2,2,0,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,0,1,2,1,2,1,1,2
 925,0,1,2,1,1,2,2,0,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,0,1,2,1,2,1,1,2
 930,0,1,2,1,1,2,2,0,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,0,1,2,1,2,1,1,2
 935,0,1,2,1,1,2,2,0,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,0,1,2,1,2,1,1,2
 940,0,1,2,1,1,2,2,0,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,0,1,2,1,2,1,1,2
 945,0,1,2,1,1,2,2,0,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,0,1,2,1,1,1,1,2
 950,0,1,2,1,1,2,2,0,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,0,1,2,1,1,1,1,2
 955,0,1,2,1,1,1,1,0,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,0,1,2,1,1,1,1,2
 960,0,1,2,1,1,1,1,0,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,0,1,2,1,1,1,1,2
 965,0,1,2,2,1,1,1,0,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,0,1,2,1,1,2,1,2
 970,0,1,2,2,1,1,2,0,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,0,1,2,1,2,2,1,2
 975,0,1,2,2,1,1,2,0,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,0,1,2,1,2,2,1,2
 980,0,1,2,2,1,1,2,0,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,0,1,2,1,2,2,2,2
 985,0,1,2,2,1,1,2,0,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,0,1,2,1,2,2,2,2
 990,0,1,2,2,1,1,2,0,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,0,1,2,1,2,2,2,2
 995,0,1,2,2,1,1,2,0,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,0,1,2,1,2,2,2,2
 1000,0,1,2,2,1,1,2,0,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,0,1,2,1,2,2,2,2
 1005,0,1,1,2,1,1,2,0,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,0,1,1,1,2,2,2,1
 1010,0,1,1,2,1,1,2,0,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,0,1,1,1,2,2,2,1
 1015,0,1,1,2,1,1,2,0,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,2,2,1
 1020,0,1,1,2,1,1,2,0,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,2,2,1
