
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 145,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 150,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 155,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 160,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 165,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 170,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 175,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 180,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 185,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 190,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 195,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 200,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 205,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 210,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
 215,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
 220,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
 225,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
 230,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
 235,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
 240,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
 245,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
 250,0,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
 255,0,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0
 260,0,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0
 265,0,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0
 270,0,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0
 275,0,2,1,1,0,1,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
 280,0,2,1,1,0,1,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
 285,0,2,1,1,0,1,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1
 290,0,2,1,1,0,1,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1
 295,0,2,1,1,0,1,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1
 300,0,2,1,1,0,1,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1
 305,0,2,2,1,0,1,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1
 310,0,2,2,1,0,1,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1
 315,0,2,2,1,0,1,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1
 320,0,2,2,1,0,1,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1
 325,0,2,2,1,0,1,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,2,1
 330,0,2,2,1,0,1,2,1,2,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,2,1,1,0,0,0,2,1
 335,0,2,2,1,0,1,2,1,2,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,2,2,2,1,0,0,2,1
 340,0,2,2,1,0,1,2,2,2,0,0,1,0,0,1,1,2,2,0,0,0,0,0,1,2,2,2,1,0,0,2,1
 345,0,2,2,1,0,1,2,2,2,0,0,1,0,0,1,1,2,2,0,0,0,0,0,1,2,2,2,1,0,0,2,1
 350,0,2,2,1,1,1,2,2,2,0,0,1,0,0,1,1,2,2,0,0,0,0,0,1,2,2,2,1,0,0,2,1
 355,0,1,2,1,1,1,2,2,2,0,0,1,0,0,1,1,2,2,0,1,0,0,0,1,2,2,2,1,0,0,2,1
 360,0,1,2,1,1,2,2,2,2,0,0,1,1,0,1,1,2,2,0,1,0,0,0,2,2,2,2,1,1,0,2,1
 365,0,1,2,1,1,2,2,2,2,0,0,1,1,0,1,1,2,2,0,1,0,0,0,2,2,2,2,1,1,0,2,1
 370,0,1,2,1,1,2,2,2,2,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,2,2,2,1,1,0,2,1
 375,0,1,2,1,1,2,1,2,2,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,2,2,2,1,1,0,2,1
 380,0,1,2,1,1,2,1,2,2,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,2,2,2,1,1,0,2,1
 385,0,1,2,2,1,2,1,2,2,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,2,2,2,1,1,0,2,1
 390,0,1,2,2,1,2,1,2,2,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,1,2,2,1,1,0,2,1
 395,0,1,2,2,1,2,1,2,1,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,1,2,2,1,1,0,2,1
 400,0,1,2,2,1,2,1,2,1,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,1,2,2,1,1,0,2,1
 405,0,1,2,2,1,2,1,2,1,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,1,2,2,1,1,0,2,1
 410,0,1,2,2,1,2,1,2,1,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,1,2,2,1,1,0,2,1
 415,0,1,1,2,1,2,1,2,1,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,1,2,2,1,1,0,2,1
 420,0,1,1,2,1,2,1,2,1,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,1,2,2,1,1,0,2,1
 425,0,1,1,2,1,2,1,2,1,0,0,1,1,0,2,1,2,2,0,1,0,0,0,2,1,2,2,1,1,0,2,1
 430,0,1,1,2,1,2,1,2,1,0,0,1,1,0,2,1,1,2,0,1,0,0,0,2,1,2,2,1,1,0,1,1
 435,0,1,1,2,1,2,1,2,1,0,0,1,1,0,2,1,1,2,0,1,0,0,0,2,1,2,2,1,1,0,1,1
 440,0,1,1,2,1,2,1,2,1,0,0,1,1,0,2,1,1,2,0,1,0,0,0,2,1,1,1,1,1,0,1,1
 445,0,1,1,2,1,2,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,1,1,0,1,1
 450,0,1,1,2,1,2,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,1,1,0,1,1
 455,0,1,1,2,1,2,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,1,1,0,1,1
 460,0,1,1,2,1,2,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,1,1,0,1,1
 465,0,1,1,2,1,1,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 470,0,1,1,2,1,1,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 475,0,1,1,2,1,1,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 480,0,1,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 485,0,1,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 490,0,1,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 495,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 500,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 505,0,2,1,1,1,1,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 510,0,2,1,1,1,1,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 515,0,2,1,1,1,1,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 520,0,2,1,1,1,1,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 525,0,2,1,1,1,1,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
 530,0,2,1,1,1,1,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,2,1,0,1,1
 535,0,2,1,1,1,2,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,2,1,0,1,1
 540,0,2,1,1,1,2,1,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,2,1,0,1,1
 545,0,2,1,1,1,2,1,2,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,2,1,1,2,1,0,1,1
 550,0,2,1,1,1,2,1,2,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,1,1
 555,0,2,1,1,1,2,2,2,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,1,1
 560,0,2,1,2,1,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 565,0,2,1,2,1,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 570,0,2,1,2,1,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 575,0,2,1,2,1,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 580,0,2,1,2,1,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 585,0,2,1,2,1,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 590,0,2,1,2,1,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 595,0,2,1,2,1,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 600,0,2,1,2,2,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 605,0,2,1,2,2,2,2,1,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 610,0,1,1,2,2,2,2,1,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 615,0,1,1,2,2,2,2,1,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 620,0,2,1,2,2,2,2,1,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 625,0,2,1,2,2,2,2,1,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,2,1,0,2,1
 630,0,2,1,2,2,2,2,1,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,1,1,0,2,1
 635,0,2,1,2,2,1,2,1,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,1,2,0,2,1
 640,0,2,1,2,2,1,2,1,2,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,1,2,0,2,1
 645,0,2,1,2,2,1,2,1,1,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,2,1,2,1,2,0,2,1
 650,0,2,1,2,2,1,2,1,1,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,1,1,2,1,2,0,2,1
 655,0,2,1,2,2,1,2,1,1,0,0,2,1,0,2,1,1,1,0,1,0,0,0,1,1,2,1,1,2,0,2,1
 660,0,2,1,2,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,1,1,2,0,2,1
 665,0,2,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,1,1,2,0,1,1
 670,0,2,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 675,0,2,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 680,0,2,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 685,0,2,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 690,0,2,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 695,0,2,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 700,0,2,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 705,0,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 710,0,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 715,0,2,1,1,1,1,1,2,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 720,0,2,1,1,1,1,2,2,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 725,0,1,1,1,1,1,2,2,2,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 730,0,1,1,1,1,1,2,2,2,0,0,1,1,0,1,1,1,2,0,1,0,0,0,1,1,2,2,1,2,0,1,1
 735,0,1,1,2,1,1,2,2,2,0,0,1,1,0,1,2,1,2,0,1,0,0,0,1,2,2,2,1,1,0,1,1
 740,0,1,1,2,1,1,2,2,2,0,0,1,1,0,1,2,1,2,0,1,0,0,0,1,2,2,2,1,1,0,1,1
 745,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,2,0,1,0,0,0,1,2,2,2,1,1,0,2,1
 750,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,2,0,1,0,0,0,1,2,2,2,1,1,0,2,1
 755,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,2,0,1,0,0,0,1,2,2,2,1,1,0,2,1
 760,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,2,0,1,0,0,0,1,2,1,2,1,1,0,2,1
 765,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,1,2,1,2,1,1,0,2,1
 770,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,1,2,1,1,1,1,0,2,1
 775,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,1,2,1,1,1,1,0,2,1
 780,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,1,2,1,1,1,1,0,2,1
 785,0,2,1,2,1,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,1,2,1,1,2,1,0,2,1
 790,0,2,1,2,2,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 795,0,2,1,2,2,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 800,0,2,1,2,2,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 805,0,2,1,2,2,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 810,0,2,1,2,2,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 815,0,2,1,2,2,2,2,2,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 820,0,2,1,2,2,2,1,1,2,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 825,0,2,1,2,2,2,1,1,1,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 830,0,2,1,2,2,2,1,1,1,0,0,1,1,0,1,2,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 835,0,2,1,2,2,2,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,2,1,1,2,1,0,2,1
 840,0,2,1,1,2,2,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,2,0
 845,0,2,1,1,2,2,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,2,0
 850,0,1,1,1,2,1,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 855,0,1,1,1,2,1,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 860,0,1,1,1,2,1,2,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 865,0,1,1,1,2,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 870,0,1,1,1,2,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 875,0,1,1,1,2,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 880,0,1,1,1,2,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 885,0,1,1,1,2,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 890,0,1,1,1,2,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,1,2,1,0,1,0
 895,0,1,1,1,1,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0
 900,0,1,1,1,1,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0
 905,0,2,1,1,1,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0
 910,0,2,1,1,1,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0
 915,0,2,1,1,1,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0
 920,0,2,2,1,1,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,2,1,1,0,1,0
 925,0,2,2,1,1,1,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,2,1,1,0,1,0
 930,0,2,2,1,1,1,2,2,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,2,1,1,0,1,0
 935,0,2,2,1,1,1,2,2,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,2,1,1,0,1,0
 940,0,2,2,1,1,1,2,2,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,1,0
 945,0,2,2,1,1,1,2,2,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,1,0
 950,0,2,2,1,1,1,2,2,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,1,0
 955,0,2,2,1,1,1,2,2,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,1,0
 960,0,2,2,2,1,1,2,2,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,1,0
 965,0,2,2,2,1,1,2,1,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,1,0
 970,0,2,2,2,1,1,2,1,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,1,0
 975,0,2,2,2,1,1,1,1,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,2,0
 980,0,2,2,2,1,2,1,1,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,2,1,1,0,2,0
 985,0,2,2,2,1,2,1,1,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,2,2,1,2,1,1,0,2,0
 990,0,2,2,2,1,2,1,1,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,2,1,2,1,1,0,2,0
 995,0,2,2,2,1,2,1,1,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,2,1,2,1,1,0,2,0
 1000,0,2,2,2,1,2,1,1,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,2,1,2,1,1,0,2,0
 1005,0,1,2,2,1,2,1,1,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,2,1,2,1,1,0,2,0
 1010,0,1,2,2,1,2,1,1,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,2,1,2,1,1,0,2,0
 1015,0,1,2,2,1,2,1,1,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,2,1,2,1,2,0,2,0
 1020,0,1,2,2,1,2,1,1,2,0,0,1,1,0,2,1,1,1,0,1,0,0,0,2,2,1,1,1,2,0,2,0
