TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 385,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 390,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 395,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 400,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 405,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 410,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 415,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 420,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 425,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 430,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 435,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 440,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 445,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 450,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 455,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 460,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 465,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 470,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 475,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 480,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 485,0,3,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 490,0,8,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 495,0,13,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 500,0,18,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 505,0,23,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 510,0,28,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 515,0,33,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 520,0,38,0,0,0,0,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 525,0,43,0,0,0,0,7,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 530,0,48,0,0,0,0,12,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 535,0,53,0,0,0,0,17,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 540,0,58,0,0,0,0,22,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 545,0,63,0,0,0,0,27,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 550,0,68,0,0,0,0,32,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 555,0,73,0,0,0,0,37,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 560,0,78,0,0,0,0,42,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 565,0,83,0,0,0,0,47,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
 570,0,88,0,0,0,0,52,109,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
 575,0,93,0,0,0,0,57,114,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
 580,0,98,0,0,0,0,62,119,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
 585,0,103,0,0,0,0,67,124,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
 590,0,103,0,0,0,0,72,129,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
 595,0,103,0,0,0,0,77,134,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
 600,0,103,0,0,0,0,82,139,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
 605,0,103,0,0,0,0,87,144,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
 610,0,103,0,0,0,0,92,149,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
 615,0,103,0,0,0,0,97,154,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
 620,0,103,0,0,0,0,103,159,62,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
 625,0,105,0,0,0,0,103,164,67,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,65,3,0,0,0,0,0,0
 630,0,110,0,0,0,0,103,169,72,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,70,8,0,0,0,0,0,0
 635,0,115,0,0,0,0,103,174,77,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,75,13,0,0,0,0,0,0
 640,0,120,0,0,0,0,103,179,82,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,80,18,0,0,0,0,0,0
 645,0,125,0,0,0,0,103,184,87,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,85,23,0,0,0,0,0,0
 650,0,130,0,0,0,0,103,189,92,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,90,28,0,0,0,0,0,0
 655,0,135,0,0,0,0,103,194,97,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,95,33,0,0,0,0,0,0
 660,0,140,0,0,0,0,102,199,102,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,100,38,0,0,0,0,0,0
 665,0,145,0,0,0,0,107,204,105,0,0,0,0,0,0,47,6,0,0,0,0,0,0,0,105,43,0,0,0,0,0,0
 670,0,150,0,0,0,0,112,208,105,0,0,0,0,0,0,52,11,0,0,0,0,0,0,0,105,48,0,0,0,0,0,0
 675,0,155,0,0,0,0,117,208,105,0,0,0,0,0,0,57,16,0,0,0,0,0,0,0,105,53,0,0,0,0,0,0
 680,0,160,0,0,0,0,122,208,105,0,0,0,0,0,0,62,21,0,0,0,0,0,0,0,105,58,0,0,0,0,0,0
 685,0,165,0,0,0,0,127,208,105,0,0,0,0,0,0,67,26,0,0,0,0,0,0,0,105,63,0,0,0,0,0,0
 690,0,170,0,0,0,0,132,208,105,0,0,0,0,0,0,72,31,0,0,0,0,0,0,0,105,68,0,0,0,0,0,0
 695,0,175,0,0,0,0,137,208,105,0,0,0,0,0,0,77,36,0,0,0,0,0,0,0,105,73,0,0,0,0,0,0
 700,0,180,0,0,0,0,142,208,105,0,0,0,0,0,0,82,41,0,0,0,0,0,0,0,105,78,0,0,0,0,0,0
 705,0,185,0,0,0,0,147,208,105,0,0,0,0,0,0,87,46,0,0,0,0,0,0,0,105,83,0,0,0,0,0,0
 710,0,190,0,0,0,0,152,208,105,0,0,0,0,0,0,92,51,0,0,0,0,0,0,0,105,88,0,0,0,0,0,0
 715,0,195,0,0,0,0,157,208,105,0,0,0,0,0,0,97,56,0,0,0,0,0,0,0,105,93,0,0,0,0,0,0
 720,0,200,0,0,0,0,162,208,105,0,0,0,0,0,0,103,61,0,0,0,0,0,0,0,105,98,0,0,0,0,0,0
 725,0,205,0,0,0,0,167,208,105,0,0,0,0,0,0,103,66,0,0,0,0,0,0,0,105,103,0,0,0,0,0,0
 730,0,210,0,0,0,0,172,208,105,0,0,0,0,0,0,103,71,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0
 735,0,210,0,0,0,0,177,208,105,0,0,0,0,0,0,103,76,0,0,0,0,0,0,0,105,105,0,0,0,0,3,0
 740,0,210,0,0,0,0,182,208,105,0,0,0,0,0,0,103,81,0,0,0,0,0,0,0,105,105,0,0,0,0,8,0
 745,0,210,0,0,0,0,187,208,105,0,0,0,0,0,0,103,86,0,0,0,0,0,0,0,105,105,0,0,0,0,13,0
 750,0,210,0,5,0,0,192,208,105,0,0,0,0,0,0,103,91,0,0,0,0,0,0,0,105,105,0,0,0,0,18,0
 755,0,210,0,10,0,0,197,208,105,0,0,0,0,0,0,103,96,0,0,0,0,0,0,0,105,105,0,0,0,0,23,0
 760,0,210,0,15,0,0,202,208,105,0,0,0,0,0,0,103,101,0,0,0,0,0,0,0,105,105,0,0,0,0,28,0
 765,0,210,0,20,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,33,0
 770,0,210,0,25,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,38,0
 775,0,210,0,30,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,43,0
 780,0,210,0,35,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,48,0
 785,0,210,0,40,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,53,0
 790,0,210,0,45,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,58,0
 795,0,210,0,50,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,63,0
 800,0,210,0,55,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,68,0
 805,0,210,0,60,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,73,0
 810,0,210,0,65,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,78,0
 815,0,210,0,70,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,83,0
 820,0,210,0,75,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,88,0
 825,0,210,0,80,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,93,0
 830,0,210,0,85,0,0,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,98,0
 835,0,210,0,90,0,1,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,103,0
 840,0,210,0,95,0,6,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 845,0,210,0,100,0,11,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 850,0,210,0,103,0,16,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 855,0,210,0,103,0,21,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 860,0,210,0,103,0,26,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 865,0,210,0,103,0,31,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 870,0,210,0,103,0,36,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 875,0,210,0,103,0,41,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 880,0,210,0,103,0,46,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 885,0,210,0,103,0,51,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 890,0,210,0,103,0,56,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 895,0,210,0,103,0,61,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 900,0,210,0,103,0,66,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 905,0,210,0,103,0,71,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 910,0,210,0,103,0,76,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 915,0,210,0,103,0,81,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 920,0,210,0,103,0,86,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 925,0,210,0,103,0,91,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 930,0,210,0,103,0,96,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 935,0,210,0,103,0,101,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 940,0,211,0,103,0,103,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 945,0,216,0,103,0,103,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 950,0,221,0,103,0,103,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 955,0,226,0,103,0,103,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 960,0,231,0,103,0,103,206,208,105,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 965,0,236,0,103,0,103,206,208,106,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,105,0,0,0,0,105,0
 970,0,241,3,103,0,103,211,208,111,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,105,106,0,0,0,0,105,0
 975,0,246,8,103,0,103,216,208,116,0,0,0,0,0,0,106,108,0,0,0,0,0,0,0,105,111,0,0,0,0,105,0
 980,0,251,13,103,0,103,221,208,121,0,0,0,0,0,0,111,113,0,0,0,0,0,0,0,105,116,0,0,0,0,105,0
 985,0,256,18,103,0,103,226,208,126,0,0,0,0,0,0,116,118,0,0,0,0,0,0,0,105,121,0,0,0,0,105,0
 990,0,261,23,103,0,103,231,208,131,0,0,0,0,0,0,121,123,0,0,0,0,0,0,0,105,126,0,0,0,0,105,0
 995,0,266,28,103,0,102,236,208,136,0,0,0,0,0,0,126,128,0,0,0,0,0,0,0,105,131,0,0,0,0,105,0
 1000,0,271,33,106,0,107,241,208,141,0,0,0,0,0,0,131,133,0,0,0,0,0,0,0,105,136,0,0,0,0,105,0
 1005,0,276,38,111,0,112,246,208,146,0,0,0,0,0,0,136,138,0,0,0,0,0,0,0,105,141,0,0,0,0,105,0
 1010,0,281,43,116,0,117,251,208,151,0,0,0,0,0,0,141,143,0,0,0,0,0,0,0,105,146,0,0,0,0,105,0
 1015,0,286,48,121,0,122,256,208,156,0,0,0,0,0,0,146,148,0,0,0,0,0,0,0,105,151,0,0,0,0,105,0
 1020,0,291,53,126,0,127,261,208,161,0,0,0,0,0,0,151,153,0,0,0,0,0,0,0,105,156,0,0,0,0,105,0
