TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,283,285,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,283,285,282,0,0,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 350,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 355,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 360,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 365,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 370,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 375,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 380,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 385,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 390,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 395,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 400,0,283,285,282,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0
 405,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 410,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 415,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 420,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 425,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 430,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 435,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 440,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 445,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 450,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 455,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 460,0,283,688,684,0,348,342,0,0,0,0,0,345,342,343,0,0,343,0,343,0,0,0,0,0,0,402,0,0,0,0,0
 465,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,0,0,0,463,0,0,402,0,0,0,462,0
 470,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,0,0,0,463,0,0,402,0,0,0,462,0
 475,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,0,0,463,0,0,402,0,0,0,462,0
 480,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 485,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 490,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 495,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 500,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 505,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 510,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 515,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 520,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,0,0,0,462,0
 525,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 530,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 535,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 540,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 545,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 550,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 555,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 560,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 565,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 570,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 575,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 580,0,283,688,684,0,348,342,0,462,0,0,0,345,342,806,462,462,343,0,343,476,478,0,463,0,0,402,523,0,0,462,0
 585,0,867,688,684,0,932,342,0,462,582,0,0,930,342,806,462,1044,343,0,343,476,478,0,1046,0,0,402,523,0,583,462,585
 590,0,867,688,684,0,932,342,0,462,582,0,0,930,342,806,462,1044,343,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 595,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 600,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 605,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 610,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 615,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 620,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 625,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 630,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 635,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 640,0,867,688,684,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 645,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 650,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 655,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 660,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 665,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 670,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 675,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 680,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 685,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 690,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 695,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 700,0,867,688,1328,0,932,342,0,462,582,0,0,930,934,806,462,1044,939,588,343,476,478,0,1046,0,0,402,523,0,583,1050,585
 705,0,867,688,1328,0,932,1045,703,1167,1284,0,0,930,934,1508,1168,1748,1641,588,1046,476,1182,0,1046,0,0,1104,523,703,583,1752,1288
 710,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 715,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 720,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 725,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 730,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 735,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 740,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 745,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 750,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 755,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 760,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 765,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 770,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 775,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 780,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 785,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 790,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 795,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 800,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 805,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 810,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 815,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 820,0,867,688,1328,0,1642,1045,703,1167,1284,0,0,930,1643,1508,1168,1748,1641,588,1046,1184,1182,709,1046,0,0,1104,523,703,583,1752,1288
 825,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1046,0,822,1104,523,1526,583,2576,1288
 830,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 835,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 840,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 845,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 850,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 855,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 860,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 865,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 870,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 875,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 880,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,1508,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 885,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 890,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 895,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 900,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 905,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 910,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 915,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 920,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 925,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 930,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 935,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 940,0,867,1510,2151,822,1642,1045,703,1167,2108,0,825,1753,1643,2390,1168,2572,2463,1410,1869,2006,1182,709,1877,0,822,1104,523,1526,583,2576,2117
 945,0,1810,2456,3096,822,1642,1045,703,2110,3050,0,1768,1753,1643,2390,1168,3516,3405,2354,2812,2950,2124,709,1877,944,822,2048,1466,1526,1526,2576,3062
