TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,282,285,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,282,285,283,0,344,345,0,343,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 350,0,282,285,283,0,344,345,0,343,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 355,0,282,285,283,0,344,345,0,343,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 360,0,282,285,283,0,344,345,0,343,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 365,0,282,285,283,0,344,345,0,343,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 370,0,282,285,283,0,344,345,0,345,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 375,0,282,285,283,0,344,345,0,350,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 380,0,282,285,283,0,344,345,0,355,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 385,0,282,285,283,0,344,345,0,360,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 390,0,282,285,283,0,344,345,0,365,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 395,0,282,285,283,0,344,345,0,370,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 400,0,282,285,283,0,344,345,0,375,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,0,0,0,0
 405,0,282,688,685,0,344,345,0,380,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 410,0,282,688,685,407,344,345,0,385,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 415,0,282,688,685,407,344,345,0,390,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 420,0,282,688,685,407,344,345,0,395,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 425,0,282,688,685,407,344,345,0,400,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 430,0,282,688,685,407,344,345,0,405,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 435,0,282,688,685,407,344,345,0,410,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 440,0,282,688,685,407,344,345,0,415,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 445,0,282,688,685,407,344,345,0,420,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 450,0,282,688,685,407,344,345,0,425,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 455,0,282,688,685,407,344,345,0,430,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 460,0,282,688,685,407,344,345,0,435,0,0,0,343,342,343,0,344,343,0,343,0,0,0,343,0,0,0,0,406,0,0,0
 465,0,282,688,685,407,344,808,0,440,0,0,0,343,342,343,0,808,806,0,343,0,463,0,805,0,0,0,0,406,0,462,0
 470,0,282,688,685,407,344,808,0,446,0,0,0,343,342,343,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 475,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 480,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 485,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 490,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 495,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 500,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 505,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 510,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 515,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 520,0,282,688,685,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,406,0,462,0
 525,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 530,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 535,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 540,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 545,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 550,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 555,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 560,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 565,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 570,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 575,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 580,0,805,688,1207,407,344,808,0,446,0,0,0,343,818,818,0,808,806,471,343,0,463,0,805,0,0,0,0,928,0,462,0
 585,0,805,688,1207,407,344,808,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,0,805,0,0,585,0,928,0,462,582
 590,0,805,688,1207,407,931,808,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 595,0,805,688,1207,407,931,808,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 600,0,805,688,1207,407,931,808,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 605,0,805,688,1207,407,931,810,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 610,0,805,688,1207,407,931,815,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 615,0,805,688,1207,407,931,820,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 620,0,805,688,1207,407,931,825,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 625,0,805,688,1207,407,931,830,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 630,0,805,688,1207,407,931,835,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 635,0,805,688,1207,407,931,840,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 640,0,805,688,1207,407,931,845,584,1030,0,0,0,343,818,1401,583,1391,1389,471,343,0,463,588,805,0,0,585,0,928,0,462,582
 645,0,805,688,1207,407,931,850,584,1030,0,0,645,343,818,1401,583,1391,1389,471,988,0,463,588,805,0,0,585,0,928,0,462,582
 650,0,805,688,1207,407,931,855,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 655,0,805,688,1207,407,931,860,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 660,0,805,688,1207,407,931,865,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 665,0,805,688,1207,407,931,870,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 670,0,805,688,1207,407,931,875,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 675,0,805,688,1207,407,931,880,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 680,0,805,688,1207,407,931,885,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 685,0,805,688,1207,407,931,890,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 690,0,805,688,1207,407,931,895,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 695,0,805,688,1207,407,931,900,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 700,0,805,688,1207,407,931,905,584,1030,0,0,645,992,818,1401,583,1391,1389,471,988,651,463,588,805,0,0,585,0,928,0,462,582
 705,0,1508,1391,1207,407,931,911,584,1030,0,0,645,992,818,1401,583,2096,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 710,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2096,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 715,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2096,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 720,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2096,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 725,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2099,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 730,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2104,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 735,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2109,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 740,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2114,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 745,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2119,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 750,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2124,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 755,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2129,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 760,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2134,1389,471,988,651,463,588,805,0,0,585,0,928,0,1164,1285
 765,0,1508,1391,1207,407,931,911,584,1030,708,0,645,992,818,1401,583,2139,1389,1236,1751,651,1226,588,805,0,0,585,0,1693,0,1164,1285
 770,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2144,1389,1236,1751,651,1226,588,805,0,0,585,0,1693,0,1164,1285
 775,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2149,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 780,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2154,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 785,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2159,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 790,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2164,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 795,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2169,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 800,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2174,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 805,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2179,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 810,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2184,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 815,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2189,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 820,0,1508,1391,1207,1176,931,911,584,1030,708,0,645,992,818,1401,583,2194,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 825,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2199,1389,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1164,1285
 830,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2204,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 835,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2209,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 840,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2214,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 845,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2219,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 850,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2224,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 855,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2229,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 860,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2234,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 865,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2239,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 870,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2244,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 875,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2249,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 880,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,1401,583,2254,2217,1236,1751,1427,1226,588,805,0,0,585,0,1693,0,1992,1285
 885,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2259,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 890,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2264,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 895,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2269,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 900,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2274,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 905,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2279,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 910,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2284,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 915,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2289,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 920,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2294,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 925,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2299,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 930,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2304,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 935,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2309,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 940,0,1508,1391,1207,1176,931,911,584,1030,1531,0,645,992,818,2284,1465,2314,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,1992,1285
 945,0,2452,1391,1207,1176,931,911,584,1030,2476,0,645,992,818,2284,1465,2319,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,0,2935,1285
 950,0,2452,1391,1207,1176,931,911,584,1030,2476,0,645,992,818,2284,1465,2324,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,949,2935,1285
 955,0,2452,1391,1207,1176,931,911,584,1030,2476,0,1597,992,818,2284,1465,2329,2217,1236,1751,1427,1226,588,1687,0,0,1467,884,1693,949,2935,1285
