TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,82,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
 175,0,87,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
 180,0,92,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
 185,0,97,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
 190,0,102,0,23,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3
 195,0,107,0,28,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,8
 200,0,107,0,33,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,13
 205,0,107,0,38,0,0,0,0,25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,18
 210,0,107,0,43,0,0,0,0,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,6,23
 215,0,107,0,48,0,0,0,0,35,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,11,28
 220,0,107,0,53,0,0,0,0,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,16,33
 225,0,107,223,58,0,0,0,0,45,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,21,38
 230,0,108,223,63,0,0,0,0,50,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,26,43
 235,0,113,223,68,0,0,0,0,55,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,31,48
 240,0,118,223,73,0,0,0,0,60,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,36,53
 245,0,123,223,78,0,0,0,0,65,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,41,58
 250,0,128,223,83,0,0,0,0,70,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,46,63
 255,0,133,223,88,0,0,0,0,75,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,51,68
 260,0,138,223,93,0,0,0,0,80,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,56,73
 265,0,143,223,98,0,0,0,0,85,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,61,78
 270,0,148,223,103,0,0,0,0,90,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,66,83
 275,0,153,223,103,0,0,0,0,95,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,71,88
 280,0,158,223,103,0,0,0,0,100,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,76,93
 285,0,163,228,103,0,0,0,0,105,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,81,98
 290,0,168,233,103,0,0,0,0,109,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,86,103
 295,0,173,238,103,0,0,0,0,109,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,91,105
 300,0,178,243,103,0,0,0,0,109,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,96,105
 305,0,183,248,103,0,0,0,0,109,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,101,105
 310,0,188,253,103,0,0,0,0,109,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,103,105
 315,0,193,258,103,0,0,0,0,109,0,0,111,0,0,0,0,1,0,0,0,0,0,0,0,105,0,0,0,0,0,103,105
 320,0,198,263,103,0,0,0,0,109,0,0,111,0,0,0,0,6,0,0,0,0,0,0,0,105,0,0,0,0,0,103,105
 325,0,203,268,103,0,0,0,0,109,0,0,111,0,0,0,0,11,0,0,0,0,0,0,0,105,0,0,0,0,0,103,105
 330,0,208,273,103,0,0,0,0,109,0,0,111,0,0,0,0,16,0,0,0,0,0,0,0,107,0,0,0,0,0,103,105
 335,0,214,278,103,0,0,0,0,109,0,0,111,0,0,0,0,21,0,0,0,0,0,0,0,112,0,0,0,0,0,103,108
 340,0,214,283,103,0,0,0,0,109,0,0,111,0,0,0,0,26,0,0,0,0,0,0,0,117,0,0,0,0,0,104,113
 345,0,214,288,103,0,0,0,0,109,0,0,111,0,0,0,0,31,0,0,0,0,0,0,0,122,0,0,0,0,0,109,118
 350,0,214,293,103,0,0,0,0,109,0,0,111,0,0,0,0,36,0,0,0,0,0,0,0,127,0,0,0,0,0,114,123
 355,0,214,298,103,0,0,0,0,109,0,0,111,0,0,0,0,41,0,0,0,0,0,0,0,132,0,0,0,0,0,119,128
 360,0,214,303,103,0,0,0,0,109,0,0,111,0,0,0,0,46,0,0,0,0,0,0,0,137,0,0,0,0,0,124,133
 365,0,214,308,105,0,0,0,0,109,0,0,111,0,0,0,0,51,0,0,0,0,0,0,0,142,0,0,0,0,0,129,138
 370,0,214,313,110,0,0,0,0,109,0,0,111,0,0,0,0,56,0,0,0,0,0,0,0,147,0,0,0,0,0,134,143
 375,0,214,318,115,0,0,0,0,109,0,0,111,0,0,0,0,61,0,0,0,0,0,0,0,152,0,0,0,0,0,139,148
 380,0,216,323,120,0,0,0,0,112,0,0,111,0,0,0,0,66,0,0,0,0,0,0,0,157,0,0,0,0,0,144,153
 385,0,221,328,125,0,0,0,0,117,0,0,111,0,0,0,0,71,0,0,0,0,0,0,0,162,0,0,0,0,0,149,158
 390,0,226,328,130,0,0,0,0,122,0,0,111,0,0,0,0,76,0,0,0,0,0,0,0,167,0,0,0,0,0,154,163
 395,0,231,328,135,0,0,0,0,127,0,0,111,0,0,0,0,81,0,0,0,0,0,0,0,172,0,0,0,0,0,159,168
 400,0,236,328,140,0,0,0,0,132,0,0,111,0,0,0,0,86,0,0,0,0,0,0,0,177,0,0,0,0,0,164,173
 405,0,241,328,145,0,0,0,0,137,0,0,114,0,0,0,0,91,0,0,0,0,0,0,0,182,0,0,0,0,0,169,178
 410,0,246,328,150,0,0,0,0,142,0,0,119,409,0,0,0,96,0,0,0,0,0,0,0,187,0,0,0,0,0,174,183
 415,0,251,328,155,0,0,0,0,147,0,0,124,409,0,0,0,101,0,0,0,0,0,0,0,192,0,0,0,0,0,179,188
 420,0,256,328,160,0,0,0,0,152,0,0,129,409,0,0,0,103,0,0,0,0,0,0,0,197,0,0,0,0,0,184,193
 425,0,261,328,165,0,0,0,0,157,0,0,134,409,0,0,0,103,0,0,0,0,0,0,0,202,0,0,0,0,0,189,198
 430,0,266,328,170,0,0,0,0,162,0,0,139,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,194,203
 435,0,271,328,175,0,0,0,0,167,5,0,144,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,199,208
 440,0,276,328,180,0,0,0,0,172,10,0,149,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,204,214
 445,0,281,328,185,0,0,0,0,177,15,0,154,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,206,214
 450,0,286,328,190,0,0,0,0,182,20,0,159,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,206,214
 455,0,291,328,195,0,0,0,0,187,25,0,164,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,206,214
 460,0,296,328,200,0,0,0,0,192,30,0,169,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,206,214
 465,0,301,328,205,0,0,463,0,197,35,0,174,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,206,214
 470,0,306,328,208,0,0,463,0,202,40,0,179,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,206,214
 475,0,311,333,208,0,0,463,0,207,45,0,184,409,0,0,0,103,0,0,0,0,0,0,0,206,0,0,0,0,0,206,214
 480,0,316,338,208,0,0,463,0,212,50,0,189,409,0,0,0,105,0,0,0,0,0,0,0,211,0,1,0,0,0,205,217
 485,0,321,343,208,0,0,463,0,218,55,0,194,409,0,0,0,110,0,0,0,0,0,0,0,216,0,6,0,0,0,210,222
 490,0,321,348,208,0,0,463,0,218,60,0,199,410,0,0,0,115,0,0,0,0,0,0,3,221,0,11,0,0,0,215,227
 495,0,321,353,208,0,0,463,0,218,65,0,204,415,0,0,0,120,0,0,0,0,0,0,8,226,0,16,0,0,0,220,232
 500,0,321,358,208,0,0,463,0,218,70,0,209,420,0,0,0,125,0,0,0,0,0,0,13,231,0,21,0,0,0,225,237
 505,0,321,363,208,0,0,463,0,218,75,0,214,425,0,0,0,130,0,0,0,0,0,0,18,236,0,26,0,0,0,230,242
 510,0,321,368,208,0,0,463,0,218,80,0,218,430,0,0,0,135,0,0,0,0,0,0,23,241,0,31,0,0,0,235,247
 515,0,321,373,208,0,0,463,0,218,85,0,218,435,0,0,0,140,0,0,0,0,0,0,28,246,0,36,0,0,0,240,252
 520,0,321,378,208,0,0,463,0,218,90,0,218,440,0,0,0,145,0,0,0,0,0,0,33,251,0,41,0,0,0,245,257
 525,0,321,383,208,0,0,463,0,218,95,0,218,445,0,0,0,150,0,0,0,0,0,0,38,256,0,46,0,0,0,250,262
 530,0,321,388,208,0,0,463,0,218,101,0,218,450,0,0,0,155,0,0,0,0,0,0,43,261,0,51,0,0,0,255,267
 535,0,321,393,208,0,0,463,0,218,101,0,218,455,0,0,0,160,0,0,0,0,0,0,48,266,0,56,0,0,0,260,272
 540,0,321,398,208,0,0,463,0,218,101,0,218,460,0,0,0,165,0,0,0,0,0,0,53,271,0,61,0,0,0,265,277
 545,0,321,403,208,0,0,463,0,218,101,0,218,465,0,0,0,170,0,0,0,0,0,0,58,276,0,66,0,0,0,270,282
 550,0,321,408,208,0,0,463,0,218,101,0,218,470,0,0,0,175,0,0,0,0,0,0,63,281,0,71,0,0,0,275,287
 555,0,321,413,208,0,0,465,0,218,101,0,218,475,0,0,0,180,0,0,0,0,0,0,68,286,0,76,0,0,0,280,292
 560,0,320,418,208,0,0,470,0,218,101,0,218,480,0,0,0,185,0,0,0,0,0,0,73,291,0,81,0,0,0,285,297
 565,0,325,423,210,0,0,475,0,218,101,0,218,485,0,0,0,190,0,0,0,0,0,0,78,296,0,86,0,0,0,290,302
 570,0,330,428,215,0,0,480,0,218,101,0,218,490,0,0,0,195,0,0,0,0,0,0,83,301,0,91,0,0,0,295,307
 575,0,335,433,220,0,0,485,0,218,101,0,218,495,0,0,0,200,0,0,0,0,0,0,88,306,0,96,0,0,0,300,312
 580,0,340,437,225,0,0,490,0,221,101,0,218,500,0,0,0,205,0,0,0,0,0,0,93,311,0,101,0,0,0,305,317
 585,0,345,437,230,0,0,495,0,226,101,0,218,505,0,0,0,208,0,0,0,0,0,0,98,313,0,107,0,0,0,310,319
 590,0,350,437,235,0,0,500,0,231,101,0,218,510,0,0,0,208,0,0,0,0,0,0,103,313,0,107,0,0,0,313,319
 595,0,355,437,240,0,0,505,0,236,101,0,218,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 600,0,360,437,245,0,0,510,0,241,101,0,218,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 605,0,365,437,250,0,0,515,0,246,101,0,218,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 610,0,370,437,255,0,0,520,0,251,101,0,223,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 615,0,375,437,260,0,0,525,0,256,106,0,228,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 620,0,380,437,265,0,0,530,0,261,111,0,233,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 625,0,385,437,270,0,0,535,0,266,116,0,238,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 630,0,390,437,275,0,0,540,0,271,121,0,243,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 635,0,395,437,280,0,0,545,0,276,126,0,248,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 640,0,400,437,285,0,0,550,0,281,131,0,253,512,0,0,0,208,0,0,0,0,0,0,105,313,0,107,0,0,0,313,319
 645,0,405,442,290,0,0,555,0,286,136,0,258,512,0,0,0,209,0,0,0,0,0,0,105,313,0,107,0,0,643,313,319
 650,0,410,447,295,0,0,560,0,291,141,0,263,512,0,0,0,214,0,0,0,0,0,0,105,312,0,107,0,0,643,313,319
 655,0,415,452,300,0,0,565,0,296,146,0,268,512,0,0,0,219,0,0,0,0,0,0,105,317,0,107,0,0,643,313,319
 660,0,420,457,305,0,0,570,0,301,151,0,273,512,0,0,0,224,0,0,0,0,0,0,105,322,0,107,0,0,643,313,319
 665,0,424,462,310,0,0,570,0,306,156,0,278,512,0,0,0,229,0,0,0,0,0,0,105,327,0,107,0,0,643,313,319
 670,0,424,467,315,0,0,570,0,311,161,0,283,512,0,0,0,234,0,0,0,0,0,0,105,332,0,107,0,0,643,314,324
 675,0,424,472,315,0,0,570,0,316,166,0,288,512,0,0,0,239,0,0,0,0,0,0,105,337,0,107,0,0,643,319,329
 680,0,424,477,315,0,0,570,0,321,171,0,293,512,0,0,0,244,0,0,0,0,0,0,105,342,0,107,0,0,643,324,334
 685,0,424,482,315,0,0,570,0,321,176,0,298,512,0,0,0,249,0,0,0,0,0,0,108,347,0,107,0,0,643,329,339
 690,0,424,487,315,0,0,570,0,321,181,0,303,512,0,0,0,254,0,0,0,0,0,0,113,352,0,107,0,0,643,334,344
 695,0,424,492,315,0,0,570,0,321,186,0,308,512,0,0,0,259,0,0,0,0,0,0,118,357,0,107,0,0,643,339,349
 700,0,424,497,315,0,0,570,0,321,191,0,313,512,0,0,0,264,0,0,0,0,0,0,123,362,0,107,0,0,643,344,354
 705,0,424,502,315,0,0,570,0,321,196,0,318,512,0,0,0,269,0,0,0,0,0,0,128,367,0,107,0,0,643,349,359
 710,0,424,507,315,0,0,570,0,321,201,0,323,512,0,0,0,274,0,0,0,0,0,0,133,372,0,107,0,0,643,354,364
 715,0,424,512,315,0,0,570,0,321,206,0,325,512,0,0,0,279,0,0,0,0,0,0,138,377,0,107,0,0,643,359,369
 720,0,424,517,315,0,0,570,0,321,210,0,325,512,0,0,0,284,0,0,0,0,0,0,143,382,0,107,0,0,643,364,374
 725,0,424,522,315,0,0,570,0,321,210,0,325,512,0,0,0,289,0,0,0,0,0,0,148,387,0,107,0,0,643,369,379
 730,0,424,527,315,0,0,570,0,321,210,0,325,512,0,0,0,294,0,0,0,0,0,0,153,392,0,107,0,0,643,374,384
 735,0,424,532,315,0,0,570,0,321,210,0,325,512,0,0,0,299,0,0,0,0,0,0,158,397,0,107,0,0,643,379,389
 740,0,424,537,315,0,0,570,0,321,210,0,325,512,0,0,0,304,0,0,0,0,0,0,163,402,0,107,0,0,643,384,394
 745,0,424,542,315,0,0,570,0,321,210,0,325,512,0,0,0,309,0,0,0,0,0,0,168,407,0,107,0,0,643,389,399
 750,0,424,544,315,0,0,570,0,321,210,0,325,512,0,0,0,315,0,0,0,0,0,0,173,412,0,107,0,0,643,394,404
 755,0,429,544,315,0,0,570,0,321,210,0,325,512,0,0,0,315,0,0,0,0,0,0,178,417,0,107,0,0,643,399,409
 760,0,434,544,317,0,0,570,0,321,210,0,325,512,0,0,0,315,0,0,0,0,0,0,183,420,0,107,0,0,643,404,414
 765,0,439,544,322,0,0,570,0,321,210,0,325,1275,0,0,0,315,0,0,0,0,0,0,188,420,0,869,0,0,643,409,419
 770,0,444,544,327,0,0,570,0,324,210,0,325,1275,0,0,0,315,0,0,0,0,0,0,193,420,0,869,0,0,643,414,424
 775,0,449,544,332,0,0,570,0,329,210,0,325,1275,0,0,0,315,0,0,0,0,0,0,198,420,0,869,0,0,643,418,426
 780,0,454,544,337,0,0,570,0,334,210,0,330,1275,0,0,0,315,0,0,0,0,0,0,203,420,0,869,0,0,643,418,426
 785,0,459,544,342,0,0,570,0,339,210,0,335,1275,0,0,0,315,0,0,0,0,0,0,208,420,0,869,0,0,643,418,426
 790,0,464,544,347,0,0,570,0,344,210,0,340,1275,0,0,0,315,0,0,0,0,0,0,214,420,0,869,0,0,643,418,426
 795,0,469,544,352,0,0,570,0,349,215,0,345,1275,0,0,0,315,0,0,0,0,0,0,214,420,0,869,0,0,643,418,426
 800,0,474,546,357,0,0,570,0,354,220,0,350,1275,0,0,0,315,0,0,0,0,0,0,214,420,0,869,0,0,643,418,426
 805,0,479,551,362,0,0,570,0,359,225,0,355,1275,0,0,0,315,0,0,0,0,0,0,214,420,0,869,0,0,643,418,426
 810,0,484,556,367,0,0,570,0,364,230,0,360,1275,0,0,0,315,0,0,0,0,0,0,214,420,0,869,0,0,643,418,426
 815,0,489,561,372,0,0,570,0,369,235,0,365,1275,0,0,0,315,0,0,0,0,0,0,214,420,0,869,0,0,643,418,426
 820,0,494,566,377,0,0,570,0,374,240,0,370,1275,0,0,0,315,0,0,0,0,0,0,214,420,0,869,0,0,643,418,426
 825,0,499,571,382,0,0,1395,0,379,245,0,375,1280,0,0,0,315,0,0,0,0,0,0,214,419,0,869,0,0,1466,418,426
 830,0,504,576,387,0,0,1395,0,384,250,0,380,1285,0,0,0,315,0,0,0,0,0,0,214,424,0,869,0,0,1466,418,426
 835,0,509,581,392,0,0,1395,0,389,255,0,385,1290,0,0,0,315,0,0,0,0,0,0,214,429,0,869,0,0,1466,418,429
 840,0,514,586,397,0,0,1395,0,394,260,0,390,1295,0,0,0,315,0,0,0,0,0,0,214,434,0,869,0,0,1466,418,434
 845,0,519,591,402,0,0,1395,0,399,265,0,395,1300,0,0,0,315,0,0,0,0,0,0,214,439,0,869,0,0,1466,418,439
 850,0,524,596,407,0,0,1395,0,404,270,0,400,1305,0,0,0,315,0,0,0,0,0,0,214,444,0,869,0,0,1466,419,444
 855,0,529,601,412,0,0,1395,0,409,275,0,405,1310,0,0,0,315,0,0,0,0,0,0,214,449,0,869,0,0,1466,424,449
 860,0,529,606,417,0,0,1395,0,414,280,0,410,1315,0,0,0,315,0,0,0,0,0,0,214,454,0,869,0,0,1466,429,454
 865,0,529,611,420,0,0,1395,0,419,285,0,415,1320,0,0,0,316,0,0,0,0,0,0,214,459,0,869,0,0,1466,434,459
 870,0,529,616,420,0,0,1395,0,424,290,0,420,1325,0,0,0,321,0,0,0,0,0,0,214,464,0,869,0,0,1466,439,464
 875,0,529,621,420,0,0,1395,0,430,295,0,425,1330,0,0,0,326,0,0,0,0,0,0,214,469,0,869,0,0,1466,444,469
 880,0,529,626,420,0,0,1395,0,430,300,0,428,1335,0,0,0,331,0,0,0,0,0,0,214,474,0,869,0,0,1466,449,474
 885,0,529,631,420,0,0,1395,0,430,305,0,428,1340,0,0,0,336,0,0,0,0,0,0,214,479,0,869,0,0,1466,454,479
 890,0,529,636,420,0,0,1395,0,430,310,0,428,1345,0,0,0,341,0,0,0,0,0,0,214,484,0,869,0,0,1466,459,484
 895,0,529,641,420,0,0,1395,0,430,315,0,428,1350,0,0,0,346,0,0,0,0,0,0,214,489,0,869,0,0,1466,464,489
 900,0,529,647,420,0,0,1395,0,430,317,0,428,1355,0,0,0,351,0,0,0,0,0,0,214,494,0,869,0,0,1466,469,494
 905,0,529,647,420,0,0,1395,0,430,317,0,428,1360,0,0,0,356,0,0,0,0,0,0,214,499,0,869,0,0,1466,474,499
 910,0,529,647,420,0,0,1395,0,430,317,0,428,1365,0,0,0,361,0,0,0,0,0,0,214,504,0,869,0,0,1466,479,504
 915,0,529,647,420,0,0,1395,0,430,317,0,428,1370,0,0,0,366,0,0,0,0,0,0,217,509,0,869,0,0,1466,484,509
 920,0,531,647,420,0,0,1395,0,430,317,0,428,1376,0,0,0,371,0,0,0,0,0,0,222,514,0,869,0,0,1466,489,514
 925,0,536,647,420,0,0,1395,0,430,317,0,428,1376,0,0,0,376,0,0,0,0,0,0,227,519,0,869,0,0,1466,494,519
 930,0,541,647,420,0,0,1395,0,430,317,0,428,1376,0,0,0,381,0,0,0,0,0,0,232,523,0,869,0,0,1471,499,524
 935,0,546,647,420,0,0,1395,0,430,317,0,428,1376,0,0,0,386,0,0,0,0,0,0,237,523,0,869,0,0,1476,504,529
 940,0,551,649,423,0,0,1395,0,430,317,0,427,1376,0,0,0,391,0,0,0,0,0,0,242,523,0,869,0,0,1481,509,533
 945,0,556,654,428,0,0,1395,0,430,317,0,432,1376,0,0,0,396,0,0,0,0,0,0,247,523,0,1811,0,0,1486,514,533
 950,0,561,659,433,0,0,1395,0,430,317,0,437,1376,0,0,0,401,0,0,0,0,0,0,252,523,0,1811,0,0,1491,519,533
 955,0,566,664,438,0,0,1395,0,430,317,0,442,1376,0,0,0,406,0,0,0,0,0,0,257,523,0,1811,0,0,1496,524,533
 960,0,571,669,443,0,0,1395,0,430,317,0,447,1376,0,0,0,411,0,0,0,0,0,0,262,523,0,1811,0,0,1501,529,533
 965,0,576,674,448,0,0,1395,0,430,317,0,452,1376,0,0,0,416,0,0,0,0,0,0,267,523,0,1811,0,0,1506,529,533
 970,0,581,679,453,0,0,1395,0,430,317,0,457,1376,0,0,0,420,0,0,0,0,0,0,272,523,0,1811,0,0,1511,529,533
 975,0,586,684,458,0,0,1395,0,430,317,0,462,1376,0,0,0,420,0,0,0,0,0,0,277,523,0,1811,0,0,1516,529,533
 980,0,591,689,463,0,0,1395,0,435,317,0,467,1376,0,0,0,420,0,0,0,0,0,0,282,523,0,1811,0,0,1521,529,533
 985,0,596,694,468,0,0,1395,0,440,317,0,472,1376,0,0,0,420,0,0,0,0,0,0,287,523,0,1811,0,0,1526,529,533
 990,0,601,699,473,0,0,1395,0,445,317,0,477,1376,0,0,0,420,0,0,0,0,0,0,292,523,0,1811,0,0,1531,529,533
 995,0,606,704,478,0,0,1395,0,450,317,0,482,1381,0,0,0,420,0,0,0,0,0,0,297,523,0,1811,0,0,1536,529,533
 1000,0,611,709,483,0,0,1395,0,455,317,0,487,1386,0,0,0,420,0,0,0,0,0,0,302,523,0,1811,0,0,1541,529,533
 1005,0,616,714,488,0,0,2400,0,460,317,0,492,1391,0,0,0,420,0,0,0,0,0,0,307,528,0,1811,0,0,1546,529,533
 1010,0,621,719,493,0,0,2400,0,465,317,0,497,1396,0,0,0,420,0,0,0,0,0,0,312,533,0,1811,0,0,1551,529,533
