TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,257,282,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,257,282,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,257,282,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,257,282,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,257,282,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,257,282,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,257,282,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,257,282,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,257,282,0,0,0,0,0,326,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,257,282,0,0,0,0,0,326,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,257,282,0,0,0,0,0,326,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,257,282,0,0,0,0,0,326,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,0,343,0,0,0,0,0,0,0
 350,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,0,343,0,0,0,0,0,0,0
 355,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 360,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 365,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 370,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 375,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 380,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 385,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 390,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 395,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 400,0,257,282,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,0,0,0,0
 405,0,257,687,0,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 410,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 415,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 420,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 425,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 430,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 435,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 440,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 445,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 450,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 455,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 460,0,257,687,410,0,342,0,0,326,0,0,283,0,0,0,0,0,342,342,0,0,0,0,355,343,0,0,0,403,0,0,0
 465,0,257,687,410,0,342,463,0,326,0,0,283,0,464,0,0,0,342,342,0,0,0,463,818,343,0,0,0,403,0,462,463
 470,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,0,462,463
 475,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,0,462,463
 480,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 485,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 490,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 495,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 500,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 505,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 510,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 515,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 520,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,0,0,403,479,462,463
 525,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 530,0,257,687,410,0,812,463,0,326,0,0,283,0,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 535,0,257,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 540,0,257,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 545,0,257,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 550,0,257,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 555,0,257,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 560,0,814,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 565,0,814,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 570,0,814,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 575,0,814,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 580,0,814,687,410,0,812,463,0,326,0,0,283,533,464,0,0,0,342,342,469,0,0,463,818,343,0,524,0,403,479,462,463
 585,0,814,687,410,0,812,463,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,818,343,0,524,0,403,479,1044,1048
 590,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 595,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 600,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 605,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 610,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 615,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 620,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 625,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 630,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 635,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 640,0,814,687,410,0,812,1053,0,326,0,0,283,533,464,0,582,582,926,342,469,0,0,1048,1408,343,0,524,0,403,479,1044,1048
 645,0,814,687,410,0,812,1053,0,326,0,0,928,533,464,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 650,0,814,687,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 655,0,814,687,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 660,0,814,689,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 665,0,814,694,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 670,0,814,699,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 675,0,814,704,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 680,0,814,709,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 685,0,814,714,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 690,0,814,719,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 695,0,814,724,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 700,0,814,729,410,0,812,1053,0,326,0,0,928,533,1114,0,582,582,926,342,469,644,0,1048,1408,343,0,524,645,403,479,1044,1048
 705,0,814,734,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,342,469,644,0,1753,1408,1045,0,1228,645,403,479,1746,1048
 710,0,814,739,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,1408,1045,0,1228,645,403,479,1746,1048
 715,0,814,744,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 720,0,814,749,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 725,0,814,754,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 730,0,814,759,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 735,0,814,764,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 740,0,814,769,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 745,0,814,774,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 750,0,814,779,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 755,0,814,784,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 760,0,814,789,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 765,0,814,794,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 770,0,814,799,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 775,0,814,804,410,0,812,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 780,0,814,809,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 785,0,814,814,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 790,0,814,819,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 795,0,814,824,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 800,0,814,829,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 805,0,814,834,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 810,0,814,839,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 815,0,814,844,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 820,0,814,849,410,0,1592,1053,0,1031,704,0,928,533,1114,702,1284,1286,926,1053,469,644,0,1753,2120,1045,0,1228,645,403,479,1746,1048
 825,0,1637,852,1234,0,1592,1878,0,1031,1526,0,928,533,1114,702,2106,2108,926,1053,1294,1466,0,2578,2120,1045,0,1228,1468,403,1302,1746,1871
 830,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,926,1053,1294,1466,0,2578,2120,1045,0,1228,1468,403,1302,1746,1871
 835,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,1228,1468,403,1302,1746,1871
 840,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 845,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 850,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 855,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 860,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 865,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 870,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 875,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 880,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,1114,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 885,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 890,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 895,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 900,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 905,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 910,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 915,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 920,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 925,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 930,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 935,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 940,0,1637,852,1234,0,1592,1878,0,1031,1526,0,1756,533,2000,702,2106,2108,1758,1053,1294,1466,0,2578,2952,1045,0,2068,1468,403,1302,1746,1871
 945,0,1637,1796,2178,0,1592,1878,0,1974,2468,0,1756,1476,2000,702,3048,3052,1758,1997,1294,1466,0,2578,2952,1045,944,2068,1468,1348,1302,2690,2814
 950,0,1637,1796,2178,0,1592,1878,0,1974,2468,0,2703,1476,2000,702,3048,3052,1758,1997,1294,1466,0,2578,3902,1995,944,2068,1468,1348,1302,2690,2814
