TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,21,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,26,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,31,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
 285,0,36,0,0,0,0,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
 290,0,41,0,0,0,0,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
 295,0,46,1,0,0,0,17,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
 300,0,51,6,0,0,0,22,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
 305,0,56,11,0,0,0,27,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
 310,0,61,16,1,0,0,32,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
 315,0,66,21,6,0,0,37,0,62,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
 320,0,71,26,11,0,1,42,0,67,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-1,45,0,1,0,0,0,0,0
 325,0,76,31,16,0,6,47,0,72,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,50,0,6,0,0,0,5,0
 330,0,81,36,21,0,11,52,0,77,0,0,0,0,0,0,14,0,5,0,0,0,0,0,9,55,0,11,0,0,0,10,0
 335,0,86,41,26,0,16,57,0,82,0,0,0,0,0,0,19,0,10,0,0,0,0,0,14,60,0,16,0,0,0,15,0
 340,0,91,46,31,0,21,62,0,87,0,0,0,0,0,0,24,0,15,0,0,0,0,0,19,65,0,21,0,0,0,20,0
 345,0,96,51,36,0,26,67,0,92,0,0,0,0,0,0,29,0,20,0,0,0,0,0,24,70,0,26,0,0,0,25,0
 350,0,101,56,41,5,31,72,0,97,0,0,0,0,0,0,34,0,25,0,0,0,0,0,29,75,0,31,0,0,5,30,0
 355,0,105,61,46,10,36,77,0,102,0,0,0,0,0,0,39,0,30,0,0,0,0,0,34,80,0,36,0,0,10,35,0
 360,0,105,66,51,15,41,82,0,105,0,0,0,0,0,0,44,0,35,0,0,0,0,0,39,85,0,41,0,0,15,40,0
 365,0,105,71,56,20,46,87,0,105,0,0,0,0,0,0,49,0,40,0,0,0,0,0,44,90,0,46,0,0,20,45,0
 370,0,105,76,61,25,51,92,0,105,0,0,0,0,0,0,54,0,45,0,0,0,0,0,49,95,0,51,0,0,25,50,0
 375,0,105,81,66,30,56,97,0,105,0,0,0,0,0,0,59,0,50,0,0,0,0,0,54,100,0,56,0,0,30,55,0
 380,0,105,86,71,35,61,103,0,105,0,0,0,0,0,1,64,0,55,0,0,0,0,0,59,105,0,61,0,0,35,60,0
 385,0,105,91,76,40,66,103,0,105,0,0,0,0,0,6,69,0,60,0,-1,0,0,0,64,105,0,66,0,-1,40,65,0
 390,0,105,96,81,45,71,103,0,105,0,0,0,0,0,11,74,0,65,0,4,0,0,0,69,105,0,71,0,4,45,70,0
 395,0,105,101,86,50,76,103,0,105,0,0,0,0,0,16,79,0,70,0,9,0,0,0,74,105,0,76,0,9,50,75,0
 400,0,105,103,91,55,81,103,0,105,0,0,0,5,0,21,84,0,75,0,14,0,0,0,79,105,0,81,0,14,55,80,0
 405,0,105,103,96,60,86,103,0,105,0,0,0,10,0,26,89,0,80,0,19,0,0,0,84,105,0,86,0,19,60,85,0
 410,0,105,103,101,65,91,103,0,105,0,0,0,15,0,31,94,0,85,0,24,0,0,0,89,105,0,91,0,24,65,90,0
 415,0,105,103,105,70,96,103,0,105,0,0,0,20,0,36,99,0,90,0,29,0,0,0,94,105,0,96,0,29,70,95,0
 420,0,105,103,105,75,101,103,0,105,0,0,0,25,0,41,103,0,95,0,34,0,0,0,99,105,0,101,0,34,75,100,0
 425,0,105,103,105,80,103,103,0,105,0,0,0,30,0,46,103,0,100,0,39,0,0,0,103,105,0,105,0,39,80,105,0
 430,0,105,103,105,85,103,103,0,105,0,0,0,35,0,51,103,0,105,0,44,0,0,0,103,105,0,105,0,44,85,107,0
 435,0,105,103,105,90,103,103,0,105,0,0,0,40,0,56,103,0,107,0,49,0,0,0,103,105,0,105,0,49,90,107,0
 440,0,105,103,105,95,103,103,0,105,0,0,0,45,0,61,103,0,107,0,54,0,0,0,103,105,0,105,0,54,95,107,0
 445,0,105,103,105,100,103,103,0,105,0,0,0,50,0,66,103,0,107,0,59,0,0,0,103,105,0,105,0,59,100,107,0
 450,0,105,103,105,103,103,103,0,105,0,0,0,55,0,71,103,0,107,0,64,0,0,0,103,105,0,105,0,64,103,107,0
 455,0,105,103,105,103,103,103,0,105,0,0,0,60,0,76,103,0,107,0,69,0,0,0,103,105,0,105,0,69,103,107,0
 460,0,105,103,105,103,103,103,0,105,0,0,0,65,0,81,103,0,107,0,74,0,0,0,103,105,0,105,0,74,103,107,0
 465,0,105,103,105,103,103,103,0,105,0,0,0,70,0,86,103,0,107,0,79,0,0,0,103,105,0,105,0,79,103,107,0
 470,0,105,103,105,103,103,103,0,105,0,0,0,75,0,91,103,0,107,0,84,0,0,0,103,105,0,105,0,84,103,107,0
 475,0,105,103,105,103,103,103,0,105,0,0,0,80,0,96,103,0,107,0,89,0,0,0,103,105,0,105,0,89,103,107,0
 480,0,105,103,105,103,103,103,5,105,0,0,0,85,0,101,103,0,107,0,94,0,0,0,103,105,0,105,0,94,103,107,0
 485,0,105,103,105,103,103,103,10,105,0,0,0,90,0,105,103,0,107,0,99,0,0,0,103,105,0,105,0,99,103,107,0
 490,0,106,103,105,103,103,103,15,105,0,0,0,95,0,105,103,0,107,0,103,0,0,0,103,105,0,105,0,103,103,107,0
 495,0,111,103,105,103,103,103,20,105,0,0,0,100,0,105,103,0,107,0,103,0,0,0,103,105,0,105,0,103,103,107,0
 500,0,116,106,105,103,103,102,25,105,0,0,0,105,0,105,103,0,107,0,103,0,0,0,103,105,0,105,0,103,103,107,0
 505,0,121,111,105,103,103,107,30,110,0,0,0,105,0,105,103,0,107,0,103,0,0,0,103,110,0,105,0,103,103,107,0
 510,0,126,116,104,103,102,112,35,115,0,0,0,105,0,105,103,0,107,0,103,0,0,0,103,115,0,105,0,103,103,107,0
 515,0,131,121,109,103,107,117,40,120,0,0,3,105,0,105,103,0,107,0,103,0,0,0,103,120,0,105,0,103,103,108,0
 520,0,136,126,114,103,112,122,45,125,0,0,8,105,0,105,103,0,107,0,103,0,0,0,103,125,0,105,0,103,103,113,0
 525,0,141,131,119,103,117,127,50,130,0,0,13,105,0,106,103,0,107,0,103,0,0,0,103,130,5,105,0,103,103,118,0
 530,0,146,136,124,103,122,132,55,135,0,0,18,105,0,111,103,0,107,0,103,0,0,0,103,135,10,107,0,103,103,123,0
 535,0,151,141,129,103,127,137,60,140,0,0,23,105,0,116,103,0,107,0,103,0,2,0,103,140,15,112,0,103,103,128,0
 540,0,156,146,134,103,132,142,65,145,0,0,28,105,0,121,103,0,107,0,103,0,7,0,103,145,20,117,0,103,103,133,0
 545,0,161,151,139,103,137,147,70,150,0,0,33,105,0,126,103,0,107,0,103,0,12,0,103,150,25,122,0,106,103,138,0
 550,0,166,156,144,103,142,152,75,155,0,0,38,105,0,131,103,0,107,0,104,0,17,0,103,155,30,127,0,111,103,143,0
 555,0,171,161,149,103,147,157,80,160,0,0,43,105,0,136,103,0,107,0,109,0,22,0,103,160,35,132,0,116,103,148,0
 560,0,176,166,154,103,152,162,85,165,0,0,48,105,0,141,103,0,107,0,114,0,27,0,103,165,40,137,0,121,103,153,0
 565,0,181,171,159,103,157,167,90,170,0,0,53,105,0,146,103,0,107,0,119,0,32,0,103,170,45,142,0,126,103,158,0
 570,0,186,176,164,103,162,172,95,175,0,0,58,105,0,151,103,0,107,0,124,0,37,0,103,175,50,147,0,131,103,163,0
 575,0,191,181,169,103,167,177,100,180,0,0,63,105,0,156,103,0,107,0,129,0,42,0,103,180,55,152,0,136,103,168,0
 580,0,196,186,174,103,172,182,103,185,0,0,68,105,0,161,103,0,107,0,134,0,47,0,103,185,60,157,0,141,103,173,0
 585,0,201,191,179,103,177,187,103,190,0,0,73,105,0,166,103,0,107,0,139,0,52,0,103,190,65,162,0,146,103,178,0
 590,0,206,196,184,103,182,192,103,195,0,0,78,105,0,171,103,0,107,0,144,0,57,0,103,195,70,167,0,151,103,183,0
 595,0,210,201,189,103,187,197,103,200,0,0,83,105,0,176,103,0,107,0,149,0,62,0,103,200,75,172,0,156,103,188,0
 600,0,210,206,194,103,192,202,103,205,0,0,88,105,0,181,103,0,107,0,154,0,67,0,103,205,80,177,0,161,103,193,0
 605,0,210,210,199,103,197,208,103,210,0,0,93,105,0,186,103,0,107,0,159,0,72,0,103,210,85,182,0,166,103,198,0
 610,0,210,210,204,103,202,208,103,212,0,0,98,105,0,191,103,0,107,0,164,0,77,0,103,210,90,187,0,171,103,203,0
 615,0,210,210,209,103,207,208,103,212,0,0,103,105,0,196,103,0,107,0,169,0,82,0,103,210,95,192,0,176,103,208,0
 620,0,210,210,212,103,210,208,103,212,0,0,103,108,0,201,103,0,107,0,174,0,87,0,103,210,100,197,0,181,103,212,0
 625,0,210,210,212,103,210,208,103,212,0,0,103,113,0,206,103,0,107,0,179,0,92,0,103,210,105,202,0,186,103,212,0
 630,0,210,210,212,103,210,208,103,212,0,0,103,118,0,206,103,0,107,0,184,0,97,0,103,210,107,207,0,191,103,212,0
 635,0,210,210,212,103,210,208,103,212,0,0,103,123,0,206,103,0,107,0,189,0,102,0,103,210,107,212,0,196,103,212,0
 640,0,210,210,212,103,210,208,103,212,0,0,103,128,0,206,103,0,107,0,194,0,105,0,103,210,107,212,0,201,103,212,0
 645,0,210,210,212,103,210,208,103,212,0,0,103,133,0,206,103,0,107,0,199,0,105,0,103,210,112,212,0,206,103,212,0
 650,0,210,210,212,103,210,208,103,212,0,0,103,138,0,206,103,0,107,0,204,0,105,0,103,210,117,212,0,208,103,212,0
 655,0,210,210,212,103,210,208,106,212,0,0,103,143,0,206,103,0,107,0,204,0,105,0,103,210,122,212,0,208,103,212,0
 660,0,212,210,212,103,210,208,111,212,0,0,103,148,0,206,103,0,107,0,204,0,105,0,103,210,127,212,0,208,103,212,0
 665,0,217,210,212,103,210,208,116,212,0,0,103,153,0,206,103,0,107,0,204,0,105,0,103,210,132,212,0,208,103,212,0
 670,0,222,210,212,103,210,208,121,212,0,0,103,158,0,206,103,0,107,0,204,0,105,0,103,210,137,212,0,208,103,212,0
 675,0,227,210,212,103,210,208,126,212,0,0,103,163,0,206,103,0,107,0,204,0,105,0,103,210,142,212,0,208,103,212,0
 680,0,232,210,212,103,210,208,131,212,0,0,103,168,0,206,103,0,107,0,204,0,105,0,103,215,147,212,0,208,103,212,0
 685,0,237,210,212,103,210,208,136,214,0,0,103,173,0,206,103,0,107,0,204,0,105,0,103,220,152,212,0,208,103,212,0
 690,0,242,212,212,103,210,208,141,219,0,0,103,178,0,206,103,0,107,0,204,0,105,0,103,225,157,212,0,208,103,212,0
 695,0,247,217,212,103,210,208,146,224,0,0,103,183,0,206,103,0,107,0,204,0,105,0,103,230,162,211,0,208,103,212,0
 700,0,252,222,215,103,210,208,151,229,0,0,103,188,0,206,103,0,107,0,204,0,105,0,102,235,167,216,0,208,103,212,0
 705,0,257,227,220,103,210,208,156,234,0,0,103,193,0,206,103,0,107,0,204,0,105,0,107,240,172,221,0,208,103,212,0
 710,0,262,232,225,103,210,208,161,239,0,0,103,198,5,206,103,0,107,0,204,0,105,0,112,245,177,226,0,208,103,212,0
 715,0,267,237,230,103,210,208,166,244,0,0,103,203,10,206,103,0,107,0,204,0,105,0,117,250,182,231,0,208,103,212,0
 720,0,272,242,235,103,210,208,171,249,0,0,103,208,15,206,103,0,107,0,204,0,105,0,122,255,187,236,0,208,103,212,0
 725,0,277,247,240,103,210,208,176,254,0,0,103,208,20,206,103,0,107,0,205,0,105,0,127,260,192,241,0,208,103,212,0
 730,0,282,252,245,103,209,208,181,259,0,0,103,208,25,206,103,0,107,0,210,0,105,0,132,265,197,246,0,208,103,212,0
 735,0,287,257,250,103,214,208,186,264,0,0,103,208,30,206,103,0,107,0,215,0,105,0,137,270,202,251,0,208,103,212,0
 740,0,292,262,255,103,219,208,191,269,0,0,103,208,35,206,103,0,107,0,220,0,105,0,142,275,207,256,0,208,103,212,0
 745,0,297,267,260,103,224,208,196,274,0,0,103,208,40,208,103,0,107,0,225,0,105,0,147,280,212,261,0,208,104,212,0
 750,0,302,272,265,103,229,208,201,279,0,0,103,208,45,213,103,0,107,0,230,0,105,0,152,285,214,266,0,208,109,212,0
 755,0,307,277,270,103,234,208,204,284,0,0,103,208,50,218,103,0,107,0,235,0,105,0,157,290,214,271,0,208,114,212,0
 760,0,312,282,275,103,239,208,204,289,0,0,103,208,55,223,103,0,107,0,240,0,105,0,162,295,214,276,0,208,119,212,0
 765,0,315,287,280,103,244,208,204,294,0,0,103,208,60,228,103,0,107,0,245,0,105,0,167,300,214,281,0,208,124,212,0
 770,0,315,292,285,103,249,208,204,299,0,0,103,208,65,233,103,0,107,0,250,0,105,0,172,305,214,286,0,208,129,212,0
 775,0,315,297,290,103,254,208,204,304,0,0,103,208,70,238,103,0,107,0,255,0,105,0,177,310,214,291,0,208,134,212,0
 780,0,315,302,295,103,259,208,204,309,0,0,103,208,75,243,103,0,107,0,260,0,105,0,182,315,214,296,0,208,139,212,0
 785,0,315,307,300,103,264,208,204,314,0,0,103,208,80,248,103,0,107,0,265,0,105,0,187,315,214,301,0,208,144,212,0
 790,0,315,313,305,103,269,208,204,319,0,0,103,208,85,253,103,0,107,0,270,0,105,0,192,315,214,306,0,208,149,212,0
 795,0,315,313,310,103,274,208,204,319,0,0,103,208,90,258,103,0,107,0,275,0,105,0,197,315,214,311,0,208,154,212,0
 800,0,315,313,315,103,279,208,204,319,0,0,103,208,95,263,103,0,107,0,280,0,105,0,202,315,214,315,0,208,159,212,0
 805,0,315,313,315,103,284,208,204,319,0,0,103,208,100,268,103,0,107,0,285,0,105,0,206,315,214,315,0,208,164,212,0
 810,0,315,313,315,103,289,208,204,319,0,0,103,208,105,273,103,0,107,0,290,0,105,0,206,315,214,315,0,208,169,212,0
 815,0,315,313,315,103,294,208,204,319,0,0,103,208,105,278,103,0,107,0,295,0,105,0,206,315,214,315,0,208,174,212,0
 820,0,315,313,315,103,299,208,204,319,0,0,103,208,105,283,103,0,107,0,300,0,105,0,206,315,214,315,0,208,179,212,0
 825,0,315,313,315,103,304,208,204,319,0,0,103,208,105,288,103,0,107,0,305,0,105,0,206,315,214,315,0,208,184,212,0
 830,0,315,313,315,103,309,208,204,319,0,0,103,208,105,293,103,0,107,0,307,0,105,0,206,315,214,315,0,208,189,212,0
 835,0,315,313,315,103,313,208,204,319,0,0,103,208,105,298,103,0,107,0,307,0,105,0,206,315,214,315,0,208,194,212,0
 840,0,315,313,315,103,313,208,204,319,0,0,103,208,105,303,103,0,107,0,307,0,105,0,206,315,214,315,0,208,199,212,0
 845,0,315,313,315,103,313,208,204,319,0,0,103,208,105,308,103,0,107,0,307,0,105,0,206,314,214,315,0,208,204,212,0
 850,0,316,313,315,103,313,208,204,319,0,0,103,208,105,311,103,0,107,0,307,0,105,0,206,319,216,315,0,208,208,212,0
 855,0,321,313,315,103,313,208,204,319,0,0,103,208,107,311,103,0,107,0,307,0,105,0,206,324,221,315,0,208,208,212,0
 860,0,326,313,314,103,313,208,203,319,0,0,103,208,112,311,103,0,107,0,307,0,105,0,206,329,226,315,0,208,208,212,0
 865,0,331,313,319,103,315,208,208,319,0,0,103,208,117,311,103,0,107,0,307,0,105,0,206,334,231,317,0,208,208,212,0
 870,0,336,313,324,103,320,208,213,319,0,0,103,208,122,311,103,0,107,0,307,0,105,0,206,339,236,322,0,208,209,212,0
 875,0,341,313,329,103,325,208,218,320,0,0,103,208,127,311,103,0,107,0,307,0,105,0,206,344,241,327,0,208,214,212,0
 880,0,346,313,334,103,330,208,223,325,0,0,103,208,132,311,103,0,107,0,307,0,105,0,206,349,246,332,0,208,219,212,0
 885,0,351,313,339,103,335,208,228,330,0,0,103,208,137,311,103,0,107,0,307,0,105,0,206,354,251,337,0,208,224,212,3
 890,0,356,313,344,103,340,208,233,335,0,0,103,208,142,311,103,0,107,0,307,0,105,0,206,359,256,342,0,208,229,212,8
 895,0,361,313,349,103,345,208,238,340,0,0,103,207,147,311,103,0,107,0,307,0,105,0,206,364,261,347,0,208,234,212,13
 900,0,366,313,354,103,350,208,243,345,0,0,103,212,152,311,103,0,107,0,309,0,105,0,206,369,266,352,0,208,239,212,18
 905,0,371,313,359,103,355,208,248,350,0,0,103,217,157,311,103,0,107,0,314,0,105,0,206,374,271,357,0,210,244,212,23
 910,0,376,313,364,103,360,208,253,355,0,0,103,222,162,311,103,0,107,0,319,0,105,0,206,379,276,362,0,215,249,212,28
 915,0,381,313,369,103,365,208,258,360,0,0,103,227,167,311,106,0,107,0,324,0,105,0,206,384,281,367,0,220,254,212,33
 920,0,386,313,374,103,370,208,263,365,0,0,103,232,172,311,111,0,107,0,329,0,105,0,206,389,286,372,0,225,259,212,38
 925,0,391,313,379,103,375,208,268,370,0,0,103,237,177,311,116,0,107,0,334,0,105,0,206,394,291,377,0,230,264,212,43
 930,0,396,313,384,103,380,208,273,375,0,0,103,242,182,311,121,0,107,0,339,0,105,0,206,399,296,382,0,235,269,212,48
 935,0,401,313,389,103,385,208,278,380,0,0,103,247,187,311,126,0,107,0,344,0,105,0,206,404,301,387,0,240,274,212,53
 940,0,406,313,394,103,390,208,283,385,0,0,103,252,192,311,131,0,107,0,349,0,105,0,206,409,306,392,0,245,279,212,58
 945,0,411,313,399,103,395,208,288,390,0,0,103,257,197,311,136,0,107,0,354,0,105,0,206,414,311,397,0,250,284,212,63
 950,0,416,313,404,103,400,208,293,395,0,0,103,262,202,311,141,0,107,0,359,0,105,0,206,419,317,402,0,255,289,212,68
 955,0,418,313,409,103,405,208,298,400,0,0,103,267,208,311,146,0,107,0,364,0,105,0,206,422,317,407,0,260,294,212,73
 960,0,418,313,414,103,410,208,303,405,0,0,103,272,208,310,151,0,107,0,369,0,105,0,206,422,317,412,0,265,299,212,78
 965,0,418,313,419,103,415,208,307,410,0,0,103,277,208,315,156,0,107,0,374,0,105,0,206,422,317,416,0,270,304,212,83
 970,0,418,313,422,103,420,208,307,415,0,0,103,282,208,320,161,0,107,0,379,0,105,0,206,422,317,416,0,275,309,212,88
 975,0,418,313,422,103,420,208,307,420,0,0,103,287,208,325,166,0,107,0,384,0,105,0,206,422,317,416,0,280,313,212,93
 980,0,418,313,422,103,420,208,307,426,0,0,103,292,208,330,171,0,107,0,389,0,105,0,206,422,317,416,0,285,313,212,98
 985,0,418,313,422,103,420,208,307,426,0,0,103,297,208,335,176,0,107,0,394,0,105,0,206,422,317,416,0,290,313,212,103
 990,0,418,313,422,103,420,208,307,426,0,0,103,302,208,340,181,0,107,0,399,0,105,0,206,422,317,416,0,295,313,212,105
 995,0,417,313,422,103,420,208,307,426,0,0,103,307,208,345,186,0,107,0,404,0,105,0,206,422,317,418,0,300,313,212,105
 1000,0,422,313,422,103,420,208,307,426,0,0,103,311,208,350,191,0,107,0,410,0,105,0,206,422,317,423,0,305,313,212,105
 1005,0,427,313,422,103,420,208,307,426,0,0,103,311,208,355,196,0,107,0,410,0,105,0,206,422,317,428,0,311,313,212,107
 1010,0,432,313,422,103,420,208,307,426,0,0,103,311,208,360,201,0,107,0,410,0,105,0,206,422,317,433,0,311,313,212,112
 1015,0,437,313,422,103,420,208,307,426,0,0,103,311,208,365,206,0,107,0,410,0,105,0,206,422,317,438,0,311,313,212,117
 1020,0,442,313,422,103,420,208,307,426,0,0,103,311,208,370,210,0,107,0,410,0,110,0,206,422,317,443,0,311,313,217,122
