TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 350,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 355,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 360,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 365,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 370,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 375,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 380,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 385,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 390,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 395,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 400,0,0,103,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 405,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 410,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 415,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 420,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 425,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 430,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 435,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,0,0,0,0,0,0,343,0
 440,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,1,0,0,0,0,0,343,0
 445,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,6,0,0,0,0,0,343,0
 450,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,11,0,0,0,0,0,343,0
 455,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,16,0,0,0,0,0,343,0
 460,0,403,505,0,0,342,0,0,0,0,0,343,343,0,0,0,0,343,342,0,344,0,0,345,21,0,0,0,0,0,343,0
 465,0,403,505,0,0,806,0,0,0,0,0,806,343,0,0,0,464,808,804,463,806,0,0,345,26,0,0,0,465,0,805,0
 470,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,345,31,0,0,0,465,467,805,0
 475,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,345,36,0,0,0,465,467,805,0
 480,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,41,0,0,0,465,467,805,0
 485,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,46,0,0,0,465,467,805,0
 490,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,51,0,0,0,465,467,805,0
 495,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,56,0,0,0,465,467,805,0
 500,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,61,0,0,0,465,467,805,0
 505,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,66,0,0,0,465,467,805,0
 510,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,71,0,0,0,465,467,805,0
 515,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,76,0,0,0,465,467,805,0
 520,0,403,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,81,0,0,0,465,467,805,0
 525,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,86,0,0,0,465,467,805,0
 530,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,91,0,0,0,465,467,805,0
 535,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,96,0,0,0,465,467,805,0
 540,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,101,0,0,0,465,467,805,0
 545,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,106,0,0,0,465,467,805,0
 550,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,111,0,0,0,465,467,805,0
 555,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,116,0,0,0,465,467,805,0
 560,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,121,0,0,0,465,467,805,0
 565,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,126,0,0,0,465,467,805,0
 570,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,131,0,0,0,465,467,805,0
 575,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,136,0,0,0,465,467,805,0
 580,0,926,505,0,0,806,0,0,0,0,0,806,810,468,0,0,464,808,804,463,806,0,0,822,141,0,0,0,465,467,805,0
 585,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,804,1049,806,582,0,1407,145,0,0,0,1047,467,1389,0
 590,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,804,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 595,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 600,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 605,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 610,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 615,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 620,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 625,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 630,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 635,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 640,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 645,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 650,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 655,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 660,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 665,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 670,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 675,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 680,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 685,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 690,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 695,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 700,0,926,505,0,0,1388,0,0,0,0,0,1389,1395,468,0,0,464,808,1397,1049,1393,582,0,1407,145,0,0,0,1047,467,1389,0
 705,0,926,1209,702,0,2092,0,0,0,702,0,2092,2100,468,0,702,464,1514,1397,1754,1393,582,0,1407,145,0,702,0,1749,467,2093,703
 710,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,1407,145,0,702,0,1749,1178,2093,703
 715,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 720,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 725,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 730,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 735,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 740,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 745,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 750,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 755,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 760,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 765,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 770,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 775,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 780,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 785,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 790,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 795,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 800,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 805,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 810,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 815,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 820,0,926,1209,702,0,2092,0,0,707,702,0,2092,2100,1178,0,702,464,1514,1397,1754,2100,582,0,2120,145,0,702,0,1749,1178,2093,703
 825,0,1749,2031,1524,0,2914,825,0,707,1524,0,2092,2923,1178,0,702,1286,1514,2222,1754,2100,582,0,2120,145,822,702,0,2571,1178,2093,1526
 830,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 835,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 840,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 845,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 850,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 855,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 860,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 865,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 870,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 875,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 880,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 885,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 890,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 895,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 900,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 905,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 910,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 915,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 920,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 925,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 930,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 935,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 940,0,1749,2031,1524,0,2914,825,0,707,1524,0,2923,2923,1178,0,702,1286,1514,2222,1754,2929,582,831,2951,145,822,702,0,2571,1178,2093,1526
 945,0,2692,2973,2466,0,3856,825,0,1652,2466,0,2923,2923,1178,0,1648,1286,2456,2222,1754,3872,582,831,2951,145,1765,1644,0,2571,2121,3035,1526
 950,0,2692,2973,2466,0,3856,825,0,1652,2466,0,3872,2923,1178,0,1648,1286,2456,3169,1754,3872,582,831,2951,145,1765,1644,0,2571,2121,3035,1526
