TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,225,222,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,225,222,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,225,222,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,225,222,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,225,222,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,225,222,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,225,222,225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,225,222,225,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,225,222,225,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,225,222,225,0,0,0,16,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,225,222,225,0,0,0,21,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,225,222,225,0,0,0,26,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
 285,0,225,222,225,0,0,0,31,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
 290,0,225,222,225,0,0,0,36,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
 295,0,225,222,225,0,0,0,41,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
 300,0,225,222,225,0,0,0,46,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
 305,0,227,222,225,0,0,0,51,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
 310,0,232,222,225,0,0,0,56,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
 315,0,237,222,225,0,0,0,1,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
 320,0,242,222,225,0,0,0,6,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
 325,0,247,222,225,0,0,0,11,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
 330,0,252,222,225,0,0,0,16,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
 335,0,257,222,225,0,0,0,21,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
 340,0,262,222,225,0,0,0,26,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0
 345,0,267,565,568,342,0,343,31,271,0,0,0,343,346,0,0,0,342,344,0,0,0,0,0,67,0,343,0,0,0,0,0
 350,0,272,565,568,342,349,343,36,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,72,0,343,0,0,0,0,0
 355,0,277,565,568,342,349,343,41,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,77,0,343,0,0,0,0,0
 360,0,282,565,568,342,349,343,46,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,82,0,343,0,0,0,0,0
 365,0,287,565,568,342,349,343,51,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,87,0,343,0,0,0,0,0
 370,0,292,565,568,342,349,343,56,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,92,0,343,0,0,0,0,0
 375,0,297,565,568,342,349,343,61,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,97,0,343,0,0,0,0,0
 380,0,302,565,568,342,349,343,66,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,103,0,343,0,0,0,0,0
 385,0,307,565,568,342,349,343,71,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,103,0,343,0,0,0,0,0
 390,0,312,565,568,342,349,343,76,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,103,0,343,0,0,0,0,0
 395,0,317,565,568,342,349,343,81,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,103,0,343,0,0,0,0,0
 400,0,322,565,568,342,349,343,86,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,0,103,0,343,0,0,0,0,0
 405,0,327,565,568,342,349,343,91,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,405,103,0,343,0,0,0,0,0
 410,0,332,565,568,342,349,343,96,271,0,0,0,343,346,0,0,0,342,344,351,0,0,0,405,103,0,343,0,0,0,0,0
 415,0,337,565,568,342,349,343,101,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 420,0,342,565,568,342,349,343,106,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 425,0,347,565,568,342,349,343,111,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 430,0,352,565,568,342,349,343,116,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 435,0,357,565,568,342,349,343,121,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 440,0,362,565,568,342,349,343,126,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 445,0,367,565,568,342,349,343,131,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 450,0,372,565,568,342,349,343,136,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 455,0,377,565,568,342,349,343,141,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 460,0,382,565,568,342,349,343,146,271,0,0,0,343,346,0,0,0,342,344,351,413,0,0,405,103,0,343,0,0,0,0,0
 465,0,384,565,1031,342,349,343,151,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,343,0,0,0,0,0
 470,0,384,565,1031,342,349,343,156,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 475,0,384,565,1031,342,349,343,161,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 480,0,384,565,1031,342,349,343,166,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 485,0,384,565,1031,342,349,343,171,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 490,0,384,565,1031,342,349,343,176,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 495,0,384,565,1031,342,349,343,181,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 500,0,384,565,1031,342,349,343,186,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 505,0,384,565,1031,342,349,343,191,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 510,0,384,565,1031,342,349,343,196,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 515,0,384,565,1031,342,349,343,201,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 520,0,384,565,1031,342,349,343,206,271,0,0,466,806,346,0,0,0,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 525,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 530,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 535,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 540,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 545,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 550,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 555,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 560,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 565,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 570,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 575,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 580,0,384,565,1031,342,349,343,210,796,0,0,466,806,346,0,0,524,806,808,351,413,0,0,405,103,0,810,0,0,0,0,0
 585,0,384,565,1031,342,349,925,210,796,0,0,1048,806,930,0,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 590,0,384,565,1031,930,937,925,210,796,0,0,1048,806,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 595,0,384,565,1031,930,937,925,210,796,0,0,1048,806,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 600,0,384,565,1031,930,937,925,210,796,0,0,1048,808,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 605,0,384,565,1031,930,937,925,210,801,0,0,1048,813,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 610,0,384,565,1031,930,937,925,210,806,0,0,1048,818,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 615,0,384,565,1031,930,937,925,210,811,0,0,1048,823,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 620,0,384,565,1031,930,937,925,210,816,0,0,1048,828,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 625,0,384,565,1031,930,937,925,210,821,0,0,1048,833,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 630,0,384,565,1031,930,937,925,210,826,0,0,1048,838,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 635,0,384,565,1031,930,937,925,210,831,0,0,1048,843,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 640,0,384,565,1031,930,937,925,210,836,0,0,1048,848,930,589,0,524,806,808,934,995,582,585,405,103,585,810,584,0,584,583,0
 645,0,384,565,1031,930,937,925,210,841,642,0,1048,853,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 650,0,384,565,1031,930,937,925,210,846,642,0,1048,858,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 655,0,384,565,1031,930,937,925,210,851,642,0,1048,863,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 660,0,384,565,1031,930,937,925,210,856,642,0,1048,868,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 665,0,384,565,1031,930,937,925,210,861,642,0,1048,873,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 670,0,384,565,1031,930,937,925,210,866,642,0,1048,878,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 675,0,384,565,1031,930,937,925,210,871,642,0,1048,883,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 680,0,384,565,1031,930,937,925,210,876,642,0,1048,888,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 685,0,384,565,1031,930,937,925,210,881,642,0,1048,893,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 690,0,384,565,1031,930,937,925,210,886,642,0,1048,898,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 695,0,384,565,1031,930,937,925,210,891,642,0,1048,903,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 700,0,384,565,1031,930,937,925,210,896,642,0,1048,908,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 705,0,384,565,1031,930,937,925,210,901,642,0,1048,911,930,589,0,524,806,808,934,995,582,585,405,747,585,810,584,0,584,583,0
 710,0,384,565,1031,930,1644,925,210,906,642,0,1048,911,930,589,0,524,806,808,934,995,582,585,1112,747,585,1521,584,0,584,583,708
 715,0,384,565,1031,930,1644,925,210,911,642,0,1048,911,930,589,0,524,806,808,934,995,582,585,1112,747,585,1521,584,0,584,583,708
 720,0,384,565,1031,930,1644,925,210,916,642,0,1048,911,930,589,0,524,806,808,934,995,582,585,1112,747,585,1521,584,0,584,583,708
 725,0,384,565,1031,930,1644,925,210,921,642,0,1048,911,930,589,0,524,806,808,934,995,582,585,1112,747,585,1521,584,0,584,583,708
 730,0,384,565,1031,930,1644,925,210,926,642,0,1048,911,930,589,0,524,806,808,934,995,582,585,1112,747,585,1521,584,0,584,583,708
 735,0,384,565,1031,930,1644,925,210,931,642,0,1048,911,930,589,0,524,806,808,934,995,582,585,1112,747,585,1521,584,0,584,583,708
 740,0,384,565,1031,930,1644,925,210,936,642,0,1048,911,930,589,0,524,806,808,934,995,582,585,1112,747,585,1521,584,0,584,583,708
 745,0,384,565,1031,930,1644,925,210,941,642,0,1048,911,930,589,0,526,806,808,934,995,582,585,1112,747,585,1521,584,0,584,583,708
 750,0,384,565,1031,930,1644,925,210,946,642,0,1048,911,930,589,0,531,806,808,934,995,582,585,1115,747,585,1521,584,0,584,583,708
 755,0,384,565,1031,930,1644,925,210,951,642,0,1048,911,930,589,0,536,806,808,934,995,582,585,1120,747,585,1521,584,0,584,583,708
 760,0,384,565,1031,930,1644,925,210,956,642,0,1048,911,930,589,0,541,806,808,934,995,582,585,1125,747,585,1521,584,0,584,583,708
 765,0,1148,565,1031,930,1644,925,210,961,642,0,1048,911,930,1352,0,546,806,808,934,995,1346,585,1130,747,585,1521,584,764,584,1346,708
 770,0,1148,565,1031,930,1644,925,210,966,642,0,1048,911,930,1352,0,551,806,808,934,995,1346,585,1135,747,585,1521,584,764,584,1346,708
 775,0,1148,565,1031,930,1644,925,210,971,642,0,1048,911,930,1352,0,556,806,808,934,995,1346,585,1140,747,585,1521,584,764,584,1346,708
 780,0,1148,565,1031,930,1644,925,210,976,1422,0,1048,911,930,1352,0,561,806,808,934,995,1346,585,1145,747,585,1521,584,764,584,1346,708
 785,0,1148,565,1031,930,1644,925,210,981,1422,0,1048,911,930,1352,0,566,806,808,934,995,1346,585,1150,747,585,1521,584,764,584,1346,708
 790,0,1148,565,1031,930,1644,925,210,986,1422,0,1048,911,930,1352,0,571,806,808,934,995,1346,585,1155,747,585,1521,584,764,584,1346,708
 795,0,1148,565,1031,930,1644,925,210,991,1422,0,1048,911,930,1352,0,576,806,808,934,995,1346,585,1160,747,585,1521,584,764,584,1346,708
 800,0,1148,565,1031,930,1644,925,210,996,1422,0,1048,911,930,1352,0,581,806,808,934,995,1346,585,1165,747,585,1521,584,764,584,1346,708
 805,0,1148,565,1031,930,1644,925,210,1001,1422,0,1048,911,930,1352,0,586,806,808,934,995,1346,585,1170,747,585,1521,584,764,584,1346,708
 810,0,1148,565,1031,930,1644,925,210,1006,1422,0,1048,911,930,1352,0,591,806,808,934,995,1346,585,1175,747,585,1521,584,764,584,1346,708
 815,0,1148,565,1031,930,1644,925,210,1011,1422,0,1048,911,930,1352,0,596,806,808,934,995,1346,585,1180,747,585,1521,584,764,584,1346,708
 820,0,1148,565,1031,930,1644,925,210,1016,1422,0,1048,911,930,1352,0,601,806,808,934,995,1346,585,1185,747,585,1521,584,764,584,1346,708
 825,0,1148,565,1854,930,1644,925,210,1021,1422,0,1870,1734,930,1352,0,606,806,808,934,995,1346,585,1190,747,585,1521,584,764,584,1346,708
 830,0,1148,565,1854,930,1644,925,210,1026,1422,0,1870,1734,930,1352,0,611,806,808,934,995,1346,585,1195,747,585,1521,584,764,584,1346,708
 835,0,1148,565,1854,930,1644,925,210,1031,1422,0,1870,1734,930,1352,0,616,806,808,934,995,1346,585,1200,747,585,1521,584,764,584,1346,708
 840,0,1148,565,1854,930,1644,925,210,1036,1422,0,1870,1734,930,1352,0,621,806,808,934,995,1346,585,1205,747,585,1521,584,764,584,1346,708
 845,0,1148,565,1854,930,1644,925,210,1041,1422,0,1870,1734,930,1352,0,626,806,808,934,995,1346,585,1210,747,585,1521,584,764,584,1346,708
 850,0,1148,565,1854,930,1644,925,210,1046,1422,0,1870,1734,930,1352,0,631,806,808,934,995,1346,585,1215,747,585,1521,584,764,584,1346,708
 855,0,1148,565,1854,930,1644,925,210,1051,1422,0,1870,1734,930,1352,0,636,806,808,934,995,1346,585,1220,747,585,1521,584,764,584,1346,708
 860,0,1148,565,1854,930,1644,925,210,1056,1422,0,1870,1734,930,1352,0,641,806,808,934,995,1346,585,1225,747,585,1521,584,764,584,1346,708
 865,0,1148,565,1854,930,1644,925,210,1061,1422,0,1870,1734,930,1352,0,646,806,808,934,995,1346,585,1230,747,585,1521,584,764,584,1346,708
 870,0,1148,565,1854,930,1644,925,210,1066,1422,0,1870,1734,930,1352,0,651,806,808,934,995,1346,585,1235,747,585,1521,584,764,584,1346,708
 875,0,1148,565,1854,930,1644,925,210,1071,1422,0,1870,1734,930,1352,0,656,806,808,934,995,1346,585,1240,747,585,1521,584,764,584,1346,708
 880,0,1148,565,1854,930,1644,925,210,1076,1422,0,1870,1734,930,1352,0,661,806,808,934,995,1346,585,1245,747,585,1521,584,764,584,1346,708
 885,0,1148,1449,1854,930,2527,925,210,1081,1422,0,1870,1734,930,1352,0,666,806,808,934,995,1346,1470,1250,747,585,1521,584,764,1466,1346,1590
 890,0,1148,1449,1854,930,2527,925,210,1086,1422,0,1870,1734,1819,1352,889,671,806,808,934,995,1346,1470,1255,747,585,1521,584,766,1466,1346,1590
 895,0,1148,1449,1854,930,2527,925,210,1091,1422,0,1870,1734,1819,1352,889,676,806,808,934,995,1346,1470,1260,747,585,1521,584,771,1466,1346,1590
 900,0,1148,1449,1854,930,2527,925,210,1096,1422,0,1870,1734,1819,1352,889,681,806,808,934,995,1346,1470,1265,747,585,1521,584,776,1466,1346,1590
 905,0,1148,1449,1854,930,2527,925,210,1101,1422,0,1870,1734,1819,1352,889,686,806,808,934,995,1346,1470,1270,747,585,1521,584,781,1466,1346,1590
 910,0,1148,1449,1854,930,2527,925,210,1106,1422,0,1870,1734,1819,1352,889,691,806,808,934,995,1346,1470,1275,747,585,1521,584,786,1466,1346,1590
 915,0,1148,1449,1854,930,2527,925,210,1111,1422,0,1870,1734,1819,1352,889,696,806,808,934,995,1346,1470,1280,747,585,1521,584,791,1466,1346,1590
 920,0,1148,1449,1854,930,2527,925,210,1116,1422,0,1870,1734,1819,1352,889,701,806,808,934,995,1346,1470,1285,747,585,1521,584,796,1466,1346,1590
 925,0,1148,1449,1854,930,2527,925,210,1121,1422,0,1870,1734,1819,1352,889,706,806,808,934,995,1346,1470,1290,747,585,1521,584,801,1466,1346,1590
 930,0,1148,1449,1854,930,2527,925,210,1126,1422,0,1870,1734,1819,1352,889,711,806,808,934,995,1346,1470,1295,747,585,1521,584,806,1466,1346,1590
 935,0,1148,1449,1854,930,2527,925,210,1131,1422,0,1870,1734,1819,1352,889,716,806,808,934,995,1346,1470,1300,747,585,1521,584,811,1466,1346,1590
 940,0,1148,1449,1854,930,2527,925,210,1136,1422,0,1870,1734,1819,1352,889,721,806,808,934,995,1346,1470,1305,747,585,1521,584,816,1466,1346,1590
 945,0,1148,1449,1854,930,2527,925,210,1141,1422,0,1870,1734,1819,1352,889,726,806,1750,934,1940,1346,1470,1310,747,585,1521,584,821,1466,1346,1590
 950,0,1148,1449,1854,930,2527,925,210,1146,1422,0,1870,1734,1819,1352,889,731,806,1750,934,1940,1346,1470,1315,747,585,1521,584,826,1466,1346,1590
 955,0,1148,1449,1854,930,2527,925,210,1151,1422,0,1870,1734,1819,1352,889,736,806,1750,1888,1940,1346,1470,1320,747,585,1521,584,831,1466,1346,1590
 960,0,1148,1449,1854,930,2527,925,210,1156,1422,0,1870,1734,1819,1352,889,741,806,1750,1888,1940,1346,1470,1325,747,585,1521,584,836,1466,1346,1590
 965,0,1148,1449,1854,930,2527,925,210,1161,1422,0,1870,1734,1819,1352,889,746,806,1750,1888,1940,1346,1470,1330,747,585,1521,584,841,1466,1346,1590
 970,0,1148,1449,1854,930,2527,925,210,1166,1422,0,1870,1734,1819,1352,889,751,806,1750,1888,1940,1346,1470,1335,747,585,1521,584,846,1466,1346,1590
