TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,0,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,0,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,293,282,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,0,344,0,0,0,0,0,0,0,0
 350,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,0,344,0,0,0,0,0,0,0,0
 355,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,0,344,0,0,0,0,0,0,0,0
 360,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,2,344,0,0,0,0,0,0,0,0
 365,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,7,344,0,0,0,0,0,0,0,0
 370,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,12,344,0,0,0,0,0,0,0,0
 375,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,17,344,0,0,0,0,0,0,0,0
 380,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,22,344,0,0,0,0,0,0,0,0
 385,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,27,344,0,0,0,0,0,0,0,0
 390,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,32,344,0,0,0,0,0,0,0,0
 395,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,37,344,0,0,0,0,0,0,0,0
 400,0,293,282,283,0,0,345,0,0,0,0,0,343,342,0,0,0,343,0,343,0,0,42,344,0,0,0,0,0,0,0,0
 405,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,47,344,0,0,0,0,0,0,0,0
 410,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,52,344,0,0,0,0,0,0,0,0
 415,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,57,344,0,0,0,0,0,0,0,0
 420,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,62,344,0,0,0,0,0,0,0,0
 425,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,67,344,0,0,0,0,0,0,0,0
 430,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,72,344,0,0,0,0,0,0,0,0
 435,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,77,344,0,0,0,0,0,0,0,0
 440,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,82,344,0,0,0,0,0,0,0,0
 445,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,87,344,0,0,0,0,0,0,0,0
 450,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,92,344,0,0,0,0,0,0,0,0
 455,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,97,344,0,0,0,0,0,0,0,0
 460,0,293,686,283,0,0,345,403,402,0,0,0,343,342,402,0,0,343,0,343,0,0,102,344,0,0,0,0,0,0,0,0
 465,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,0,343,0,0,107,344,0,0,462,0,0,0,0,0
 470,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,0,343,0,0,112,344,0,0,462,0,0,0,0,0
 475,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,117,344,0,0,462,0,0,0,0,0
 480,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,122,344,0,0,462,0,0,0,0,0
 485,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,127,344,0,0,462,0,0,0,0,0
 490,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,132,344,0,0,462,0,0,0,0,0
 495,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,137,344,0,0,462,0,0,0,0,0
 500,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,142,344,0,0,462,0,0,0,0,0
 505,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,147,344,0,0,462,0,0,0,0,0
 510,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,152,344,0,0,462,0,0,0,0,0
 515,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,157,344,0,0,462,0,0,0,0,0
 520,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,0,462,805,472,343,0,0,162,344,0,0,462,0,0,0,0,0
 525,0,293,686,283,0,0,345,403,402,0,0,463,343,342,402,522,462,805,472,343,0,0,167,344,0,0,462,0,0,0,525,523
 530,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,172,344,0,0,462,0,0,0,525,523
 535,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,177,344,0,0,462,0,0,0,525,523
 540,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,182,344,0,0,462,0,0,0,525,523
 545,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,187,344,0,0,462,0,0,0,525,523
 550,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,192,344,0,0,462,0,0,0,525,523
 555,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,197,344,0,0,462,0,0,0,525,523
 560,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,202,344,0,0,462,0,0,0,525,523
 565,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,207,344,0,0,462,0,0,0,525,523
 570,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,212,344,0,0,462,0,0,0,525,523
 575,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,217,344,0,0,462,0,0,0,525,523
 580,0,293,686,283,0,0,345,403,402,0,0,463,343,342,929,522,462,805,472,343,0,0,222,344,0,0,462,0,0,0,525,523
 585,0,878,686,283,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,227,344,0,0,1044,583,585,0,525,523
 590,0,878,686,283,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,232,344,0,0,1044,583,585,0,525,523
 595,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,237,344,0,0,1044,583,585,0,525,523
 600,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,242,344,0,0,1044,583,585,0,525,523
 605,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,247,344,0,0,1044,583,585,0,525,523
 610,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,252,344,0,0,1044,583,585,0,525,523
 615,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,257,344,0,0,1044,583,585,0,525,523
 620,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,262,344,0,0,1044,583,585,0,525,523
 625,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,267,344,0,0,1044,583,585,0,525,523
 630,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,272,344,0,0,1044,583,585,0,525,523
 635,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,277,344,0,0,1044,583,585,0,525,523
 640,0,878,686,879,583,584,345,403,402,0,0,463,928,926,929,522,462,1387,472,926,582,0,282,344,0,0,1044,583,585,0,525,523
 645,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 650,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 655,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 660,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 665,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 670,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 675,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 680,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 685,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 690,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 695,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 700,0,878,686,879,583,584,345,403,1047,0,0,463,928,926,929,1164,462,1387,472,926,582,0,285,987,0,0,1044,583,585,0,525,523
 705,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,926,929,1164,462,1387,1174,926,582,0,285,987,0,0,1044,1288,585,0,525,523
 710,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1044,1288,585,0,525,523
 715,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 720,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 725,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 730,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 735,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 740,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 745,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 750,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 755,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 760,0,878,1388,1581,1288,1286,1049,403,1047,0,0,1167,1631,1636,929,1164,462,1387,1174,926,582,0,285,987,0,0,1756,1288,585,0,525,523
 765,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 770,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 775,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 780,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 785,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 790,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 795,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 800,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 805,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 810,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 815,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 820,0,878,1388,1581,1288,1286,1049,1166,1047,0,0,1167,1631,1636,929,1164,1226,1387,1174,926,582,0,285,987,764,0,1756,1288,585,0,1287,1288
 825,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 830,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 835,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 840,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 845,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 850,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 855,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 860,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 865,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 870,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 875,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 880,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 885,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 890,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 895,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 900,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 905,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 910,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 915,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 920,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 925,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 930,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 935,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 940,0,1701,2210,2403,1288,1286,1049,1166,1047,824,0,1992,2453,2458,1751,1164,1226,1387,1996,1749,1408,0,285,987,764,0,2580,1288,1409,0,1287,1288
 945,0,1701,3152,3345,2234,1286,1992,1166,1990,1766,0,2937,2453,3402,2693,1164,2168,2329,2938,1749,2350,0,1228,987,764,942,3523,2230,1409,945,1287,2233
