
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,0
 135,0,0
 140,0,0
 145,0,0
 150,0,0
 155,0,0
 160,0,0
 165,0,0
 170,0,0
 175,0,0
 180,0,0
 185,0,0
 190,0,0
 195,0,0
 200,0,0
 205,0,0
 210,0,0
 215,0,0
 220,0,0
 225,0,0
 230,0,0
 235,0,0
 240,0,0
 245,0,0
 250,0,0
 255,0,0
 260,0,0
 265,0,0
 270,0,0
 275,0,0
 280,0,0
 285,0,0
 290,0,0
 295,0,0
 300,0,0
 305,0,0
 310,0,0
 315,0,0
 320,0,0
 325,0,0
 330,0,0
 335,0,0
 340,0,0
 345,0,0
 350,0,0
 355,0,0
 360,0,0
 365,0,0
 370,0,0
 375,0,0
 380,0,0
 385,0,0
 390,0,0
 395,0,0
 400,0,0
 405,0,0
 410,0,0
 415,0,1
 420,0,1
 425,0,1
 430,0,1
 435,0,1
 440,0,1
 445,0,1
 450,0,1
 455,0,1
 460,0,1
 465,0,1
 470,0,1
 475,0,1
 480,0,1
 485,0,1
 490,0,1
 495,0,1
 500,0,1
 505,0,1
 510,0,1
 515,0,1
 520,0,0
 525,0,0
 530,0,0
 535,0,1
 540,0,1
 545,0,1
 550,0,1
 555,0,1
 560,0,1
 565,0,1
 570,0,1
 575,0,1
 580,0,1
 585,0,1
 590,0,1
 595,0,1
 600,0,1
 605,0,1
 610,0,2
 615,0,2
 620,0,2
 625,0,2
 630,0,2
 635,0,2
 640,0,2
 645,0,1
 650,0,1
 655,0,1
 660,0,1
 665,0,1
 670,0,1
 675,0,1
 680,0,1
 685,0,1
 690,0,1
 695,0,1
 700,0,1
 705,0,1
 710,0,1
 715,0,0
 720,0,0
 725,0,0
 730,0,0
 735,0,0
 740,0,0
 745,0,0
 750,0,0
 755,0,0
 760,0,0
 765,0,0
 770,0,0
 775,0,0
 780,0,0
 785,0,1
 790,0,1
 795,0,1
 800,0,1
 805,0,1
 810,0,1
 815,0,1
 820,0,1
 825,0,1
 830,0,1
 835,0,1
 840,0,1
 845,0,1
 850,0,1
 855,0,1
 860,0,2
 865,0,2
 870,0,2
 875,0,2
 880,0,2
 885,0,1
 890,0,1
 895,0,1
 900,0,1
 905,0,1
 910,0,1
 915,0,1
 920,0,1
 925,0,1
 930,0,1
 935,0,1
 940,0,1
 945,0,1
 950,0,1
 955,0,1
 960,0,0
 965,0,0
 970,0,0
 975,0,0
 980,0,0
 985,0,0
 990,0,0
 995,0,0
 1000,0,0
 1005,0,0
 1010,0,0
 1015,0,0
 1020,0,0
 1025,0,0
 1030,0,0
 1035,0,0
 1040,0,0
 1045,0,0
 1050,0,0
 1055,0,0
 1060,0,0
 1065,0,0
 1070,0,0
 1075,0,0
 1080,0,0
 1085,0,0
 1090,0,1
 1095,0,1
 1100,0,1
 1105,0,1
 1110,0,1
 1115,0,1
 1120,0,1
 1125,0,1
 1130,0,1
 1135,0,1
 1140,0,1
 1145,0,1
 1150,0,1
 1155,0,1
 1160,0,1
 1165,0,1
 1170,0,1
 1175,0,1
 1180,0,1
 1185,0,1
 1190,0,0
 1195,0,0
 1200,0,0
 1205,0,0
 1210,0,0
 1215,0,0
 1220,0,0
 1225,0,0
 1230,0,0
 1235,0,0
 1240,0,1
 1245,0,1
 1250,0,1
 1255,0,1
 1260,0,1
 1265,0,1
 1270,0,1
 1275,0,1
 1280,0,1
 1285,0,1
 1290,0,1
 1295,0,1
 1300,0,1
 1305,0,1
 1310,0,1
 1315,0,1
 1320,0,1
 1325,0,1
 1330,0,1
 1335,0,1
 1340,0,1
 1345,0,0
 1350,0,0
 1355,0,0
 1360,0,1
 1365,0,1
 1370,0,1
 1375,0,1
 1380,0,1
 1385,0,1
 1390,0,1
 1395,0,1
 1400,0,1
 1405,0,1
 1410,0,1
 1415,0,1
 1420,0,1
 1425,0,1
 1430,0,1
 1435,0,1
 1440,0,1
 1445,0,1
 1450,0,1
 1455,0,1
 1460,0,1
 1465,0,0
 1470,0,0
 1475,0,0
 1480,0,0
 1485,0,0
 1490,0,0
 1495,0,0
 1500,0,0
 1505,0,0
 1510,0,0
 1515,0,0
 1520,0,0
 1525,0,1
 1530,0,1
 1535,0,1
 1540,0,1
 1545,0,1
 1550,0,1
 1555,0,1
 1560,0,1
 1565,0,1
 1570,0,1
 1575,0,1
 1580,0,1
 1585,0,1
 1590,0,1
 1595,0,1
 1600,0,1
 1605,0,1
 1610,0,1
 1615,0,1
 1620,0,1
 1625,0,1
 1630,0,0
 1635,0,0
 1640,0,0
 1645,0,0
 1650,0,0
 1655,0,0
 1660,0,0
 1665,0,0
 1670,0,0
 1675,0,0
 1680,0,0
 1685,0,0
 1690,0,0
 1695,0,0
 1700,0,0
 1705,0,0
 1710,0,0
 1715,0,0
 1720,0,0
 1725,0,0
 1730,0,0
 1735,0,0
 1740,0,0
 1745,0,0
 1750,0,0
 1755,0,0
 1760,0,0
 1765,0,0
 1770,0,0
 1775,0,0
 1780,0,0
 1785,0,0
 1790,0,0
 1795,0,0
 1800,0,0
 1805,0,0
 1810,0,0
 1815,0,0
 1820,0,0
 1825,0,0
 1830,0,0
 1835,0,0
 1840,0,0
 1845,0,0
 1850,0,0
 1855,0,0
 1860,0,0
 1865,0,0
 1870,0,0
 1875,0,0
 1880,0,0
 1885,0,0
 1890,0,0
 1895,0,0
 1900,0,0
 1905,0,0
 1910,0,0
 1915,0,0
 1920,0,0
 1925,0,0
 1930,0,0
 1935,0,0
 1940,0,0
 1945,0,0
 1950,0,0
 1955,0,0
 1960,0,0
 1965,0,0
 1970,0,0
 1975,0,0
 1980,0,0
 1985,0,0
 1990,0,0
 1995,0,0
 2000,0,0
 2005,0,0
 2010,0,0
 2015,0,0
 2020,0,0
 2025,0,0
 2030,0,0
 2035,0,0
 2040,0,0
 2045,0,0
 2050,0,0
 2055,0,0
 2060,0,0
 2065,0,0
 2070,0,0
 2075,0,0
 2080,0,0
 2085,0,0
 2090,0,0
 2095,0,0
 2100,0,0
 2105,0,0
