TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 350,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 355,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 360,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 365,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 370,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 375,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 380,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 385,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 390,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 395,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 400,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 405,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 410,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 415,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 420,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 425,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 430,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 435,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 440,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 445,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 450,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 455,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 460,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 465,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 470,0,180,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 475,0,185,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 480,0,190,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 485,0,195,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 490,0,200,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 495,0,205,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 500,0,210,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 505,0,214,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 510,0,214,0,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 515,0,214,0,47,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 520,0,214,0,52,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 525,0,214,524,57,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 530,0,214,524,62,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 535,0,214,524,67,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 540,0,214,524,72,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 545,0,214,524,77,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 550,0,214,524,82,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 555,0,214,524,87,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 560,0,214,524,92,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 565,0,214,524,97,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 570,0,214,524,102,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 575,0,214,524,107,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 580,0,214,524,107,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 585,0,214,524,107,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 590,0,214,524,107,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 595,0,214,524,107,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 600,0,214,524,107,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 605,0,214,524,107,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 610,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 615,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 620,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 625,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 630,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 635,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 640,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 645,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 650,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 655,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 660,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 665,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 670,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 675,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 680,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 685,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 690,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 695,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 700,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 705,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 710,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 715,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 720,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 725,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 730,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 735,0,214,524,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 740,0,214,526,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 745,0,214,531,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 750,0,214,536,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 755,0,214,541,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 760,0,214,546,107,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 765,0,976,551,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 770,0,976,556,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 775,0,976,561,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 780,0,976,566,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 785,0,976,571,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 790,0,976,576,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 795,0,976,581,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 800,0,976,586,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 805,0,976,591,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 810,0,976,596,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 815,0,976,601,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 820,0,976,606,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 825,0,976,611,107,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 830,0,976,616,106,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 835,0,976,621,111,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 840,0,976,627,116,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 845,0,976,627,121,0,0,0,0,0,0,0,103,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 850,0,976,627,126,0,0,0,0,0,0,0,108,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 855,0,976,627,131,0,0,0,0,0,0,0,113,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 860,0,976,627,136,0,0,0,0,0,0,0,118,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 865,0,976,627,141,0,0,0,0,0,0,0,123,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 870,0,976,627,146,0,0,0,0,0,0,0,128,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 875,0,976,627,151,0,0,0,0,0,0,0,133,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 880,0,976,627,156,0,0,0,0,0,0,0,138,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 885,0,976,627,161,0,0,0,0,0,0,0,143,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 890,0,976,627,166,0,0,0,0,0,0,0,148,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 895,0,976,627,171,0,0,0,0,0,0,0,153,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 900,0,976,627,176,0,0,0,0,0,0,0,158,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 905,0,976,627,181,0,0,0,0,0,0,0,163,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 910,0,976,627,186,0,0,0,0,0,0,0,168,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 915,0,976,627,191,0,0,0,0,0,0,0,173,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 920,0,976,627,196,0,0,0,0,0,0,0,178,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 925,0,976,627,201,0,0,0,0,0,0,0,183,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 930,0,976,627,206,0,0,0,0,0,0,0,188,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 935,0,976,627,208,0,0,0,0,0,0,0,193,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 940,0,976,627,208,0,0,0,0,0,0,0,198,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 945,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 950,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 955,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 960,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 965,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 970,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 975,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 980,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 985,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 990,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 995,0,976,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1000,0,975,627,208,0,0,0,0,0,0,0,204,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1005,0,980,627,208,0,0,0,0,0,0,0,204,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1010,0,985,627,208,0,0,0,0,0,0,0,204,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1015,0,990,627,208,0,0,0,0,0,0,0,204,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1020,0,995,627,208,0,0,0,0,0,0,0,204,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
