
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,1,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,2,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,2,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,2,1,2,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,2,1,2,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,2,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,2,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,2,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,2,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 350,0,2,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 355,0,2,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 360,0,2,2,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 365,0,2,2,1,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 370,0,2,2,1,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 375,0,2,2,1,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 380,0,2,2,1,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 385,0,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 390,0,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 395,0,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 400,0,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 405,0,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 410,0,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 415,0,1,2,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 420,0,1,2,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 425,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 430,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 435,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 440,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 445,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 450,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 455,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 460,0,1,2,2,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 465,0,1,1,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 470,0,1,1,2,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 475,0,1,1,2,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 480,0,1,1,2,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 485,0,1,1,2,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 490,0,1,1,2,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 495,0,1,1,1,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 500,0,2,1,1,2,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 505,0,2,1,1,2,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 510,0,2,1,1,2,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 515,0,2,1,1,2,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 520,0,2,1,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 525,0,2,1,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 530,0,2,1,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 535,0,2,1,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 540,0,2,2,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 545,0,2,2,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 550,0,2,2,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 555,0,2,2,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 560,0,2,2,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 565,0,2,2,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 570,0,2,2,1,2,0,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 575,0,2,2,1,2,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 580,0,2,2,1,2,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 585,0,2,2,1,1,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 590,0,2,2,1,1,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 595,0,2,2,2,1,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 600,0,2,2,2,1,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 605,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 610,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 615,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 620,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 625,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 630,0,1,2,2,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 635,0,1,2,2,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 640,0,1,2,2,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 645,0,1,1,2,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 650,0,1,1,2,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 655,0,1,1,2,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 660,0,1,1,2,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 665,0,2,1,2,1,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 670,0,2,1,2,1,1,1,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 675,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 680,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 685,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 690,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 695,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 700,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 705,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 710,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 715,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 720,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 725,0,2,2,1,2,1,2,2,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 730,0,2,2,1,2,1,2,2,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 735,0,2,2,1,2,1,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 740,0,2,2,1,2,1,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 745,0,2,2,1,2,1,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 750,0,2,2,1,2,1,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 755,0,2,2,1,2,1,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 760,0,2,2,1,2,1,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 765,0,1,2,1,2,1,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 770,0,1,2,1,2,1,2,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 775,0,1,2,1,2,1,2,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 780,0,1,2,1,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 785,0,1,2,2,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 790,0,1,2,2,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 795,0,1,2,2,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 800,0,1,2,2,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 805,0,1,2,2,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 810,0,1,2,2,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 815,0,1,2,2,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 820,0,1,2,2,2,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
 825,0,1,2,2,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 830,0,1,1,2,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 835,0,1,1,2,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 840,0,1,1,2,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 845,0,1,1,2,1,1,1,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 850,0,2,1,2,1,1,1,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 855,0,2,1,2,1,1,1,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 860,0,2,1,2,1,1,1,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 865,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 870,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 875,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 880,0,2,1,2,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 885,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 890,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 895,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 900,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 905,0,2,1,1,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 910,0,2,2,1,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 915,0,2,2,1,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 920,0,2,2,1,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 925,0,2,2,2,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 930,0,2,2,2,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 935,0,2,2,2,1,1,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 940,0,2,2,2,1,1,2,2,2,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 945,0,2,2,2,1,1,2,2,1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 950,0,2,2,2,1,1,2,2,1,0,0,1,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 955,0,1,2,2,1,1,2,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 960,0,1,2,2,1,1,2,1,1,0,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
 965,0,1,2,2,2,1,2,1,1,0,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 970,0,1,2,2,2,1,1,1,1,0,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 975,0,1,2,2,2,1,1,1,1,0,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 980,0,1,2,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 985,0,1,2,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 990,0,1,2,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 995,0,1,2,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 1000,0,1,2,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 1005,0,1,2,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 1010,0,1,2,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 1015,0,1,1,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
 1020,0,1,1,2,2,1,1,1,1,1,0,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
