TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,68,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,73,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,78,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,83,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,88,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,93,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,98,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,107,52,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,107,57,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,107,62,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,107,67,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,107,72,13,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,107,77,18,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,107,82,23,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,107,87,28,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,107,92,33,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,107,97,38,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,107,102,43,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,107,105,48,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,107,105,53,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,107,105,58,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,107,105,63,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,107,105,68,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,107,105,73,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,107,105,78,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,107,105,83,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,109,105,88,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,114,105,93,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,119,105,98,0,0,0,-1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,124,105,103,0,0,0,4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,129,105,107,0,0,0,9,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,134,105,107,0,0,0,14,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,139,105,107,0,0,0,19,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,144,105,107,0,0,0,24,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 350,0,149,105,107,0,0,0,29,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 355,0,154,105,107,0,0,0,34,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 360,0,159,107,107,0,0,0,39,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 365,0,164,112,107,0,0,0,44,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 370,0,169,117,107,0,0,0,49,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 375,0,174,122,107,0,0,0,54,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 380,0,179,127,107,0,0,0,59,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 385,0,184,132,106,0,0,0,64,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 390,0,189,137,111,0,0,0,69,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 395,0,194,142,116,0,0,0,74,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 400,0,199,147,121,0,0,0,79,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 405,0,204,152,126,0,0,0,84,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 410,0,209,157,131,0,0,0,89,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 415,0,212,162,136,0,0,0,94,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 420,0,212,167,141,0,0,0,99,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 425,0,212,172,146,0,0,0,105,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 430,0,212,177,151,0,0,0,105,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 435,0,212,182,156,0,0,0,105,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 440,0,212,187,161,0,0,0,105,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 445,0,212,192,166,0,0,0,105,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 450,0,212,197,171,0,0,0,105,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 455,0,212,202,176,0,0,0,105,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 460,0,212,207,181,0,0,0,105,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 465,0,212,212,186,0,0,0,105,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 470,0,212,212,191,0,0,0,105,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 475,0,212,212,196,0,0,5,105,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 480,0,212,212,201,0,0,10,105,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 485,0,212,212,206,0,0,15,105,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 490,0,212,212,211,0,0,20,105,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 495,0,212,212,214,0,0,25,105,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 500,0,214,212,214,0,0,30,105,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 505,0,219,212,214,0,0,35,105,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 510,0,224,212,214,0,0,40,105,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 515,0,229,212,214,0,0,45,105,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 520,0,234,212,214,0,0,50,105,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 525,0,239,212,214,0,0,55,105,596,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 530,0,244,212,214,0,0,60,105,601,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 535,0,249,212,214,0,0,65,105,606,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 540,0,254,214,214,0,0,70,105,611,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 545,0,259,219,214,0,0,75,105,616,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 550,0,264,224,214,0,0,80,105,621,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 555,0,269,229,214,0,0,85,105,626,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 560,0,274,234,214,0,0,90,105,631,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 565,0,279,239,214,0,0,95,105,636,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 570,0,284,244,214,0,0,100,105,641,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 575,0,289,249,214,0,0,103,105,646,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 580,0,294,254,214,0,0,103,105,651,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 585,0,299,259,214,585,0,103,105,656,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 590,0,304,264,214,585,0,103,105,661,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 595,0,309,269,213,585,0,103,105,666,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 600,0,314,274,218,585,0,103,105,671,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 605,0,319,279,223,585,0,103,105,674,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 610,0,319,284,228,585,0,103,105,674,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 615,0,319,289,233,585,0,103,105,674,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 620,0,319,294,238,585,0,103,105,674,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 625,0,319,299,243,585,0,103,105,674,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 630,0,319,304,248,585,0,103,104,674,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 635,0,319,309,253,585,0,103,109,674,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 640,0,319,314,258,585,0,103,114,674,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 645,0,319,317,263,585,0,103,119,674,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 650,0,319,317,268,585,0,103,124,674,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 655,0,319,317,273,585,0,103,129,674,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 660,0,319,317,278,585,0,103,134,674,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 665,0,319,317,283,585,0,103,139,674,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 670,0,319,317,288,585,0,103,144,675,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 675,0,319,317,293,585,0,104,149,680,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 680,0,319,317,298,585,0,109,154,685,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 685,0,319,317,303,585,0,114,159,690,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 690,0,319,317,308,585,0,119,164,695,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 695,0,319,317,313,585,0,124,169,700,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 700,0,319,317,317,585,0,129,174,705,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 705,0,319,317,317,585,0,134,179,710,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 710,0,319,317,317,585,0,139,184,715,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 715,0,319,317,317,585,0,144,189,720,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 720,0,319,317,317,585,0,149,194,725,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 725,0,319,316,317,585,0,154,199,730,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 730,0,319,321,317,585,0,159,204,735,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 735,0,319,326,317,585,0,164,210,740,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 740,0,319,331,317,585,0,169,210,745,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 745,0,319,336,317,585,0,174,210,750,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 750,0,319,341,317,585,0,179,210,755,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 755,0,319,346,317,585,0,184,210,760,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 760,0,319,351,317,585,0,189,210,765,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 765,0,1083,356,317,585,0,194,210,770,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 770,0,1083,361,317,585,0,199,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 775,0,1083,366,317,585,0,204,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 780,0,1083,371,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 785,0,1083,376,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 790,0,1083,381,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 795,0,1083,386,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 800,0,1083,391,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 805,0,1083,396,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 810,0,1083,401,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 815,0,1083,406,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 820,0,1083,411,317,585,0,206,210,775,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 825,0,1083,416,317,1410,0,206,210,775,0,0,0,0,0,0,0,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 830,0,1083,420,317,1410,0,206,210,775,0,0,0,0,0,0,0,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 835,0,1083,420,317,1410,0,206,210,775,0,0,0,0,0,0,0,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 840,0,1083,420,317,1410,0,206,210,775,0,0,0,0,0,0,0,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 845,0,1083,420,317,1410,0,206,210,775,0,0,0,0,0,0,0,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 850,0,1084,420,317,1410,0,206,209,775,0,0,0,0,0,0,0,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 855,0,1089,420,317,1410,0,206,214,775,0,0,0,0,0,0,5,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 860,0,1094,420,317,1410,0,206,219,775,0,0,0,0,0,0,10,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 865,0,1099,420,317,1410,0,207,224,775,0,0,0,0,0,0,15,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 870,0,1104,420,317,1410,0,212,229,775,0,0,0,0,0,0,20,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 875,0,1109,420,317,1410,0,217,234,775,0,0,0,0,0,0,25,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 880,0,1114,420,317,1410,0,222,239,775,0,0,0,0,0,0,30,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 885,0,1119,420,1200,1410,0,227,244,775,0,0,0,0,0,0,35,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 890,0,1124,420,1200,1410,0,232,249,775,0,0,0,0,0,0,40,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 895,0,1129,420,1200,1410,0,237,254,775,0,0,0,0,0,0,45,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 900,0,1134,420,1200,1410,0,242,259,775,0,0,0,0,0,0,50,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 905,0,1139,420,1200,1410,0,247,264,775,0,0,0,0,0,0,55,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 910,0,1144,423,1200,1410,0,252,269,775,0,0,0,0,0,0,60,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 915,0,1149,428,1200,1410,0,257,274,775,0,0,0,0,0,0,65,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 920,0,1154,433,1200,1410,0,262,279,775,0,0,0,0,0,0,70,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 925,0,1159,438,1199,1410,0,267,284,775,0,0,0,0,0,0,75,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 930,0,1164,443,1204,1410,0,272,289,775,0,0,0,0,0,0,80,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 935,0,1169,448,1209,1410,0,277,294,775,0,0,0,0,0,0,85,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 940,0,1174,453,1214,1410,0,282,299,775,0,0,0,0,0,0,90,930,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 945,0,1179,458,1219,1410,0,287,304,1719,0,0,0,0,0,0,95,935,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 950,0,1184,463,1224,1410,0,292,309,1719,0,0,0,0,0,0,100,940,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 955,0,1186,468,1229,1410,0,297,315,1719,0,0,0,0,0,0,103,945,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 960,0,1186,473,1234,1410,0,302,315,1719,0,0,0,0,0,0,103,950,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 965,0,1186,478,1239,1410,0,307,315,1719,0,0,0,0,0,0,103,955,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 970,0,1186,483,1244,1410,0,309,315,1719,0,0,0,0,0,0,103,960,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 975,0,1186,488,1249,1410,0,309,315,1719,0,0,0,0,0,0,103,965,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 980,0,1186,493,1254,1410,0,309,315,1719,0,0,0,0,0,0,103,970,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 985,0,1186,498,1259,1410,0,309,315,1719,0,0,0,0,0,0,103,975,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 990,0,1186,503,1264,1410,0,309,315,1719,0,0,0,0,0,0,103,980,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 995,0,1186,508,1269,1410,0,309,315,1719,0,0,0,0,0,0,103,985,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 1000,0,1186,513,1274,1410,0,309,315,1719,0,0,0,0,0,0,103,990,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 1005,0,1186,518,1279,1410,0,309,315,1719,0,0,0,0,0,0,103,995,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
 1010,0,1186,523,1284,1410,0,309,315,1719,0,0,0,0,0,0,103,1000,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0
