TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,103,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,103,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,103,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,103,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,103,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,103,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,103,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,103,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,105,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,110,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,115,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,120,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,125,235,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0
 345,0,130,580,342,345,342,0,0,342,0,0,0,0,344,283,0,0,343,0,0,0,0,0,0,338,0,0,0,0,0,343,342
 350,0,135,580,342,345,342,0,0,342,0,0,0,0,344,283,0,0,343,0,0,0,0,0,349,338,0,0,0,0,0,343,342
 355,0,140,580,342,345,342,0,0,342,0,0,0,355,344,283,0,0,343,0,355,0,0,0,349,338,0,0,0,0,0,343,342
 360,0,145,580,342,345,342,0,0,342,0,0,-1,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 365,0,150,580,342,345,342,0,0,342,0,0,4,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 370,0,155,580,342,345,342,0,0,342,0,0,9,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 375,0,160,580,342,345,342,0,0,342,0,0,14,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 380,0,165,580,342,345,342,0,0,342,0,0,19,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 385,0,170,580,342,345,342,0,0,342,0,0,24,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 390,0,175,580,342,345,342,0,0,342,0,0,29,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 395,0,180,580,342,345,342,0,0,342,0,0,34,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 400,0,185,580,342,345,342,0,0,342,0,0,39,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 405,0,190,580,342,345,342,0,0,342,0,0,44,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 410,0,195,580,342,345,342,0,0,342,0,0,49,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 415,0,200,580,342,345,342,0,0,342,0,0,54,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 420,0,205,580,342,345,342,0,0,342,0,0,59,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 425,0,210,580,342,345,342,0,0,342,0,0,64,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 430,0,215,580,342,345,342,0,0,342,0,0,69,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 435,0,220,580,342,345,342,0,0,342,0,0,74,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 440,0,225,580,342,345,342,0,0,342,0,0,79,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 445,0,230,580,342,345,342,0,0,342,0,0,84,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 450,0,235,580,342,345,342,0,0,342,0,0,89,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 455,0,240,580,342,345,342,0,0,342,0,0,94,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 460,0,245,580,342,345,342,0,0,342,0,0,99,355,344,283,0,0,343,358,355,360,0,0,349,338,0,0,0,0,0,343,342
 465,0,248,1043,342,808,804,465,0,342,0,0,103,355,806,746,0,0,805,358,355,360,466,0,812,800,0,462,0,463,0,343,807
 470,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,355,360,466,0,812,800,0,462,0,463,469,811,807
 475,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 480,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 485,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 490,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 495,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 500,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 505,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 510,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 515,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 520,0,248,1043,809,808,804,465,0,342,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 525,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 530,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 535,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 540,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 545,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 550,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 555,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 560,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 565,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 570,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 575,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 580,0,248,1043,809,808,804,465,0,865,0,0,103,822,806,746,0,0,805,358,828,836,466,0,812,800,0,462,0,463,469,811,807
 585,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,466,0,1397,800,0,462,0,1046,1054,1393,807
 590,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,466,0,1397,800,0,462,0,1046,1054,1393,807
 595,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,466,0,1397,800,0,462,0,1046,1054,1393,807
 600,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 605,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 610,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 615,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 620,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 625,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 630,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 635,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 640,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 645,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 650,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 655,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 660,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 665,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 670,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 675,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 680,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 685,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 690,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 695,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 700,0,248,1626,1391,1392,1387,1050,0,865,585,0,688,1405,1392,1328,584,582,805,940,828,1418,1066,0,1397,800,0,462,0,1046,1054,1393,807
 705,0,248,2330,2093,2095,1387,1050,0,865,1287,0,688,1405,2094,1328,584,582,805,940,828,1418,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 710,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,1405,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 715,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 720,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 725,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 730,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 735,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 740,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 745,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 750,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 755,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 760,0,248,2330,2093,2095,1387,1050,0,865,1287,0,1399,2120,2094,1328,584,582,1515,940,1537,2126,1066,0,1397,800,0,1164,0,1749,1759,1393,1510
 765,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 770,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 775,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 780,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 785,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 790,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 795,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 800,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 805,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 810,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 815,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 820,0,248,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,582,1515,940,1537,2126,1066,763,1397,800,0,1164,0,1749,1759,1393,1510
 825,0,1070,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,800,0,1986,0,1749,1759,1393,1510
 830,0,1070,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 835,0,1070,2330,2093,2095,1387,1814,0,865,1287,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 840,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 845,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 850,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 855,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 860,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 865,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 870,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 875,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 880,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,1328,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,1749,1759,1393,1510
 885,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,2212,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,2634,1759,1393,1510
 890,0,1070,2330,2093,2095,1387,1814,0,865,2127,0,1399,2120,2094,2212,1347,1406,2337,1762,1537,2126,1066,763,1397,1628,828,1986,0,2634,1759,1393,1510
 895,0,1070,2330,2985,2095,1387,1814,0,865,2127,0,1399,2120,2094,2212,1347,1406,2337,1762,1537,2126,1960,763,1397,1628,828,1986,0,2634,1759,1393,1510
 900,0,1070,2330,2985,2095,1387,1814,0,865,2127,0,1399,2120,2094,2212,1347,1406,2337,1762,1537,2126,1960,763,1397,1628,828,1986,0,2634,1759,1393,1510
 905,0,1070,2330,2985,2095,1387,1814,0,865,2127,0,1399,2120,2094,2212,1347,1406,2337,1762,1537,2126,1960,763,1397,1628,828,1986,0,2634,1759,1393,1510
 910,0,1070,2330,2985,2095,1387,1814,0,865,2127,0,1399,2120,2094,2212,1347,1406,2337,1762,1537,2126,1960,763,1397,1628,828,1986,0,2634,1759,1393,1510
 915,0,1070,2330,2985,2095,1387,1814,0,865,2127,0,1399,2120,2094,2212,1347,1406,2337,1762,1537,2126,1960,763,1397,1628,828,1986,0,2634,1759,1393,1510
 920,0,1070,2330,2985,2095,1387,1814,0,865,2127,0,1399,2120,2094,2212,1347,1406,2337,1762,1537,2126,1960,763,1397,1628,828,1986,0,2634,1759,1393,1510
