TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,66,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,71,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,76,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,81,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,86,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,91,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,96,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,101,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,105,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,105,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,105,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,105,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,105,283,282,0,0,0,-1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,105,283,282,0,0,0,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,105,283,282,0,0,0,9,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,105,283,282,0,0,0,14,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,105,283,282,0,0,0,19,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,105,283,282,0,0,0,24,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,105,283,282,0,0,0,29,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,105,283,282,0,0,0,34,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,105,283,282,0,0,0,39,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,105,283,282,0,0,0,44,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,105,283,282,0,0,0,49,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,105,283,282,0,0,0,54,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,105,283,282,0,0,342,59,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,0,0,0,0,0,0,0,0,0
 350,0,105,283,282,0,0,342,64,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 355,0,105,283,282,0,0,342,69,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 360,0,105,283,282,0,0,342,74,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 365,0,105,283,282,0,0,342,79,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 370,0,105,283,282,0,0,342,84,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 375,0,105,283,282,0,0,342,89,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 380,0,105,283,282,0,0,342,94,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 385,0,105,283,282,0,0,342,99,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 390,0,105,283,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 395,0,105,283,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 400,0,105,283,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,0,0,349,0,0,0,0,0,0,0,0
 405,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 410,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 415,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 420,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 425,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 430,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 435,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 440,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 445,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 450,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 455,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 460,0,105,688,282,0,0,342,105,105,0,0,0,343,0,0,0,0,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 465,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 470,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 475,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 480,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,0,0,406,0,0,405,0,0
 485,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,-1,0,406,0,0,405,0,0
 490,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,4,0,406,0,0,405,0,0
 495,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,9,0,406,0,0,405,0,0
 500,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,14,0,406,0,0,405,0,0
 505,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,19,0,406,0,0,405,0,0
 510,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,24,0,406,0,0,405,0,0
 515,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,29,0,406,0,0,405,0,0
 520,0,105,688,282,0,0,342,105,105,0,0,462,343,0,0,0,465,342,0,345,0,402,0,349,34,0,406,0,0,405,0,0
 525,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,0,402,523,349,39,0,931,526,0,405,0,523
 530,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,44,0,931,526,0,405,0,523
 535,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,49,0,931,526,532,405,533,523
 540,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,54,0,931,526,532,405,533,523
 545,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,59,0,931,526,532,405,533,523
 550,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,64,0,931,526,532,405,533,523
 555,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,69,0,931,526,532,405,533,523
 560,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,74,0,931,526,532,405,533,523
 565,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,79,0,931,526,532,405,533,523
 570,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,84,0,931,526,532,405,533,523
 575,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,89,0,931,526,532,405,533,523
 580,0,628,688,282,523,522,342,105,105,0,0,462,343,523,522,0,465,342,0,345,528,402,523,349,94,0,931,526,532,405,533,523
 585,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,99,0,931,526,532,405,533,523
 590,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,104,0,931,526,532,405,533,523
 595,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,109,0,931,526,532,405,533,523
 600,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,114,0,931,526,532,405,533,523
 605,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,119,0,931,526,532,405,533,523
 610,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,124,0,931,526,532,405,533,523
 615,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,129,0,931,526,532,405,533,523
 620,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,134,0,931,526,532,405,533,523
 625,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,139,0,931,526,532,405,533,523
 630,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,144,0,931,526,532,405,533,523
 635,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,149,0,931,526,532,405,533,523
 640,0,628,688,282,523,522,342,105,690,0,0,462,343,523,522,0,465,924,0,345,528,402,523,349,154,0,931,526,532,405,533,523
 645,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,159,0,1573,526,1177,1048,1177,523
 650,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,164,0,1573,526,1177,1048,1177,523
 655,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,169,0,1573,526,1177,1048,1177,523
 660,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,174,0,1573,526,1177,1048,1177,523
 665,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,179,0,1573,526,1177,1048,1177,523
 670,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,184,0,1573,526,1177,1048,1177,523
 675,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,189,0,1573,526,1177,1048,1177,523
 680,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,194,0,1573,526,1177,1048,1177,523
 685,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,199,0,1573,526,1177,1048,1177,523
 690,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,204,0,1573,526,1177,1048,1177,523
 695,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,209,0,1573,526,1177,1048,1177,523
 700,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,465,924,642,987,528,1044,523,349,214,0,1573,526,1177,1048,1177,523
 705,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,349,217,0,1573,526,1177,1048,1177,523
 710,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,349,217,0,1573,526,1177,1048,1177,523
 715,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 720,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 725,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 730,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 735,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 740,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 745,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 750,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 755,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 760,0,628,1331,924,1165,1166,342,105,690,0,0,1107,987,1166,522,0,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1177,523
 765,0,628,1331,1688,1928,1928,342,868,690,765,0,1870,987,1929,522,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 770,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,987,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 775,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 780,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 785,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 790,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 795,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 800,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 805,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 810,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 815,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 820,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 825,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 830,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 835,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 840,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 845,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 850,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 855,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 860,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 865,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 870,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 875,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 880,0,1395,1331,1688,1928,1928,342,868,690,765,0,1870,1759,1929,1291,766,1168,924,642,987,528,1044,523,1064,217,0,1573,526,1177,1048,1940,523
 885,0,1395,1331,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,526,2059,1048,1940,1406
 890,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 895,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 900,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 905,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 910,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 915,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 920,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 925,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 930,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 935,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 940,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 945,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
 950,0,1395,2218,2570,2811,2810,1225,868,690,1649,0,1870,1759,2811,2173,1648,2051,924,1525,1870,528,1926,1408,1949,1101,885,1573,1413,2059,1938,1940,1406
