
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 55,70.000,70.700,70.100,70.000,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000
 60,70.000,70.500,70.000,70.000,70.000,70.000,70.000,70.000,70.400,70.100,70.100,70.000,70.200,70.200,70.300,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000
 65,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.600,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,70.000,70.100,70.000,70.000,70.000,70.300,70.000,70.200,70.000,70.300,70.000,70.000,70.000
 70,70.000,70.700,70.400,70.100,70.000,70.000,70.000,70.000,70.300,70.000,70.000,70.100,70.000,70.000,70.000,70.000,70.300,70.000,70.000,70.000,70.000,70.100,70.000,70.100,71.000,70.000,70.000,70.000,70.000,70.000,70.200,70.200
 75,70.000,70.800,70.100,70.000,70.000,70.300,70.300,70.000,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.800,70.200,70.000,70.200,70.200,70.300,70.200,70.000
 80,70.000,71.000,70.200,70.000,70.000,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,71.200,70.000,70.100,70.100,70.300,70.400,70.400,70.400
 85,70.000,71.100,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,71.000,70.000,70.000,70.000,70.000,70.200,70.100,70.200
 90,70.000,71.500,70.300,70.100,70.000,70.400,70.500,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,71.100,70.000,70.000,70.000,70.000,70.000,70.300,70.300
 95,70.000,71.200,70.700,70.600,70.000,70.200,70.300,70.100,70.000,70.000,70.000,70.400,70.100,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.900,70.000,70.000,70.000,70.000,70.000,70.000,70.100
 100,70.000,71.700,70.500,70.400,70.000,70.300,70.300,70.000,71.100,70.100,70.100,70.100,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.700,70.000,70.000,70.000,70.000,70.000,70.000,70.000
 105,70.000,71.400,70.300,70.100,70.000,70.500,70.500,70.000,71.300,70.000,70.000,70.000,70.000,70.300,70.000,70.000,70.300,70.000,70.100,70.300,70.100,70.000,70.000,70.000,71.400,70.300,70.200,70.000,70.000,70.000,70.500,70.500
 110,70.000,71.500,70.400,70.200,70.000,70.200,70.300,70.000,71.700,70.000,70.000,70.100,70.000,70.100,70.000,70.500,70.000,70.000,70.000,70.300,70.000,70.100,70.000,70.300,71.500,70.100,70.000,70.000,70.000,70.000,70.200,70.300
 115,70.000,71.300,70.100,70.000,70.000,70.000,70.000,70.000,71.500,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,71.900,70.200,70.000,70.200,70.200,70.000,70.200,70.400
 120,70.000,71.400,70.000,70.000,70.000,70.200,70.200,70.000,71.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,72.100,70.300,70.100,70.000,70.000,70.100,70.300,70.400
 125,70.000,71.500,70.100,70.000,70.000,70.000,70.000,70.000,71.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,72.200,70.100,70.000,70.000,70.000,70.000,70.100,70.600
 130,70.000,71.900,70.200,70.100,70.000,70.400,70.500,70.000,70.700,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,72.300,70.000,70.000,70.000,70.000,70.000,70.300,70.700
 135,70.000,71.600,70.600,70.600,70.000,70.200,70.300,70.100,70.500,70.000,70.000,70.400,70.100,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,72.100,70.000,70.000,70.000,70.000,70.000,70.000,70.500
 140,70.000,72.100,70.400,70.400,70.000,70.300,70.300,70.000,71.600,70.100,70.100,70.100,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,71.900,70.000,70.000,70.000,70.000,70.000,70.000,70.200
 145,70.000,72.100,70.200,70.400,70.000,70.500,70.500,70.000,71.800,70.000,70.000,70.200,70.000,70.300,70.000,70.000,70.300,70.000,70.100,70.300,70.100,70.000,70.000,70.000,72.300,70.200,70.200,70.000,70.000,70.000,70.500,70.700
 150,70.000,72.300,70.300,70.200,70.000,70.200,70.300,70.000,72.500,70.300,70.000,70.000,70.000,70.100,70.000,70.500,70.000,70.100,70.300,70.300,70.000,70.100,70.000,70.300,72.400,70.000,70.000,70.000,70.000,70.000,70.200,70.500
 155,70.000,72.400,70.000,70.000,70.000,70.600,70.400,70.000,72.300,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,72.100,70.200,70.000,70.100,70.200,70.500,70.200,70.200
 160,70.000,72.200,70.000,70.000,70.000,70.400,70.500,70.000,72.000,70.000,70.000,70.000,70.200,70.200,70.100,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,73.300,70.300,70.100,70.000,70.300,70.600,70.700,70.900
 165,70.000,72.400,70.100,70.000,70.000,70.200,70.200,70.000,71.800,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,73.100,70.100,70.000,70.000,70.000,70.400,70.400,70.700
 170,70.000,72.800,70.200,70.100,70.000,70.500,70.600,70.000,71.500,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,73.200,70.000,70.000,70.000,70.000,70.100,70.600,70.800
 175,70.000,72.500,70.600,70.600,70.000,70.300,70.400,70.100,71.300,70.000,70.000,70.400,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,73.000,70.000,70.000,70.000,70.000,70.000,70.300,70.600
 180,70.000,73.000,70.400,70.400,70.000,70.400,70.400,70.000,72.400,70.100,70.100,70.100,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,72.800,70.000,70.000,70.000,70.000,70.000,70.100,70.300
 185,70.000,73.000,70.200,70.400,70.000,70.600,70.600,70.000,72.600,70.000,70.000,70.200,70.000,70.300,70.000,70.000,70.300,70.000,70.100,70.300,70.100,70.000,70.000,70.000,73.200,70.200,70.200,70.000,70.000,70.000,70.600,70.800
 190,70.000,73.200,70.300,70.200,70.000,70.300,70.400,70.000,73.300,70.300,70.000,70.000,70.000,70.100,70.000,70.500,70.000,70.100,70.300,70.300,70.000,70.100,70.000,70.300,73.300,70.000,70.000,70.000,70.000,70.000,70.300,70.600
 195,70.000,73.300,70.000,70.000,70.000,70.700,70.500,70.000,73.100,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,73.000,70.200,70.000,70.100,70.200,70.500,70.300,70.300
 200,70.000,73.100,70.000,70.000,70.000,70.500,70.600,70.000,72.800,70.000,70.000,70.000,70.200,70.200,70.100,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,74.200,70.300,70.100,70.000,70.300,70.600,70.800,71.000
 205,70.000,73.300,70.100,70.000,70.000,70.300,70.300,70.000,72.600,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,74.000,70.100,70.000,70.000,70.000,70.400,70.500,70.800
 210,70.000,73.700,70.200,70.100,70.000,70.600,70.700,70.000,72.300,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,74.100,70.000,70.000,70.000,70.000,70.100,70.700,70.900
 215,70.000,73.400,70.600,70.600,70.000,70.400,70.500,70.100,72.100,70.000,70.000,70.400,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,73.900,70.000,70.000,70.000,70.000,70.000,70.400,70.700
 220,70.000,73.900,70.400,70.400,70.000,70.500,70.500,70.000,73.200,70.100,70.100,70.100,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,73.700,70.000,70.000,70.000,70.000,70.000,70.200,70.400
 225,70.000,73.900,70.200,70.400,70.000,70.700,70.700,70.000,73.400,70.000,70.000,70.200,70.000,70.300,70.000,70.000,70.300,70.000,70.100,70.300,70.100,70.000,70.000,70.000,74.100,70.200,70.200,70.000,70.000,70.000,70.700,70.900
 230,70.000,74.100,70.300,70.200,70.000,70.400,70.500,70.000,74.100,70.300,70.000,70.000,70.000,70.100,70.000,70.500,70.000,70.100,70.300,70.300,70.000,70.100,70.000,70.300,74.200,70.000,70.000,70.000,70.000,70.000,70.400,70.700
 235,70.000,74.200,70.000,70.000,70.000,70.800,70.600,70.000,73.900,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,73.900,70.200,70.000,70.100,70.200,70.500,70.400,70.400
 240,70.000,74.000,70.000,70.000,70.000,70.600,70.700,70.000,73.600,70.000,70.000,70.000,70.200,70.200,70.100,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,75.100,70.300,70.100,70.000,70.300,70.600,70.900,71.100
 245,70.000,74.200,70.100,70.000,70.000,70.400,70.400,70.000,73.400,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,74.900,70.100,70.000,70.000,70.000,70.400,70.600,70.900
 250,70.000,74.600,70.200,70.100,70.000,70.700,70.800,70.000,73.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,75.000,70.000,70.000,70.000,70.000,70.100,70.800,71.000
 255,70.000,74.300,70.600,70.600,70.000,70.500,70.600,70.100,72.900,70.000,70.000,70.400,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,74.800,70.000,70.000,70.000,70.000,70.000,70.500,70.800
 260,70.000,74.800,70.400,70.400,70.000,70.600,70.600,70.000,74.000,70.100,70.100,70.100,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,74.600,70.000,70.000,70.000,70.000,70.000,70.300,70.500
 265,70.000,74.800,70.200,70.400,70.000,70.800,70.800,70.000,74.200,70.000,70.000,70.200,70.000,70.300,70.000,70.000,70.300,70.000,70.100,70.300,70.100,70.000,70.000,70.000,75.000,70.200,70.200,70.000,70.000,70.000,70.800,71.000
 270,70.000,75.000,70.300,70.200,70.000,70.500,70.600,70.000,74.900,70.300,70.000,70.000,70.000,70.100,70.000,70.500,70.000,70.100,70.300,70.300,70.000,70.100,70.000,70.300,75.100,70.000,70.000,70.000,70.000,70.000,70.500,70.800
 275,70.000,75.100,70.000,70.000,70.000,70.900,70.700,70.000,74.700,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,74.800,70.200,70.000,70.100,70.200,70.500,70.500,70.500
 280,70.000,74.900,70.000,70.000,70.000,70.700,70.800,70.000,74.400,70.000,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.100,70.000,70.000,76.000,70.300,70.100,70.000,70.300,70.600,71.000,71.200
 285,70.000,75.100,70.100,70.000,70.000,70.500,70.500,70.000,74.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,75.800,70.100,70.000,70.000,70.000,70.400,70.700,71.000
 290,70.000,75.500,70.200,70.100,70.000,70.800,70.900,70.000,73.900,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,75.900,70.000,70.000,70.000,70.000,70.100,70.900,71.100
 295,70.000,75.200,70.600,70.600,70.000,70.600,70.700,70.100,73.700,70.000,70.000,70.400,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,75.700,70.000,70.000,70.000,70.000,70.000,70.600,70.900
 300,70.000,75.700,70.400,70.400,70.000,70.700,70.700,70.000,74.800,70.100,70.100,70.100,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,75.500,70.000,70.000,70.000,70.000,70.000,70.400,70.600
 305,70.000,75.700,70.200,70.400,70.000,70.900,70.900,70.000,75.000,70.000,70.000,70.200,70.000,70.300,70.000,70.000,70.300,70.000,70.100,70.300,70.100,70.000,70.000,70.000,75.900,70.200,70.200,70.000,70.000,70.000,70.900,71.100
 310,70.000,75.900,70.300,70.200,70.000,70.600,70.700,70.000,75.700,70.300,70.000,70.000,70.000,70.100,70.000,70.500,70.000,70.100,70.300,70.300,70.000,70.100,70.000,70.300,76.000,70.000,70.000,70.000,70.000,70.000,70.600,70.900
 315,70.000,76.000,70.000,70.000,70.000,71.000,70.800,70.000,75.500,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,75.700,70.200,70.000,70.100,70.200,70.500,70.600,70.600
 320,70.000,75.800,70.000,70.000,70.000,70.800,70.900,70.000,75.200,70.000,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.100,70.000,70.000,76.900,70.300,70.100,70.000,70.300,70.600,71.100,71.300
 325,70.000,76.000,70.100,70.000,70.000,70.600,70.600,70.000,75.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,76.700,70.100,70.000,70.000,70.000,70.400,70.800,71.100
 330,70.000,76.400,70.200,70.100,70.000,70.900,71.000,70.000,74.700,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,76.800,70.000,70.000,70.000,70.000,70.100,71.000,71.200
 335,70.000,76.100,70.600,70.600,70.000,70.700,70.800,70.100,74.500,70.000,70.000,70.400,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,76.600,70.000,70.000,70.000,70.000,70.000,70.700,71.000
 340,70.000,76.600,70.400,70.400,70.000,70.800,70.800,70.000,75.600,70.100,70.100,70.100,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,76.400,70.000,70.000,70.000,70.000,70.000,70.500,70.700
 345,70.000,76.600,70.200,70.400,70.000,71.000,71.000,70.000,75.800,70.000,70.000,70.200,70.000,70.300,70.000,70.000,70.300,70.000,70.100,70.300,70.100,70.000,70.000,70.000,76.800,70.200,70.200,70.000,70.000,70.000,71.000,71.200
 350,70.000,76.800,70.300,70.200,70.000,70.700,70.800,70.000,76.500,70.300,70.000,70.000,70.000,70.100,70.000,70.500,70.000,70.100,70.300,70.300,70.000,70.100,70.000,70.300,76.900,70.000,70.000,70.000,70.000,70.000,70.700,71.000
 355,70.000,76.900,70.000,70.000,70.000,71.100,70.900,70.000,76.300,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,76.600,70.200,70.000,70.100,70.200,70.500,70.700,70.700
 360,70.000,76.700,70.000,70.200,70.000,70.900,71.000,70.000,76.000,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,77.800,70.300,70.100,70.000,70.300,70.600,71.200,71.400
 365,70.000,77.200,70.300,70.000,70.000,70.700,70.700,70.000,75.800,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,77.600,70.100,70.000,70.000,70.000,70.400,70.900,71.200
 370,70.000,77.600,70.400,70.100,70.000,71.000,71.100,70.000,75.500,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,77.700,70.000,70.000,70.000,70.000,70.100,71.100,71.300
 375,70.000,77.300,70.800,70.600,70.000,70.800,70.900,70.100,75.300,70.000,70.000,70.500,70.200,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,77.500,70.000,70.000,70.000,70.000,70.000,70.800,71.100
 380,70.000,77.800,70.600,70.400,70.000,70.900,70.900,70.000,76.400,70.100,70.100,70.200,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,77.300,70.000,70.000,70.000,70.000,70.000,70.600,70.800
 385,70.000,77.500,70.400,70.100,70.000,71.100,71.100,70.000,76.600,70.000,70.000,70.000,70.000,70.300,70.000,70.000,70.300,70.200,70.500,70.300,70.100,70.000,70.000,70.000,78.000,70.200,70.200,70.000,70.000,70.000,71.100,71.300
 390,70.000,77.600,70.500,70.200,70.000,70.800,70.900,70.000,77.400,70.200,70.000,70.100,70.000,70.100,70.000,70.500,70.000,70.000,70.300,70.300,70.000,70.100,70.000,70.300,78.100,70.000,70.000,70.000,70.000,70.000,70.800,71.100
 395,70.000,77.700,70.200,70.000,70.000,71.200,71.000,70.000,77.200,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,77.800,70.200,70.000,70.100,70.200,70.500,70.800,70.800
 400,70.000,77.900,70.000,70.200,70.000,71.000,71.100,70.000,76.900,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,78.600,70.300,70.100,70.000,70.300,70.600,71.300,71.500
 405,70.000,78.400,70.300,70.000,70.000,70.800,70.800,70.000,76.700,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,78.400,70.100,70.000,70.000,70.000,70.400,71.000,71.300
 410,70.000,78.800,70.400,70.100,70.000,71.100,71.200,70.000,76.400,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,78.500,70.000,70.000,70.000,70.000,70.100,71.200,71.400
 415,70.000,78.500,70.800,70.600,70.000,70.900,71.000,70.100,76.200,70.000,70.000,70.500,70.200,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,78.300,70.000,70.000,70.000,70.000,70.000,70.900,71.200
 420,70.000,79.000,70.600,70.400,70.000,71.000,71.000,70.000,77.300,70.100,70.100,70.200,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,78.100,70.000,70.000,70.000,70.000,70.000,70.700,70.900
 425,70.000,78.700,70.400,70.100,70.000,71.200,71.200,70.000,77.500,70.000,70.000,70.000,70.000,70.300,70.000,70.000,70.300,70.200,70.500,70.300,70.100,70.000,70.000,70.000,78.800,70.200,70.200,70.000,70.000,70.000,71.200,71.400
 430,70.000,78.800,70.500,70.200,70.000,70.900,71.000,70.000,78.300,70.200,70.000,70.100,70.000,70.100,70.000,70.500,70.000,70.000,70.300,70.300,70.000,70.100,70.000,70.300,78.900,70.000,70.000,70.000,70.000,70.000,70.900,71.200
 435,70.000,78.600,70.200,70.000,70.000,71.300,71.100,70.000,78.100,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,78.900,70.200,70.000,70.100,70.200,70.500,70.900,70.900
 440,70.000,78.700,70.000,70.200,70.000,71.100,71.200,70.000,77.800,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,79.700,70.300,70.100,70.000,70.300,70.600,71.400,71.600
 445,70.000,79.200,70.300,70.000,70.000,70.900,70.900,70.000,77.600,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,79.500,70.100,70.000,70.000,70.000,70.400,71.100,71.400
 450,70.000,79.600,70.400,70.100,70.000,71.200,71.300,70.000,77.300,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,79.600,70.000,70.000,70.000,70.000,70.100,71.300,71.500
 455,70.000,79.300,70.800,70.600,70.000,71.000,71.100,70.100,77.100,70.000,70.000,70.500,70.200,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,79.400,70.000,70.000,70.000,70.000,70.000,71.000,71.300
 460,70.000,79.800,70.600,70.400,70.000,71.100,71.100,70.000,78.200,70.100,70.100,70.200,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,79.200,70.000,70.000,70.000,70.000,70.000,70.800,71.000
 465,70.000,79.500,70.400,70.100,70.000,71.300,71.300,70.000,78.400,70.000,70.000,70.000,70.000,70.300,70.000,70.000,70.300,70.200,70.500,70.300,70.100,70.000,70.000,70.000,79.900,70.200,70.200,70.000,70.000,70.000,71.300,71.500
 470,70.000,79.600,70.500,70.200,70.000,71.000,71.100,70.000,79.200,70.200,70.000,70.100,70.000,70.100,70.000,70.500,70.000,70.000,70.300,70.300,70.000,70.100,70.000,70.300,80.000,70.000,70.000,70.000,70.000,70.000,71.000,71.300
 475,70.000,79.700,70.200,70.000,70.000,71.400,71.200,70.000,79.000,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,79.700,70.200,70.000,70.100,70.200,70.500,71.000,71.000
 480,70.000,79.900,70.000,70.200,70.000,71.200,71.300,70.000,78.700,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,80.500,70.300,70.100,70.000,70.300,70.600,71.500,71.700
 485,70.000,80.400,70.300,70.000,70.000,71.000,71.000,70.000,78.500,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,80.300,70.100,70.000,70.000,70.000,70.400,71.200,71.500
 490,70.000,80.800,70.400,70.100,70.000,71.300,71.400,70.000,78.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,80.400,70.000,70.000,70.000,70.000,70.100,71.400,71.600
 495,70.000,80.500,70.800,70.600,70.000,71.100,71.200,70.100,78.000,70.000,70.000,70.500,70.200,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,80.200,70.000,70.000,70.000,70.000,70.000,71.100,71.400
 500,70.000,81.000,70.600,70.400,70.000,71.200,71.200,70.000,79.100,70.100,70.100,70.200,70.200,70.500,70.200,70.000,70.500,70.200,70.000,70.000,70.000,70.000,70.000,70.000,80.000,70.000,70.000,70.000,70.000,70.000,70.900,71.100
 505,70.000,80.700,70.400,70.100,70.000,71.400,71.400,70.000,79.300,70.000,70.000,70.000,70.000,70.300,70.000,70.000,70.300,70.200,70.500,70.300,70.100,70.000,70.000,70.000,80.700,70.200,70.200,70.000,70.000,70.000,71.400,71.600
 510,70.000,80.800,70.500,70.200,70.000,71.100,71.200,70.000,80.100,70.200,70.000,70.100,70.000,70.100,70.000,70.500,70.000,70.000,70.300,70.300,70.000,70.100,70.000,70.300,80.800,70.000,70.000,70.000,70.000,70.000,71.100,71.400
 515,70.000,80.600,70.200,70.000,70.000,71.500,71.300,70.000,79.900,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.100,80.800,70.200,70.000,70.100,70.200,70.500,71.100,71.100
 520,70.000,80.700,70.000,70.200,70.000,71.300,71.400,70.000,79.600,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,81.600,70.300,70.100,70.000,70.300,70.600,71.600,71.800
