TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,2,0,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,7,0,0,0,0,0,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,12,0,0,0,0,0,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,17,0,0,0,0,0,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
 320,0,22,0,0,0,0,2,61,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
 325,0,27,0,0,0,0,7,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
 330,0,32,0,0,0,0,12,71,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
 335,0,37,0,0,0,0,17,76,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
 340,0,42,0,0,0,0,22,81,45,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
 345,0,47,0,0,0,0,27,86,50,0,0,0,0,0,0,11,0,0,0,0,0,0,0,-1,35,0,0,0,0,0,1,0
 350,0,52,0,0,0,0,32,91,55,0,0,0,0,0,0,16,0,2,0,0,0,0,0,4,40,0,0,0,0,0,6,0
 355,0,57,0,0,0,0,37,96,60,0,0,0,0,0,0,21,0,7,0,0,0,0,0,9,45,0,0,0,0,0,11,0
 360,0,62,0,0,0,0,42,101,65,0,0,0,0,0,0,26,0,12,0,0,0,0,0,14,50,0,0,0,0,0,16,0
 365,0,67,0,0,0,0,47,103,70,0,0,0,0,0,0,31,0,17,0,0,0,0,0,19,55,0,0,0,0,0,21,0
 370,0,72,0,0,0,0,52,103,75,0,0,0,0,0,0,36,0,22,0,0,0,0,0,24,60,0,0,0,0,0,26,0
 375,0,77,0,0,0,0,57,103,80,0,0,0,0,0,0,41,0,27,0,0,0,0,0,29,65,0,0,0,0,0,31,0
 380,0,82,3,0,0,0,62,103,85,0,0,0,0,0,0,46,0,32,0,0,0,0,0,34,70,0,0,0,0,0,36,0
 385,0,87,8,-1,0,0,67,103,90,0,0,0,0,0,3,51,0,37,0,0,0,0,0,39,75,0,0,0,0,0,41,0
 390,0,92,13,4,0,0,72,103,95,0,0,0,0,0,8,56,0,42,0,0,0,0,0,44,80,0,0,0,0,0,46,0
 395,0,97,18,9,0,0,77,103,100,0,0,0,0,0,13,61,0,47,0,0,0,0,0,49,85,0,0,0,0,0,51,0
 400,0,102,23,14,0,1,82,103,105,0,0,0,0,0,18,66,0,52,0,0,0,0,0,54,90,0,0,0,0,0,56,0
 405,0,105,28,19,0,6,87,103,105,0,0,0,0,0,23,71,0,57,0,0,0,0,0,59,95,0,0,0,0,0,61,0
 410,0,105,33,24,0,11,92,103,105,0,0,0,0,0,28,76,0,62,0,0,0,0,0,64,100,0,0,0,0,0,66,0
 415,0,105,38,29,0,16,97,103,105,0,0,0,0,0,33,81,0,67,0,0,0,0,0,69,103,0,0,0,0,0,71,0
 420,0,105,43,34,0,21,102,103,105,0,0,0,0,0,38,86,0,72,0,0,0,0,0,74,103,0,0,0,0,0,76,0
 425,0,105,48,39,0,26,107,103,105,0,0,0,0,0,43,91,0,77,0,0,0,0,0,79,103,0,0,0,0,0,81,0
 430,0,105,53,44,0,31,107,103,105,0,0,0,0,0,48,96,0,82,0,0,0,0,0,84,103,0,0,0,0,0,86,0
 435,0,105,58,49,0,36,107,103,105,0,0,0,0,0,53,101,0,87,0,0,0,0,0,89,103,0,0,0,0,0,91,0
 440,0,105,63,54,0,41,107,103,105,0,0,0,0,0,58,107,0,92,0,0,0,0,0,94,103,0,0,0,0,0,96,0
 445,0,105,68,59,0,46,107,103,105,0,0,0,0,0,63,107,0,97,0,0,0,0,0,99,103,0,0,0,0,0,101,0
 450,0,105,73,64,0,51,107,103,105,0,0,0,0,0,68,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 455,0,105,78,69,0,56,107,103,105,0,0,0,0,0,73,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 460,0,105,83,74,0,61,107,103,105,0,0,0,0,0,78,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 465,0,105,88,79,0,66,107,103,105,0,0,0,0,0,83,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 470,0,105,93,84,0,71,107,103,105,0,0,0,0,0,88,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 475,0,105,98,89,0,76,107,103,105,0,0,0,0,0,93,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 480,0,105,103,94,0,81,107,103,105,0,0,0,0,0,98,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 485,0,105,107,99,0,86,107,103,105,0,0,0,0,0,103,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 490,0,105,107,104,-1,91,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 495,0,105,107,107,4,96,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 500,0,105,107,107,9,101,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 505,0,105,107,107,14,103,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 510,0,105,107,107,19,103,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 515,0,106,107,107,24,103,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 520,0,111,107,107,29,103,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 525,0,116,106,107,34,103,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 530,0,121,111,107,39,103,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 535,0,126,116,107,44,103,107,103,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 540,0,131,121,107,49,103,107,108,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 545,0,136,126,107,54,103,107,113,105,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,103,0,0,0,0,0,103,0
 550,0,141,131,107,59,103,107,118,104,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,104,0,0,0,0,0,103,0
 555,0,146,136,107,64,103,107,123,109,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,109,-1,0,0,0,0,103,0
 560,0,151,141,107,69,103,107,128,114,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,114,4,0,0,0,0,103,0
 565,0,156,146,107,74,103,107,133,119,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,119,9,0,0,0,0,103,0
 570,0,161,151,107,79,103,107,138,124,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,124,14,0,0,0,0,103,0
 575,0,166,156,107,84,103,109,143,129,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,129,19,0,0,0,0,103,0
 580,0,171,161,109,89,103,114,148,134,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,134,24,0,0,0,0,103,0
 585,0,176,166,114,94,103,119,153,139,0,0,0,0,0,105,107,0,103,0,0,0,0,0,103,139,29,0,0,0,0,103,0
 590,0,181,171,119,99,103,124,158,144,0,0,0,0,0,105,107,5,103,0,0,0,0,0,103,144,34,0,0,0,0,103,0
 595,0,186,176,124,103,103,129,163,149,0,0,0,0,0,105,107,10,103,0,0,0,0,0,103,149,39,0,0,0,0,103,0
 600,0,191,181,129,103,106,134,168,154,0,0,0,0,0,104,106,15,103,0,0,0,0,0,103,154,44,0,0,0,0,103,0
 605,0,196,186,134,103,111,139,173,159,0,0,0,0,0,109,111,20,103,0,0,0,0,0,103,159,49,0,0,0,0,103,0
 610,0,201,191,139,103,116,144,178,164,0,0,0,0,0,114,116,25,103,0,0,0,0,0,103,164,54,0,0,0,0,103,0
 615,0,206,196,144,103,121,149,183,169,0,0,0,0,0,119,121,30,103,0,0,0,0,0,103,169,59,0,0,0,0,103,0
 620,0,208,201,149,103,126,154,188,174,0,0,0,0,0,124,126,35,103,0,0,0,0,0,103,174,64,0,0,0,0,103,0
 625,0,208,206,154,103,131,159,193,179,0,0,0,0,0,129,131,40,103,0,0,0,0,0,103,179,69,0,0,0,0,103,0
 630,0,208,208,159,105,136,164,198,184,0,0,2,0,0,134,136,45,103,0,0,0,0,0,103,184,74,0,0,0,0,103,0
 635,0,208,208,164,110,141,169,204,189,0,0,7,0,0,139,141,50,103,0,0,0,0,0,103,189,79,0,0,0,0,103,0
 640,0,208,208,169,115,146,174,204,194,0,0,12,0,0,144,146,55,103,0,0,0,0,0,103,194,84,0,0,0,0,106,0
 645,0,208,208,174,120,151,179,204,199,0,0,17,0,0,149,151,60,103,0,0,0,0,0,103,199,89,0,0,0,0,111,0
 650,0,208,208,179,125,156,184,204,204,0,0,22,0,0,154,156,65,103,0,0,0,0,0,103,204,94,0,0,0,0,116,0
 655,0,208,208,184,130,161,189,204,208,0,0,27,0,0,159,161,70,103,0,0,0,0,0,103,208,99,0,0,0,0,121,0
 660,0,208,208,189,135,166,194,204,208,0,0,32,0,0,164,166,75,103,0,0,0,0,0,103,208,103,0,0,0,0,126,0
 665,0,208,208,194,140,171,199,204,208,0,0,37,0,0,169,171,80,103,0,0,0,0,0,103,208,103,0,0,0,0,131,0
 670,0,208,208,199,145,176,204,204,208,0,0,42,0,0,174,176,85,103,0,0,0,0,0,103,208,103,0,0,0,0,136,0
 675,0,208,208,204,150,181,208,204,208,0,0,47,0,0,179,181,90,103,0,0,0,0,0,103,208,103,0,0,0,0,141,0
 680,0,208,208,209,155,186,208,204,208,0,0,52,0,0,184,186,95,103,0,0,0,0,0,103,208,103,0,0,0,0,146,0
 685,0,208,208,214,160,191,208,204,208,0,0,57,0,0,189,191,101,103,0,0,0,0,0,103,208,103,0,0,0,0,151,0
 690,0,208,208,214,165,196,208,204,208,0,0,62,0,0,194,196,101,103,0,0,0,0,0,103,208,103,0,0,0,0,156,0
 695,0,208,208,214,170,201,208,204,208,0,0,67,0,0,199,201,101,103,0,0,0,0,0,103,208,103,0,0,0,0,161,0
 700,0,208,208,214,175,206,208,204,208,0,0,72,0,0,204,206,101,103,0,0,0,0,0,103,208,103,0,0,0,0,166,0
 705,0,208,208,214,180,206,208,204,208,0,0,77,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,171,0
 710,0,208,208,214,185,206,208,204,208,0,0,82,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,176,0
 715,0,208,208,214,190,206,208,204,208,0,0,87,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,181,0
 720,0,208,208,214,195,206,208,204,208,0,0,92,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,186,0
 725,0,208,208,214,200,206,208,204,208,0,0,97,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,191,0
 730,0,208,208,214,205,206,208,204,208,0,0,102,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,196,0
 735,0,208,208,214,208,206,208,204,208,0,0,105,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,201,0
 740,0,208,208,214,208,206,208,204,208,0,0,105,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,206,0
 745,0,208,208,214,208,206,208,205,208,0,0,105,0,0,210,210,101,103,0,0,0,0,0,103,208,103,0,0,0,0,208,0
 750,0,208,210,214,208,206,208,210,207,0,0,105,0,0,210,210,101,103,0,0,0,0,0,103,213,103,0,0,0,0,208,0
 755,0,208,215,214,208,206,208,215,212,0,0,105,0,0,210,210,101,103,0,0,0,0,0,103,218,103,0,0,0,0,208,0
 760,0,208,220,214,208,206,210,220,217,0,0,105,0,0,210,210,106,103,0,0,0,0,0,103,223,103,0,0,0,0,208,0
 765,0,208,225,214,208,206,215,225,222,0,0,105,0,0,210,210,111,103,0,0,0,0,0,105,228,103,0,0,0,0,208,0
 770,0,208,230,217,210,209,220,230,227,0,0,105,0,0,210,210,116,103,0,0,0,0,0,110,233,103,0,0,0,0,208,0
 775,0,208,235,222,215,214,225,235,232,0,0,105,0,0,213,210,121,103,0,0,0,0,0,115,238,103,0,0,0,0,208,0
 780,0,208,240,227,220,219,230,240,237,0,0,105,0,0,218,210,126,103,0,0,0,0,0,120,243,103,0,0,0,0,208,0
 785,0,208,245,232,225,224,235,245,242,0,0,105,0,0,223,210,131,103,0,0,0,0,0,125,248,103,0,0,0,0,208,0
 790,0,208,250,237,230,229,240,250,247,0,0,105,0,0,228,210,136,103,0,0,0,0,0,130,253,103,0,0,0,0,208,0
 795,0,208,255,242,235,234,245,255,252,0,0,104,0,0,233,210,141,103,0,0,0,0,0,135,258,103,0,0,0,0,208,0
 800,0,208,260,247,240,239,250,260,257,0,0,109,3,0,238,210,146,103,0,0,0,0,0,140,263,103,0,0,0,0,208,0
 805,0,208,265,252,245,244,255,265,262,0,0,114,8,0,243,210,151,103,0,0,0,0,0,145,268,103,0,0,0,0,208,0
 810,0,208,270,257,250,249,260,270,267,0,0,119,13,0,248,210,156,103,0,0,0,0,0,150,273,103,0,0,0,0,208,0
 815,0,208,275,262,255,254,265,275,272,0,0,124,18,0,253,210,161,103,0,0,0,0,0,155,278,103,0,0,0,0,208,0
 820,0,208,280,267,260,259,270,280,277,0,0,129,23,0,258,210,166,103,0,0,0,0,0,160,283,103,0,0,0,0,208,0
 825,0,208,285,272,265,264,275,285,282,0,0,134,28,0,263,210,171,103,0,0,0,0,0,165,288,103,0,0,0,0,208,0
 830,0,208,290,277,270,269,280,290,287,0,0,139,33,0,268,210,176,103,0,0,0,0,0,170,293,103,0,0,0,0,208,0
 835,0,208,295,282,275,274,285,295,292,0,0,144,38,0,273,210,181,103,0,0,0,0,0,175,298,103,0,0,0,0,208,0
 840,0,208,300,287,280,279,290,300,297,0,0,149,43,0,278,210,186,103,0,0,0,0,0,180,303,103,0,0,0,0,208,0
 845,0,208,305,292,285,284,295,305,302,0,0,154,48,0,283,210,191,103,0,0,0,0,0,185,308,102,0,0,0,0,208,0
 850,0,210,310,297,290,289,300,309,307,0,0,159,53,0,288,210,196,103,0,0,0,0,0,190,313,107,0,0,0,0,208,0
 855,0,215,315,302,295,294,305,309,312,0,0,164,58,0,293,210,201,103,0,0,0,0,0,195,315,112,0,0,0,0,208,0
 860,0,220,315,307,300,299,310,309,315,0,0,169,63,0,298,210,204,103,0,0,0,0,0,200,315,117,0,0,0,0,208,0
 865,0,225,315,312,305,304,313,309,315,0,0,174,68,0,303,210,204,103,0,0,0,0,0,205,315,122,0,0,0,0,208,0
 870,0,230,315,317,310,309,313,309,315,0,0,179,73,0,308,210,204,103,0,0,0,0,0,208,315,127,0,0,0,0,208,0
 875,0,235,315,321,315,313,313,309,315,0,0,184,78,0,313,210,204,103,0,0,0,0,0,208,315,132,0,0,0,0,208,0
 880,0,240,315,321,317,313,313,309,315,0,0,189,83,0,315,210,204,103,0,0,0,0,0,208,315,137,0,0,0,0,208,0
 885,0,245,315,321,317,313,313,309,315,0,0,194,88,0,315,210,204,103,0,0,0,0,0,208,315,142,0,0,0,0,208,0
 890,0,250,315,321,317,313,313,309,315,0,0,199,93,0,315,210,204,103,0,0,0,0,0,208,315,147,0,0,0,0,208,0
 895,0,255,315,321,317,313,313,309,315,0,0,204,98,0,315,210,204,103,0,0,0,0,0,208,315,152,0,0,0,0,208,0
 900,0,260,315,321,317,313,313,309,315,0,0,208,103,0,315,210,204,103,0,0,0,0,0,208,315,157,0,0,0,0,208,0
 905,0,265,315,321,317,313,313,309,315,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,162,0,0,0,0,208,0
 910,0,270,317,321,317,313,313,310,315,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,167,0,0,0,0,208,0
 915,0,275,322,321,317,313,315,315,315,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,172,0,0,0,0,208,0
 920,0,280,327,326,317,313,320,320,315,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,177,0,0,0,0,209,0
 925,0,285,332,331,317,313,325,325,315,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,182,0,0,0,0,214,0
 930,0,290,337,336,317,313,330,330,316,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,187,0,0,0,0,219,0
 935,0,295,342,341,317,313,335,335,321,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,192,0,0,0,0,224,0
 940,0,300,347,346,317,313,340,340,326,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,197,0,0,0,0,229,0
 945,0,305,352,351,317,313,345,345,331,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,202,0,0,0,0,234,0
 950,0,310,357,356,317,312,350,350,336,0,0,208,105,0,315,210,204,103,0,0,0,0,0,208,315,207,0,0,0,0,239,0
 955,0,313,362,361,317,317,355,355,341,0,0,211,105,0,315,210,204,103,0,0,0,0,0,208,315,210,0,0,0,0,244,0
 960,0,312,367,366,322,322,360,360,346,0,0,216,105,0,315,210,204,103,0,0,0,0,0,208,315,209,0,0,0,0,249,0
 965,0,317,372,371,327,327,365,365,351,0,0,221,105,0,315,210,206,103,0,0,0,0,0,208,315,214,0,0,0,0,254,0
 970,0,322,377,376,332,332,370,370,356,0,0,226,105,0,315,210,211,103,0,0,0,0,0,208,315,219,0,0,0,0,259,0
 975,0,327,382,381,337,337,375,375,361,0,0,231,105,0,315,210,216,103,0,0,0,0,0,208,315,224,0,0,0,0,264,0
 980,0,332,387,386,342,342,380,380,366,0,0,236,105,0,315,210,221,103,0,0,0,0,0,208,315,229,0,0,0,0,269,0
 985,0,337,392,391,347,347,385,385,371,0,0,241,105,0,315,210,226,103,0,0,0,0,0,208,315,234,0,0,0,0,274,0
 990,0,342,397,396,352,352,390,390,376,0,0,246,105,0,315,210,231,103,0,0,0,0,0,208,315,239,0,0,0,0,279,0
 995,0,347,402,401,357,357,395,395,381,0,0,251,105,0,315,210,236,103,0,0,0,0,0,208,315,244,0,0,0,0,284,0
 1000,0,352,407,406,362,362,400,400,386,0,0,256,105,0,315,210,241,103,0,0,0,0,0,208,315,249,0,0,0,0,289,0
 1005,0,357,412,411,367,367,405,405,391,0,0,261,105,0,315,210,246,103,0,0,0,0,0,208,315,254,0,0,0,0,294,0
 1010,0,362,417,416,372,372,410,410,396,0,0,266,105,0,315,210,251,103,0,0,0,0,0,208,315,259,0,0,0,0,299,0
 1015,0,367,422,422,377,377,415,414,401,0,0,271,105,0,315,210,256,103,0,0,0,0,0,208,315,264,0,0,0,0,304,0
 1020,0,372,422,422,382,382,420,414,406,0,0,276,105,0,315,210,261,103,0,0,0,0,0,208,315,269,0,0,0,0,309,0
