TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,69,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,79,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,84,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,89,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,94,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,103,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,103,105,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,103,105,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,103,105,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,103,105,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,103,105,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,103,105,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,103,105,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 270,0,103,105,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 275,0,103,105,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 280,0,103,105,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 285,0,103,105,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 290,0,103,105,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 295,0,103,105,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 300,0,103,105,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 305,0,103,105,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 310,0,103,105,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 315,0,103,105,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 320,0,103,105,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 325,0,103,105,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 330,0,103,105,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 335,0,103,105,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 340,0,103,105,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 345,0,103,447,342,343,342,0,105,344,0,0,0,0,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 350,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 355,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 360,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 365,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 370,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 375,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 380,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 385,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 390,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 395,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 400,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,0,0,0,0,0,0,0,0
 405,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 410,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 415,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 420,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 425,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 430,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 435,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 440,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 445,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 450,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 455,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 460,0,103,447,342,343,342,350,105,344,0,0,0,351,342,343,0,0,344,342,345,0,0,0,343,405,0,0,0,0,0,0,0
 465,0,103,447,342,808,342,350,105,344,464,0,0,351,804,806,0,0,344,342,345,462,462,0,343,405,0,462,0,0,0,464,0
 470,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 475,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 480,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 485,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 490,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 495,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 500,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 505,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 510,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 515,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 520,0,103,447,342,808,812,350,105,344,464,0,0,351,804,806,0,0,814,342,345,462,462,0,343,405,0,462,0,0,469,464,0
 525,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,345,462,462,0,867,405,0,462,0,0,469,464,525
 530,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 535,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 540,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 545,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 550,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 555,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 560,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 565,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 570,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 575,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 580,0,103,447,864,808,812,350,630,344,464,0,522,351,804,806,0,0,814,342,876,462,462,0,867,405,0,462,0,0,469,464,525
 585,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,814,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 590,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,814,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 595,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,814,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 600,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 605,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 610,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 615,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 620,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 625,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 630,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 635,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 640,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,806,0,0,1412,928,876,462,462,0,867,405,583,462,0,583,1052,464,525
 645,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,0,583,1052,464,525
 650,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,0,583,1052,464,525
 655,0,103,1029,864,808,1396,350,630,344,1046,0,522,351,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,0,583,1052,464,525
 660,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,0,583,1052,464,525
 665,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,0,583,1052,464,525
 670,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,2,583,1052,464,525
 675,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,7,583,1052,464,525
 680,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,12,583,1052,464,525
 685,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,17,583,1052,464,525
 690,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,22,583,1052,464,525
 695,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,27,583,1052,464,525
 700,0,103,1029,864,808,1396,350,630,344,1046,0,522,1008,804,1448,642,0,1412,928,876,462,462,645,867,405,583,462,32,583,1052,464,525
 705,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,876,462,462,645,867,405,583,462,37,583,1757,464,1230
 710,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,42,583,1757,464,1230
 715,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,47,583,1757,464,1230
 720,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,52,583,1757,464,1230
 725,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,57,583,1757,464,1230
 730,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,62,583,1757,464,1230
 735,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,67,583,1757,464,1230
 740,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,72,583,1757,464,1230
 745,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,77,583,1757,464,1230
 750,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,82,583,1757,464,1230
 755,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,87,583,1757,464,1230
 760,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,462,462,645,867,405,583,462,92,583,1757,464,1230
 765,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,97,583,1757,464,1230
 770,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,102,583,1757,464,1230
 775,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,107,583,1757,464,1230
 780,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,112,583,1757,464,1230
 785,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,117,583,1757,464,1230
 790,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,122,583,1757,464,1230
 795,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,127,583,1757,464,1230
 800,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,132,583,1757,464,1230
 805,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,137,583,1757,464,1230
 810,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,142,583,1757,464,1230
 815,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,147,583,1757,464,1230
 820,0,808,1029,864,808,1396,350,630,344,1750,0,1225,1008,804,1448,642,702,2114,928,1584,1224,462,645,867,405,583,462,152,583,1757,464,1230
 825,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,157,1405,1757,464,1230
 830,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,162,1405,1757,464,1230
 835,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,167,1405,1757,464,1230
 840,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,172,1405,1757,464,1230
 845,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,177,1405,1757,464,1230
 850,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,182,1405,1757,464,1230
 855,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,187,1405,1757,464,1230
 860,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,192,1405,1757,464,1230
 865,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,197,1405,1757,464,1230
 870,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,202,1405,1757,464,1230
 875,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,207,1405,1757,464,1230
 880,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,867,1227,1408,462,212,1405,1757,464,1230
 885,0,808,1852,1688,808,1396,350,630,344,1750,0,1225,1008,1630,1448,642,702,2114,928,1584,1224,1288,645,1752,1227,1408,462,217,1405,1757,1346,1230
 890,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1008,1630,1448,1532,702,2114,928,1584,1224,1288,645,1752,1227,1408,462,222,1405,1757,1346,2121
 895,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1008,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,227,1405,1757,1346,2121
 900,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1008,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,232,1405,1757,1346,2121
 905,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1008,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,237,1405,1757,1346,2121
 910,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,242,1405,1757,1346,2121
 915,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,247,1405,1757,1346,2121
 920,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,252,1405,1757,1346,2121
 925,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,257,1405,1757,1346,2121
 930,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,262,1405,1757,1346,2121
 935,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,267,1405,1757,1346,2121
 940,0,808,1852,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,928,2479,1224,1288,645,1752,1227,1408,462,272,1405,1757,1346,2121
 945,0,1752,2797,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,1870,2479,1224,1288,645,1752,1227,1408,1406,274,1405,1757,1346,2121
 950,0,1752,2797,1688,808,1396,1241,1517,344,1750,0,1225,1917,1630,1448,1532,702,2114,1870,2479,1224,1288,645,1752,1227,1408,1406,274,1405,1757,1346,2121
 955,0,1752,2797,1688,808,1396,1241,1517,344,2702,0,1225,1917,1630,1448,1532,702,2114,1870,2479,1224,1288,645,1752,1227,1408,1406,274,1405,1757,1346,2121
