TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
 135,0,0,0,0,0,0,0,36,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
 140,0,0,0,0,0,0,0,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
 145,0,0,0,0,0,0,0,46,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
 150,0,0,0,0,0,0,0,51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
 155,0,0,0,0,0,0,0,56,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
 160,0,0,0,0,0,0,0,61,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
 165,0,0,0,0,0,0,0,66,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
 170,0,0,0,0,0,0,0,71,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
 175,0,0,0,0,0,0,0,76,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
 180,0,0,0,0,0,0,0,81,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
 185,0,0,0,0,0,0,0,86,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
 190,0,0,0,0,0,0,0,91,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
 195,0,0,0,0,0,0,0,96,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
 200,0,0,0,0,0,0,0,101,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0
 205,0,0,0,0,0,0,0,106,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
 210,0,0,0,0,0,0,0,109,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0
 215,0,0,0,0,0,0,0,109,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
 220,0,0,0,0,0,0,218,109,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
 225,0,0,0,0,0,0,218,109,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,105,0,0,0,0,0,0,0
 230,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 235,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 240,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 245,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 250,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 255,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 260,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 265,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 270,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 275,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,105,0,0,0,0,0,231,0
 280,0,0,0,0,0,0,218,109,103,0,0,0,0,0,231,227,0,0,0,0,0,0,0,223,104,0,0,0,0,0,231,0
 285,0,285,284,282,283,0,218,109,103,0,0,285,284,0,231,227,0,0,0,284,284,0,0,223,109,0,0,285,285,0,231,0
 290,0,285,284,282,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,114,0,290,285,285,0,231,0
 295,0,285,284,281,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,119,0,290,285,285,0,231,0
 300,0,285,284,286,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,124,0,290,285,285,0,231,0
 305,0,285,284,291,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,129,0,291,285,285,0,231,0
 310,0,285,284,296,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,134,0,296,285,285,0,231,0
 315,0,285,284,301,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,139,0,301,285,285,0,231,0
 320,0,285,284,306,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,144,0,306,285,285,0,231,0
 325,0,285,284,311,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,149,0,311,285,285,0,231,0
 330,0,285,284,316,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,154,0,316,285,285,0,231,0
 335,0,285,284,321,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,159,0,321,285,285,0,231,0
 340,0,285,284,326,283,0,218,109,103,0,0,285,284,0,231,227,0,0,290,284,284,0,0,223,164,0,326,285,285,0,231,0
 345,0,285,284,331,283,0,561,453,448,0,0,285,284,0,573,227,344,343,290,284,284,0,343,568,169,0,331,285,285,0,231,343
 350,0,285,284,336,283,0,561,453,448,0,0,285,284,0,573,574,344,343,290,284,284,0,343,568,174,0,336,285,285,0,231,343
 355,0,285,284,341,283,0,561,453,448,0,0,285,284,0,573,574,344,343,290,284,284,0,343,568,179,0,341,285,285,0,231,343
 360,0,285,284,346,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,184,0,346,285,285,0,231,343
 365,0,285,284,351,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,189,0,351,285,285,0,231,343
 370,0,285,284,356,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,194,0,356,285,285,0,231,343
 375,0,286,284,361,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,199,0,361,285,285,0,231,343
 380,0,291,284,366,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,204,0,366,285,285,0,231,343
 385,0,296,284,371,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,209,0,371,285,285,0,231,343
 390,0,301,284,376,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,214,0,376,285,285,0,231,343
 395,0,306,284,381,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,219,0,381,285,285,0,231,343
 400,0,311,284,383,283,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,284,0,343,568,224,0,386,285,285,0,231,343
 405,0,316,284,383,687,0,561,453,448,359,0,285,284,0,573,574,344,343,290,284,689,0,343,568,229,0,391,688,687,0,231,343
 410,0,321,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,284,689,410,343,568,234,0,396,688,687,0,231,343
 415,0,326,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,239,0,401,688,687,0,231,343
 420,0,331,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,244,0,406,688,687,0,231,343
 425,0,336,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,249,0,411,688,687,0,231,343
 430,0,341,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,254,0,416,688,687,0,231,343
 435,0,346,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,259,0,421,688,687,0,231,343
 440,0,351,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,264,0,426,688,687,0,231,343
 445,0,356,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,269,0,431,688,687,0,231,343
 450,0,361,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,274,0,436,688,687,0,231,343
 455,0,366,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,279,0,441,688,687,0,231,343
 460,0,371,284,383,687,0,561,453,448,359,0,695,693,0,573,574,344,343,290,697,689,410,343,568,284,0,446,688,687,0,231,343
 465,0,376,284,383,687,0,561,453,911,822,0,695,693,0,1035,574,806,343,290,697,689,410,343,568,289,463,451,688,687,0,231,807
 470,0,381,284,383,687,0,561,453,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,294,463,456,688,687,0,231,807
 475,0,386,284,383,687,0,1034,453,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,299,463,461,688,687,0,231,807
 480,0,386,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,304,463,466,688,687,479,231,807
 485,0,385,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,309,463,471,688,687,479,231,807
 490,0,390,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,314,463,476,688,687,479,231,807
 495,0,395,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,319,463,481,688,687,479,231,807
 500,0,400,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,324,463,486,688,687,479,231,807
 505,0,405,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,329,463,491,688,687,479,231,807
 510,0,410,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,334,463,496,688,687,479,231,807
 515,0,415,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,339,463,501,688,687,479,231,807
 520,0,420,284,383,687,0,1034,930,911,822,0,695,693,0,1035,1041,806,343,290,697,689,410,810,1035,344,463,506,688,687,479,231,807
 525,0,425,284,383,687,0,1034,930,911,822,0,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,349,463,511,688,1209,479,231,807
 530,0,430,284,383,687,0,1034,930,911,822,0,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,354,463,516,688,1209,479,231,807
 535,0,435,284,383,687,0,1034,930,911,822,0,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,359,463,521,688,1209,479,231,807
 540,0,440,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,364,463,526,688,1209,479,231,807
 545,0,445,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,369,463,531,688,1209,479,231,807
 550,0,450,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,374,463,536,688,1209,479,231,807
 555,0,455,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,379,463,541,688,1209,479,231,807
 560,0,460,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,384,463,546,688,1209,479,231,807
 565,0,465,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,389,463,551,688,1209,479,231,807
 570,0,470,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,394,463,556,688,1209,479,231,807
 575,0,475,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,399,463,561,688,1209,479,231,807
 580,0,480,284,383,687,0,1034,930,911,822,539,1221,1218,0,1035,1041,806,343,812,697,689,410,810,1035,404,463,566,688,1209,479,231,807
 585,0,485,284,383,687,0,1034,930,1494,822,539,1221,1218,0,1035,1623,806,343,812,697,689,994,810,1618,406,463,571,688,1209,479,231,1392
 590,0,491,284,383,687,0,1034,930,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,576,688,1209,1068,231,1392
 595,0,491,284,383,687,0,1034,930,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,581,688,1209,1068,231,1392
 600,0,491,284,383,687,0,1034,930,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,586,688,1209,1068,231,1392
 605,0,491,284,383,687,0,1034,930,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,591,688,1209,1068,231,1392
 610,0,491,284,383,687,0,1034,930,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,596,688,1209,1068,231,1392
 615,0,491,284,383,687,0,1034,929,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,601,688,1209,1068,231,1392
 620,0,491,284,383,687,0,1034,934,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,606,688,1209,1068,231,1392
 625,0,491,284,383,687,0,1034,939,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,611,688,1209,1068,231,1392
 630,0,491,284,383,687,0,1034,944,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,616,688,1209,1068,231,1392
 635,0,491,284,383,687,0,1034,949,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,621,688,1209,1068,231,1392
 640,0,491,284,383,687,0,1034,954,1494,822,539,1221,1218,0,1035,1623,1396,343,812,697,689,994,810,1618,406,463,626,688,1209,1068,231,1392
 645,0,491,284,1028,687,645,1034,959,1494,822,539,1865,1218,0,1681,1623,1396,343,812,697,1333,994,810,1618,411,463,631,688,1851,1068,231,1392
 650,0,491,933,1028,1336,645,1034,964,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,416,463,637,1335,1851,1068,882,1392
 655,0,491,933,1028,1336,645,1034,969,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,421,463,637,1335,1851,1068,882,1392
 660,0,492,933,1028,1336,645,1034,974,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,426,463,637,1335,1851,1068,882,1392
 665,0,497,933,1028,1336,645,1034,979,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,431,463,637,1335,1851,1068,882,1392
 670,0,502,933,1028,1336,645,1034,984,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,436,468,637,1335,1851,1068,882,1392
 675,0,507,933,1028,1336,645,1034,989,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,441,473,637,1335,1851,1068,882,1392
 680,0,512,933,1028,1336,645,1034,994,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,446,478,637,1335,1851,1068,882,1392
 685,0,517,933,1028,1336,645,1034,999,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,451,483,637,1335,1851,1068,882,1392
 690,0,522,933,1028,1336,645,1034,1004,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,456,488,637,1335,1851,1068,882,1392
 695,0,527,933,1028,1336,645,1034,1009,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,461,493,637,1335,1851,1068,882,1392
 700,0,532,933,1028,1336,645,1034,1014,1494,822,539,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,466,498,637,1335,1851,1068,882,1392
 705,0,537,933,1028,1336,645,1034,1019,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,471,503,637,1335,1851,1068,882,1392
 710,0,542,933,1028,1336,645,1034,1024,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,476,508,637,1335,1851,1068,882,1392
 715,0,547,933,1028,1336,645,1034,1029,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,481,513,637,1335,1851,1068,882,1392
 720,0,552,933,1028,1336,645,1034,1034,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,486,518,637,1335,1851,1068,882,1392
 725,0,557,933,1028,1336,645,1034,1039,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,491,523,637,1335,1851,1068,882,1392
 730,0,562,933,1028,1336,645,1034,1044,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,994,810,1618,496,528,637,1335,1851,1068,882,1392
 735,0,567,933,1028,1336,645,1034,1049,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,1728,810,1618,501,533,637,1335,1851,1068,882,1392
 740,0,572,933,1028,1336,645,1034,1054,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,1728,810,1618,506,538,637,1335,1851,1068,882,1392
 745,0,577,933,1028,1336,645,1034,1059,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,1728,810,1618,511,543,637,1335,1851,1068,882,1392
 750,0,582,933,1028,1336,645,1034,1064,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,1728,810,1618,515,548,637,1335,1851,1068,882,1392
 755,0,587,933,1028,1336,645,1034,1069,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,1728,810,1618,515,553,637,1335,1851,1068,882,1392
 760,0,592,933,1028,1336,645,1034,1074,2199,822,1245,1865,1865,650,1681,1623,1396,343,812,1346,1333,1728,810,1618,515,558,637,1335,1851,1068,882,1392
 765,0,597,933,1790,1336,1410,1034,1077,2199,822,1245,2629,2628,1414,2445,2385,1396,343,812,2109,1333,1728,1573,2383,515,563,637,2099,2615,1831,882,2157
 770,0,602,933,1790,2104,1410,1034,1077,2199,822,1245,2629,2628,1414,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,566,637,2099,2615,1831,882,2157
 775,0,607,933,1790,2104,1410,1034,1077,2202,822,1245,2629,2628,1413,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,566,638,2099,2615,1831,882,2157
 780,0,612,933,1790,2104,1410,1813,1077,2207,822,1245,2629,2628,1418,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,566,643,2099,2615,1831,881,2157
 785,0,617,933,1790,2104,1410,1813,1077,2212,822,1245,2629,2628,1423,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,566,648,2099,2615,1831,886,2157
 790,0,622,933,1790,2104,1410,1813,1077,2217,822,1245,2629,2628,1428,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,566,653,2099,2615,1831,891,2157
 795,0,627,933,1790,2104,1410,1813,1077,2222,822,1245,2629,2628,1433,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,566,658,2099,2615,1831,896,2157
 800,0,632,933,1790,2104,1410,1813,1077,2227,822,1245,2629,2628,1438,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,571,663,2099,2615,1831,901,2157
 805,0,637,933,1790,2104,1410,1813,1077,2232,822,1245,2629,2628,1443,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,576,668,2099,2615,1831,906,2157
 810,0,642,933,1790,2104,1410,1813,1077,2237,822,1245,2629,2628,1448,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,581,673,2099,2615,1831,911,2157
 815,0,647,933,1790,2104,1410,1813,1077,2242,822,1245,2629,2628,1453,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,586,678,2099,2615,1831,916,2157
 820,0,652,933,1790,2104,1410,1813,1077,2247,822,1245,2629,2628,1458,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,591,683,2099,2615,1831,921,2157
 825,0,657,933,1790,2104,1410,1813,1077,2252,822,1245,2629,2628,1463,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,596,688,2099,2615,1831,926,2157
 830,0,662,933,1790,2104,1410,1813,1077,2257,822,1245,2629,2628,1468,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,601,693,2099,2615,1831,931,2157
 835,0,667,933,1790,2104,1410,1813,1077,2262,822,1245,2629,2628,1473,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,606,698,2099,2615,1831,936,2157
 840,0,672,933,1790,2104,1410,1813,1077,2267,822,1245,2629,2628,1478,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,611,703,2099,2615,1831,941,2157
 845,0,677,933,1790,2104,1410,1813,1077,2272,822,1245,2629,2628,1483,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,616,708,2099,2615,1831,946,2157
 850,0,682,933,1790,2104,1410,1813,1077,2277,822,1245,2629,2628,1488,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,621,713,2099,2615,1831,951,2157
 855,0,687,933,1790,2104,1410,1813,1077,2282,822,1245,2629,2628,1493,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,626,718,2099,2615,1831,956,2157
 860,0,692,933,1790,2104,1410,1813,1077,2287,822,1245,2629,2628,1498,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,631,723,2099,2615,1831,961,2157
 865,0,697,933,1790,2104,1410,1813,1077,2292,822,1245,2629,2628,1503,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,636,728,2099,2615,1831,966,2157
 870,0,702,933,1790,2104,1410,1813,1077,2297,822,1245,2629,2628,1508,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,641,733,2099,2615,1831,971,2157
 875,0,707,933,1790,2104,1410,1813,1077,2302,822,1245,2629,2628,1513,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,646,738,2099,2615,1831,976,2157
 880,0,712,933,1790,2104,1410,1813,1077,2308,822,1245,2629,2628,1517,2445,2385,1396,343,812,2109,2104,1728,1573,2383,515,651,743,2099,2615,1831,981,2157
 885,0,717,933,2672,2104,1410,1813,1077,2308,822,2127,3511,3513,1517,3329,3269,1396,343,812,2993,2104,1728,1573,2383,1401,656,748,2985,2615,1831,986,2157
 890,0,722,933,2672,2104,1410,1813,1077,2308,822,2127,3511,3513,1517,3329,3269,1396,343,812,2993,2104,1728,1573,2383,1401,661,752,2985,2615,1831,991,2157
 895,0,727,933,2672,2104,1410,1813,1077,2308,822,2127,3511,3513,1517,3329,3269,2288,343,812,2993,2104,1728,1573,2383,1401,666,752,2985,2615,1831,996,2157
 900,0,730,1832,2672,2104,1410,1813,1077,2308,822,2127,3511,3513,1517,3329,3269,2288,343,812,2993,2104,1728,1573,2383,1401,671,752,2985,2615,1831,1001,2157
 905,0,730,1832,2672,2104,1410,1813,1077,2308,822,2127,3511,3513,1517,3329,3269,2288,343,812,2993,2104,1728,1573,2383,1401,671,752,2985,2615,1831,1006,2157
 910,0,730,1832,2672,2104,1410,1813,1077,2308,822,2127,3511,3513,1517,3329,3269,2288,343,812,2993,2104,1728,1573,2383,1401,671,752,2985,2615,1831,1011,2157
 915,0,730,1832,2672,2104,1410,1813,1077,2308,822,2127,3511,3513,1517,3329,3269,2288,343,812,2993,2104,1728,1573,2383,1401,671,752,2985,2615,1831,1016,2157
 920,0,730,1832,2672,2104,1410,1813,1077,2308,822,2127,3511,3513,1517,3329,3269,2288,343,812,2993,2104,1728,1573,2383,1401,671,752,2985,2615,1831,1021,2157
