Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Pri Packet Dropped due to Faulty Node, Low Pri Packet Dropped due to Faulty Node, S/R dead, S/R is state 2, max hop, bufferFull 
5,1,1,1,1,0,0,0,0,0,0,0,0
10,6,3,5,2,3,3,3,0,0,0,0,0
15,8,3,6,2,5,5,4,1,0,0,0,0
20,16,6,10,3,8,8,6,2,0,0,0,0
25,20,8,11,5,11,11,6,5,0,0,0,0
30,30,13,16,6,17,17,10,7,0,0,0,0
35,36,13,19,6,20,20,12,8,0,0,0,0
40,47,20,23,10,26,26,13,13,0,0,0,0
45,51,22,27,11,29,29,16,13,0,0,0,0
50,61,25,30,11,36,36,19,17,0,0,0,0
55,67,26,32,12,40,40,20,20,0,0,0,0
60,78,31,36,14,46,46,22,24,0,0,0,0
65,82,34,37,14,46,46,22,24,0,0,0,0
70,92,42,43,19,48,48,22,26,0,0,0,0
75,98,44,44,20,50,50,23,27,0,0,0,0
80,109,53,50,24,52,52,24,28,0,0,0,0
85,113,58,54,27,52,52,24,28,0,0,0,0
90,123,67,59,33,54,54,26,28,0,0,0,0
95,129,68,63,33,56,56,27,29,0,0,0,0
100,140,77,68,37,58,58,28,30,0,0,0,0
105,144,82,70,40,58,58,28,30,0,0,0,0
110,154,92,75,46,60,60,29,31,0,0,0,0
115,160,95,79,47,62,62,31,31,0,0,0,0
120,171,103,85,51,64,64,31,33,0,0,0,0
125,175,107,88,54,64,64,31,33,0,0,0,0
130,185,117,94,61,66,66,33,33,0,0,0,0
135,191,119,95,61,68,68,33,35,0,0,0,0
140,202,127,101,64,70,70,34,36,0,0,0,0
145,206,132,104,66,70,70,34,36,0,0,0,0
150,216,142,107,72,72,72,34,38,0,0,0,0
155,222,145,110,73,74,74,35,39,0,0,0,0
160,233,153,113,75,76,76,36,40,0,0,0,0
165,237,159,115,78,76,76,36,40,0,0,0,0
170,247,167,120,81,78,78,38,40,0,0,0,0
175,253,168,123,81,80,80,39,41,0,0,0,0
180,264,177,131,87,82,82,40,42,0,0,0,0
185,268,182,132,89,82,82,40,42,0,0,0,0
190,278,191,137,96,84,84,40,44,0,0,0,0
195,284,195,138,97,86,86,40,46,0,0,0,0
200,295,203,144,101,88,88,42,46,0,0,0,0
205,299,209,145,102,88,88,42,46,0,0,0,0
210,309,217,151,106,90,90,44,46,0,0,0,0
215,315,218,156,106,92,92,45,47,0,0,0,0
220,326,227,161,112,94,94,46,48,0,0,0,0
225,330,233,163,115,94,94,46,48,0,0,0,0
230,340,242,170,121,96,96,48,48,0,0,0,0
235,346,243,172,121,98,98,49,49,0,0,0,0
240,357,252,177,124,100,100,51,49,0,0,0,0
245,361,258,178,126,100,100,51,49,0,0,0,0
250,371,267,183,129,102,102,52,50,0,0,0,0
255,377,268,186,130,104,104,54,50,0,0,0,0
260,388,277,193,134,106,106,55,51,0,0,0,0
