TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,43,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,48,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,53,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,58,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,63,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,68,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,73,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,78,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,83,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
 175,0,88,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
 180,0,93,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
 185,0,98,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
 190,0,103,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
 195,0,103,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
 200,0,103,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
 205,0,103,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
 210,0,103,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
 215,0,103,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
 220,0,103,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
 225,0,103,222,222,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
 230,0,103,222,222,0,0,0,105,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
 235,0,103,222,222,0,0,0,107,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
 240,0,103,222,222,0,0,241,107,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
 245,0,103,222,222,0,0,241,107,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
 250,0,103,222,222,0,0,241,107,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
 255,0,103,222,222,0,0,241,107,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0
 260,0,103,222,222,0,0,241,107,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
 265,0,103,222,222,0,0,241,107,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0
 270,0,103,222,222,0,0,241,107,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
 275,0,103,222,222,0,0,241,107,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0
 280,0,103,222,222,0,0,241,107,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,109,0,0,0,0,0,0,0
 285,0,103,222,222,0,0,241,107,65,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 290,0,103,222,222,0,0,241,107,70,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 295,0,103,222,222,0,0,241,107,75,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 300,0,103,222,222,0,0,241,107,80,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 305,0,103,222,222,0,0,241,107,85,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 310,0,102,222,222,0,0,241,107,90,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 315,0,107,222,222,0,0,241,107,95,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 320,0,112,222,222,0,0,241,107,100,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 325,0,117,222,222,0,0,241,107,105,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 330,0,122,222,222,0,0,241,107,110,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 335,0,127,222,222,0,0,241,107,115,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 340,0,132,222,222,0,0,241,107,120,0,0,0,0,0,0,0,0,282,284,283,0,0,0,281,109,0,0,0,0,0,0,0
 345,0,137,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 350,0,142,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 355,0,147,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 360,0,152,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 365,0,157,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 370,0,162,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 375,0,167,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 380,0,172,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 385,0,177,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 390,0,182,566,222,343,343,241,107,125,0,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 395,0,187,566,222,343,343,241,107,125,5,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 400,0,192,566,222,343,343,241,107,125,10,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 405,0,197,566,222,343,343,241,107,125,15,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 410,0,202,566,222,343,343,241,107,125,20,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 415,0,207,566,222,343,343,241,107,125,25,0,0,0,342,0,0,0,282,284,283,0,344,0,281,109,0,0,0,346,342,0,0
 420,0,212,566,222,343,343,241,107,125,30,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 425,0,217,566,222,343,343,241,107,125,35,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 430,0,222,566,222,343,343,241,107,125,40,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 435,0,227,566,222,343,343,241,107,125,45,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 440,0,232,566,222,343,343,241,107,125,50,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 445,0,237,566,222,343,343,241,107,125,55,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 450,0,242,566,222,343,343,241,107,125,60,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 455,0,247,566,222,343,343,241,107,125,65,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 460,0,252,566,222,343,343,241,107,125,70,0,417,0,342,0,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,0,0
 465,0,254,566,222,343,343,241,569,125,75,0,417,0,342,466,0,0,282,284,703,0,344,0,281,109,0,0,0,346,342,462,0
 470,0,254,566,222,343,343,712,569,125,80,0,417,0,342,466,0,0,282,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 475,0,254,566,222,343,343,712,569,125,85,0,417,0,342,466,0,0,282,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 480,0,254,566,222,343,343,712,569,125,90,0,417,0,342,466,0,0,282,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 485,0,254,566,222,343,343,712,572,125,95,0,417,0,342,466,0,0,282,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 490,0,254,566,222,343,343,712,577,125,100,0,417,0,342,466,0,0,282,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 495,0,254,566,222,343,343,712,582,125,105,0,417,0,342,466,0,0,287,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 500,0,254,566,222,343,343,712,587,125,110,0,417,0,342,466,0,0,292,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 505,0,254,566,222,343,343,712,592,125,115,0,417,0,342,466,0,0,297,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 510,0,254,566,222,343,343,712,597,125,120,0,417,0,342,466,0,0,302,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 515,0,254,566,222,343,343,712,602,125,125,0,417,0,342,466,0,0,307,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 520,0,254,566,222,343,343,712,607,125,130,0,417,0,342,466,0,0,312,284,703,0,344,467,281,109,0,468,0,346,342,462,0
 525,0,254,566,746,867,343,712,612,125,135,0,940,0,342,466,0,0,317,284,703,522,344,467,281,633,0,468,0,869,342,462,0
 530,0,254,566,746,867,343,712,617,125,140,0,940,527,342,466,0,0,322,284,1233,522,344,467,281,633,0,468,0,869,342,462,0
 535,0,254,566,746,867,343,712,622,125,145,0,940,527,342,466,0,0,327,284,1233,522,344,467,281,633,0,468,0,869,342,462,0
 540,0,254,566,746,867,343,712,627,125,150,0,940,527,342,466,0,0,332,284,1233,522,344,467,281,633,0,468,3,869,342,462,0
 545,0,254,566,746,867,343,712,632,125,155,0,940,527,342,466,0,0,337,284,1233,522,344,467,281,633,0,468,8,869,342,462,0
 550,0,254,566,746,867,343,712,637,125,160,0,940,527,342,466,0,0,342,284,1233,522,344,467,281,633,0,468,13,869,342,462,0
 555,0,254,566,746,867,343,712,642,125,165,0,940,527,342,466,0,0,347,284,1233,522,344,467,281,633,0,468,18,869,342,462,0
 560,0,254,566,746,867,343,712,647,125,170,0,940,527,342,466,0,0,352,284,1233,522,344,467,281,633,0,468,23,869,342,462,0
 565,0,254,566,746,867,343,712,652,125,175,0,940,527,342,466,0,0,357,284,1233,522,344,467,281,633,0,468,28,869,342,462,0
 570,0,254,566,746,867,343,712,657,125,180,0,940,527,342,466,0,0,362,284,1233,522,344,467,281,633,0,468,33,869,342,462,0
 575,0,254,566,746,867,343,712,662,125,185,0,940,527,342,466,0,0,367,284,1233,522,344,467,281,633,0,468,38,869,342,462,0
 580,0,254,566,746,867,343,712,667,125,190,0,940,527,342,466,0,0,372,284,1233,522,344,467,281,633,0,468,43,869,342,462,0
 585,0,254,1148,746,867,343,712,672,125,195,0,940,527,342,466,0,0,377,284,1233,522,344,467,281,633,0,468,48,869,342,462,0
 590,0,254,1148,746,867,343,712,677,125,200,0,940,527,342,466,590,0,382,284,1233,522,344,467,281,633,0,468,53,869,342,462,0
 595,0,254,1148,746,867,343,712,682,125,205,0,940,527,342,466,590,0,387,284,1233,522,344,467,281,633,0,468,58,869,342,462,0
 600,0,254,1148,746,867,343,712,687,125,210,0,940,527,342,466,590,0,392,284,1233,522,344,467,281,633,0,468,63,869,342,462,0
 605,0,254,1148,746,867,343,712,692,125,215,0,940,527,342,466,590,0,397,284,1233,522,344,467,281,633,0,468,68,869,342,462,0
 610,0,254,1148,746,867,343,712,697,125,220,0,940,527,342,466,590,0,402,284,1233,522,344,467,281,633,0,468,73,869,342,462,0
 615,0,254,1148,746,867,343,712,702,125,225,0,940,527,342,466,590,0,407,284,1233,522,344,467,281,633,0,468,78,869,342,462,0
 620,0,254,1148,746,867,343,712,707,125,230,0,940,527,342,466,590,0,412,284,1233,522,344,467,281,633,0,468,83,869,342,462,0
 625,0,254,1148,746,867,343,712,712,125,235,0,940,527,342,466,590,0,417,284,1233,522,344,467,281,633,0,468,88,869,342,462,0
 630,0,254,1148,746,867,343,712,717,125,240,0,940,527,342,466,590,0,422,284,1233,522,344,467,281,633,0,468,93,869,342,462,0
 635,0,254,1148,746,867,343,712,722,125,245,0,940,527,342,466,590,0,427,284,1233,522,344,467,281,633,0,468,98,869,342,462,0
 640,0,254,1148,746,867,343,712,727,125,250,0,940,527,342,466,590,0,432,284,1233,522,344,467,281,633,0,468,103,869,342,462,0
 645,0,254,1148,746,867,343,712,732,768,255,0,940,527,342,466,590,642,437,284,1233,522,344,467,926,633,0,468,105,869,342,462,0
 650,0,254,1148,746,867,343,712,737,768,260,0,940,527,342,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 655,0,254,1148,746,867,343,712,742,768,265,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 660,0,254,1148,746,867,343,712,747,768,270,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 665,0,254,1148,746,867,343,712,752,768,275,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 670,0,256,1150,746,867,343,712,757,768,280,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 675,0,261,1155,746,867,343,712,762,768,285,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 680,0,266,1160,746,867,343,712,767,768,290,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 685,0,271,1165,746,867,343,712,772,768,295,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 690,0,276,1170,746,867,343,712,777,768,300,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 695,0,281,1175,746,867,343,712,782,768,305,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 700,0,286,1180,746,867,343,712,787,768,310,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,342,462,649
 705,0,291,1185,746,867,343,712,792,768,315,0,940,527,994,466,590,642,441,284,1233,522,344,467,926,633,0,468,105,869,1047,462,649
 710,0,296,1190,746,867,343,1419,797,768,320,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 715,0,301,1195,746,867,343,1419,802,768,325,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 720,0,306,1200,746,867,343,1419,807,768,330,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 725,0,311,1205,746,867,343,1419,812,768,335,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 730,0,316,1210,746,867,343,1419,817,768,340,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 735,0,321,1215,746,867,343,1419,822,768,345,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 740,0,326,1220,746,867,343,1419,827,768,350,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 745,0,331,1225,746,867,343,1419,832,768,355,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 750,0,336,1230,746,867,343,1419,837,768,360,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 755,0,341,1235,746,867,343,1419,842,768,365,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 760,0,346,1240,746,867,343,1419,847,768,370,0,940,527,994,466,590,642,441,284,1233,1232,344,467,926,633,0,468,105,869,1047,462,649
 765,0,351,1245,746,867,343,1419,852,768,375,0,940,527,994,466,590,642,441,284,1996,1232,344,1230,1689,1395,0,468,105,869,1047,462,649
 770,0,356,1250,746,867,343,1419,857,768,381,0,940,527,994,1234,1358,1410,441,284,1996,1232,1112,1230,1689,1395,0,468,105,869,1047,462,649
 775,0,359,1253,1521,867,1115,1419,862,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 780,0,359,1253,1521,867,1115,1419,867,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 785,0,359,1253,1521,867,1115,1419,872,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 790,0,359,1253,1521,867,1115,1419,877,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 795,0,359,1253,1521,867,1115,1419,882,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 800,0,359,1253,1521,867,1115,1419,887,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 805,0,359,1253,1521,867,1115,1419,892,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 810,0,359,1253,1521,867,1115,1419,897,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 815,0,359,1253,1521,867,1115,1419,902,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 820,0,359,1253,1521,867,1115,1419,907,768,381,0,940,527,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 825,0,359,1253,1521,867,1115,1419,912,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,869,1047,462,649
 830,0,359,1253,1521,1695,1115,1419,917,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 835,0,359,1253,1521,1695,1115,1419,922,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 840,0,359,1253,1521,1695,1115,1419,927,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 845,0,359,1253,1521,1695,1115,1419,932,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 850,0,359,1253,1521,1695,1115,1419,937,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 855,0,359,1253,1521,1695,1115,1419,942,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 860,0,359,1253,1521,1695,1115,1419,947,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 865,0,359,1253,1521,1695,1115,1419,952,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 870,0,359,1253,1521,1695,1115,1419,957,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 875,0,359,1253,1521,1695,1115,1419,962,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 880,0,359,1253,1521,1695,1115,1419,967,768,381,0,940,1352,994,1234,1358,1410,441,1056,1996,1232,1112,1230,1689,1395,774,468,105,1696,1047,462,649
 885,0,1244,2136,1521,1695,1115,1419,972,1652,381,0,940,1352,994,1234,1358,1410,441,1940,1996,1232,1112,1230,1689,1395,774,1350,105,1696,1047,462,1532
 890,0,1244,2136,1521,1695,1115,1419,977,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1395,774,1350,105,1696,1047,462,1532
 895,0,1244,2136,1521,1695,1115,1419,982,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1395,774,1350,105,1696,1047,462,1532
 900,0,1244,2136,1521,1695,1115,1419,987,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1395,774,1350,105,1696,1047,462,1532
 905,0,1244,2136,1521,1695,1115,1419,992,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1400,774,1350,105,1696,1047,462,1532
 910,0,1244,2136,1521,1695,1115,1419,997,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1405,774,1350,105,1696,1047,462,1532
 915,0,1244,2136,1521,1695,1115,1419,1002,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1410,774,1350,105,1696,1047,462,1532
 920,0,1244,2136,1521,1695,1115,1419,1007,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1415,774,1350,105,1696,1047,462,1532
 925,0,1244,2136,1521,1695,1115,1419,1012,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1420,774,1350,105,1696,1047,462,1532
 930,0,1244,2136,1521,1695,1115,1419,1017,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1425,774,1350,105,1696,1047,462,1532
 935,0,1244,2136,1521,1695,1115,1419,1022,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1430,774,1350,105,1696,1047,462,1532
 940,0,1244,2136,1521,1695,1115,1419,1027,1652,1269,889,940,1352,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1435,774,1350,105,1696,1047,462,1532
 945,0,1244,2136,1521,1695,1115,1419,1032,1652,1269,889,1883,2295,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1440,774,1350,105,1696,1047,462,1532
 950,0,1244,2136,1521,1695,1115,1419,1037,1652,1269,889,1883,2295,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1445,774,1350,105,1696,1047,462,1532
 955,0,1244,2136,1521,1695,2067,1419,1042,1652,1269,889,1883,2295,994,1234,1358,1410,441,1940,1996,1232,2001,1230,1689,1450,774,1350,105,1696,1047,462,1532
