TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 145,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 150,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 155,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 160,0,27,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 165,0,32,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 170,0,37,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 175,0,42,18,0,0,-1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 180,0,47,23,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 185,0,52,28,0,0,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 190,0,57,33,0,0,14,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,0,62,38,0,0,19,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,0,67,43,0,0,24,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,0,72,48,0,0,29,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 210,0,77,53,0,0,34,0,0,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 215,0,82,58,0,0,39,0,0,57,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 220,0,87,63,0,0,44,0,0,62,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 225,0,92,68,0,0,49,0,0,67,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 230,0,97,73,0,0,54,0,0,72,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 235,0,103,78,0,0,59,0,0,77,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 240,0,103,83,0,0,64,0,0,82,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 245,0,103,88,0,0,69,0,0,87,0,0,37,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 250,0,103,93,0,0,74,0,0,92,0,0,42,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 255,0,103,98,0,0,79,0,0,97,0,0,47,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 260,0,103,103,0,0,84,0,0,102,0,0,52,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 265,0,103,105,0,0,89,0,0,105,0,0,57,0,0,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0
 270,0,104,105,0,0,94,0,0,105,0,0,62,0,0,0,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0
 275,0,109,105,0,0,99,0,0,105,0,0,67,0,0,0,0,0,35,0,0,0,0,0,13,0,0,0,0,0,0,0,0
 280,0,114,107,0,0,105,0,0,105,0,0,72,0,0,0,0,0,40,0,0,0,0,0,18,0,0,0,0,0,0,0,0
 285,0,119,112,0,0,105,0,0,105,0,0,77,0,0,0,0,0,45,0,0,0,0,0,23,0,0,0,0,0,0,0,0
 290,0,124,117,0,0,106,0,0,105,0,0,82,0,0,0,0,0,50,0,0,2,0,0,28,0,0,0,0,0,0,0,0
 295,0,129,122,0,0,111,0,0,105,0,0,87,0,0,0,0,0,55,0,0,7,0,0,33,0,0,0,0,0,0,0,0
 300,0,134,127,0,0,116,0,0,105,0,0,92,0,0,0,0,0,60,0,0,12,0,0,38,0,0,0,0,0,0,0,0
 305,0,139,132,0,0,121,0,0,105,0,0,97,0,0,0,0,0,65,0,0,17,0,0,43,0,0,0,0,0,0,0,0
 310,0,144,137,0,0,126,0,0,105,0,0,103,0,0,0,0,0,70,0,0,22,0,0,48,0,0,0,0,0,0,0,0
 315,0,149,142,0,0,131,0,0,105,0,0,103,0,0,0,0,0,75,0,0,27,0,0,53,0,0,0,0,0,0,0,0
 320,0,154,147,0,0,136,0,0,105,0,0,103,0,0,0,0,0,80,0,0,32,0,0,58,0,0,0,0,0,0,0,0
 325,0,159,152,0,0,141,0,0,105,0,0,103,0,0,0,0,0,85,0,0,37,0,0,63,0,0,0,0,0,0,0,0
 330,0,164,157,0,0,146,0,0,105,0,0,103,0,0,0,0,0,90,0,0,42,0,0,68,0,0,0,0,0,0,0,0
 335,0,169,162,0,0,151,0,0,105,0,0,103,0,0,0,0,0,95,0,0,47,0,0,73,0,0,0,0,0,0,0,0
 340,0,174,167,0,0,156,0,0,105,0,0,103,0,0,0,0,0,100,0,0,52,0,0,78,0,0,0,0,0,0,0,0
 345,0,179,172,0,0,161,0,0,110,0,0,103,0,0,0,0,0,105,0,0,57,0,0,83,0,0,0,0,0,0,0,0
 350,0,184,177,0,0,166,0,0,115,0,0,106,0,0,0,0,0,107,0,0,62,0,0,88,0,0,0,0,0,0,0,0
 355,0,189,182,0,0,171,0,0,120,0,0,111,0,0,0,0,0,107,0,0,67,0,0,93,0,0,0,0,0,0,0,0
 360,0,194,187,0,0,176,0,0,125,0,0,116,0,0,0,0,0,107,0,0,72,0,0,98,0,0,0,0,0,0,0,0
 365,0,199,192,0,0,181,0,0,130,0,0,121,0,0,0,0,0,107,0,0,77,0,0,103,0,0,0,0,0,0,0,0
 370,0,204,197,0,0,186,0,0,135,0,0,126,0,0,0,0,0,107,0,0,82,0,0,103,0,0,0,0,0,0,0,0
 375,0,206,202,0,0,191,0,0,140,0,0,131,0,0,0,0,0,112,0,0,87,0,0,103,0,0,0,0,0,0,0,0
 380,0,206,207,0,0,196,0,0,145,0,0,136,0,0,0,0,0,117,0,0,92,0,0,106,0,0,0,0,0,0,0,0
 385,0,206,212,0,0,201,0,0,150,0,0,141,0,0,0,0,0,122,0,0,97,0,0,111,0,0,0,0,0,0,0,0
 390,0,206,212,0,0,206,0,0,155,0,0,146,0,0,0,0,0,127,0,0,102,0,0,116,0,0,0,0,0,0,0,0
 395,0,206,212,0,0,210,0,0,160,0,0,151,0,0,0,0,0,132,0,0,105,0,0,121,0,0,0,0,0,0,0,0
 400,0,209,211,0,0,210,0,0,165,0,0,156,0,0,0,0,0,137,0,0,105,0,0,126,0,0,0,0,0,0,0,0
 405,0,214,216,0,0,210,0,0,170,0,0,161,0,0,0,0,0,142,0,0,105,0,0,131,0,0,0,0,0,0,0,0
 410,0,219,221,0,0,212,0,0,175,0,0,166,0,0,0,0,0,147,0,0,105,0,0,136,0,0,0,0,0,0,0,0
 415,0,224,226,0,0,217,0,0,180,0,0,171,0,0,0,0,0,152,0,0,105,0,0,141,0,0,0,0,0,0,0,0
 420,0,229,231,0,0,222,0,0,185,0,0,176,0,0,0,0,0,157,0,0,105,0,0,146,0,0,0,0,0,0,0,0
 425,0,234,236,0,0,227,0,0,190,0,0,181,0,0,0,0,0,162,0,0,105,0,0,151,0,0,0,0,0,0,0,0
 430,0,239,241,0,0,232,0,0,195,0,0,186,0,0,0,0,0,167,0,0,105,0,0,156,0,0,0,0,0,0,0,0
 435,0,244,246,0,0,237,0,0,200,0,0,191,0,0,0,0,0,172,0,0,105,0,0,161,0,0,0,0,0,0,0,0
 440,0,249,251,0,0,242,0,0,205,0,0,196,0,0,0,0,0,177,0,0,105,0,0,166,0,0,0,0,0,0,0,0
 445,0,254,256,0,0,247,0,0,208,0,0,201,0,0,0,0,0,182,0,0,105,0,0,171,0,0,0,0,0,0,0,0
 450,0,259,261,0,0,252,0,0,208,0,0,206,0,0,0,0,0,187,0,0,105,0,0,176,0,0,0,0,0,0,0,0
 455,0,264,266,0,0,257,0,0,208,0,0,208,0,0,0,0,0,192,0,0,105,0,0,181,0,0,0,0,0,0,0,0
 460,0,269,271,0,0,262,0,0,210,0,0,208,0,0,0,0,0,197,0,0,105,0,0,186,0,0,0,0,0,0,0,0
 465,0,274,276,0,0,267,0,0,215,0,0,208,0,0,0,0,0,202,0,0,105,0,0,191,0,0,0,0,0,0,0,0
 470,0,279,281,0,0,272,0,0,220,0,0,208,0,0,0,0,0,207,0,0,105,0,0,196,0,0,0,0,0,0,0,0
 475,0,284,286,0,0,277,0,0,225,0,0,208,0,0,0,0,0,212,0,0,105,0,0,201,0,0,0,0,0,0,0,0
 480,0,289,291,0,0,282,0,0,230,0,0,207,0,0,0,0,0,214,0,0,105,0,0,206,0,0,0,0,0,0,0,0
 485,0,294,296,0,0,287,0,0,235,0,0,212,0,0,0,0,0,214,0,0,105,0,0,206,0,0,0,0,0,0,0,0
 490,0,299,301,0,0,292,0,0,240,0,0,217,0,0,0,0,0,214,0,0,105,0,0,206,0,0,0,0,0,0,0,0
 495,0,304,306,0,0,297,0,0,245,0,0,222,0,0,0,0,0,214,0,0,105,0,0,206,0,0,0,0,0,0,0,0
 500,0,309,311,0,0,302,0,0,250,0,0,227,0,0,0,0,0,214,0,0,105,0,0,206,0,0,0,0,0,0,0,0
 505,0,313,315,0,0,307,0,0,255,0,0,232,0,0,0,0,0,214,0,0,105,0,0,206,0,0,0,0,0,0,0,0
 510,0,313,315,0,0,313,0,0,260,0,0,237,0,0,0,0,0,214,0,0,105,0,0,209,0,0,0,0,0,0,0,0
 515,0,313,315,0,0,313,0,0,265,0,0,242,0,0,0,0,0,214,0,0,105,0,0,214,0,0,0,0,0,0,0,0
 520,0,313,315,0,0,313,0,0,270,0,0,247,0,0,0,0,0,214,0,0,105,0,0,219,0,0,0,0,0,0,0,0
 525,0,313,315,0,0,315,0,0,275,0,0,252,0,0,0,0,0,214,0,0,105,0,0,224,0,0,0,0,0,0,0,0
 530,0,313,315,0,0,320,0,0,280,0,0,257,0,0,0,0,0,214,0,0,105,0,0,229,0,0,0,0,0,0,0,0
 535,0,313,315,0,0,325,0,0,285,0,0,262,0,0,0,0,0,214,0,0,105,0,0,234,0,0,0,0,0,0,0,0
 540,0,313,315,0,0,330,0,0,290,0,0,267,0,0,0,0,0,214,0,0,105,0,0,239,0,0,0,0,0,0,0,0
 545,0,313,315,0,0,335,0,0,295,0,0,272,0,0,0,0,0,214,0,0,105,0,0,244,0,0,0,0,0,0,0,0
 550,0,313,315,0,0,340,0,0,300,0,0,277,0,0,0,0,0,214,0,0,105,0,0,249,0,0,0,0,0,0,0,0
 555,0,313,315,0,0,345,0,0,305,0,0,282,0,0,0,0,0,213,0,0,105,0,0,254,0,0,0,0,0,0,0,0
 560,0,313,315,0,0,350,0,0,310,0,0,287,0,0,0,0,0,218,0,0,105,0,0,259,0,0,0,0,0,0,0,0
 565,0,313,315,0,0,355,0,0,313,0,0,292,0,0,0,0,0,223,0,0,105,0,0,264,0,0,0,0,0,0,0,0
 570,0,313,315,0,0,360,0,0,313,0,0,297,0,0,0,0,0,228,0,0,105,0,0,269,0,0,0,0,0,0,0,0
 575,0,313,315,0,0,365,0,0,313,0,0,302,0,0,0,0,0,233,0,0,105,0,0,274,0,0,0,0,0,0,0,0
 580,0,313,315,0,0,370,0,0,313,0,0,307,0,0,0,0,0,238,0,0,105,0,0,279,0,0,0,0,0,0,0,0
 585,0,313,315,0,0,375,0,0,313,0,0,311,0,0,0,0,0,243,0,0,105,0,0,284,0,0,0,0,0,0,0,0
 590,0,314,315,0,0,380,0,0,313,0,0,311,0,0,0,0,0,248,0,0,105,0,0,289,0,0,0,0,0,0,0,0
 595,0,319,315,0,0,385,0,0,313,0,0,311,0,0,0,0,0,253,0,0,105,0,0,294,0,0,0,0,0,0,0,0
 600,0,324,315,0,0,390,0,0,313,0,0,311,0,0,0,0,0,258,0,0,105,0,0,299,0,0,0,0,0,0,0,0
 605,0,329,315,0,0,395,0,0,313,0,0,311,0,0,0,0,0,263,0,0,105,0,0,304,0,0,0,0,0,0,0,0
 610,0,334,315,0,0,400,0,0,313,0,0,311,0,0,0,0,0,268,0,0,105,0,0,309,0,0,0,0,0,0,0,0
 615,0,339,315,0,0,405,0,0,316,0,0,311,0,0,0,0,0,273,0,0,105,0,0,309,0,0,0,0,0,0,0,0
 620,0,344,315,0,0,410,0,0,321,0,0,311,0,0,0,0,0,278,0,0,105,0,0,309,0,0,0,0,0,0,0,0
 625,0,349,315,0,0,415,0,0,326,0,0,314,0,0,0,0,0,283,0,0,105,0,0,309,0,0,0,0,0,0,0,0
 630,0,354,315,0,0,418,0,0,331,0,0,319,0,0,0,0,0,288,0,0,105,0,0,309,0,0,0,0,0,0,0,0
 635,0,359,315,0,0,418,0,0,336,0,0,324,0,0,0,0,0,293,0,0,105,0,0,309,0,0,0,0,0,0,0,0
 640,0,364,315,0,0,418,0,0,341,0,0,329,0,0,0,0,0,298,0,0,105,0,0,309,0,0,0,0,0,0,0,0
 645,0,369,315,0,0,418,0,0,346,0,0,334,0,0,0,0,0,303,0,0,105,0,0,309,0,0,0,0,0,0,0,0
 650,0,374,315,0,0,418,0,0,351,0,0,339,0,0,0,0,0,308,0,0,105,0,0,312,0,0,0,0,0,0,0,0
 655,0,379,315,0,0,418,0,0,356,0,0,344,0,0,0,0,0,313,0,0,105,0,0,317,0,0,0,0,0,0,0,0
 660,0,384,315,0,0,418,0,0,361,0,0,349,0,0,0,0,0,317,0,0,105,0,0,322,0,0,0,0,0,0,0,0
 665,0,389,315,0,0,417,0,0,366,0,0,354,0,0,0,0,0,317,0,0,105,0,0,327,0,0,0,0,0,0,0,0
 670,0,394,315,0,0,422,0,0,371,0,0,359,0,0,0,0,0,317,0,0,105,0,0,332,0,0,0,0,0,0,0,0
 675,0,399,315,0,0,427,0,0,376,0,0,364,0,0,0,0,0,317,0,0,105,0,0,337,0,0,0,0,0,0,0,0
 680,0,404,315,0,0,432,0,0,381,0,0,369,0,0,0,0,0,317,0,0,105,0,0,342,0,0,0,0,0,0,0,0
 685,0,409,315,0,0,437,0,0,386,0,0,374,0,0,0,0,0,317,0,0,105,0,0,347,0,0,0,0,0,0,0,0
 690,0,414,315,0,0,442,0,0,391,0,0,379,0,0,0,0,0,317,0,0,105,0,0,352,0,0,0,0,0,0,0,0
 695,0,414,315,0,0,447,0,0,396,0,0,384,0,0,0,0,0,317,0,0,105,0,0,357,0,0,0,0,0,0,0,0
 700,0,414,315,0,0,452,0,0,401,0,0,389,0,0,0,0,0,317,0,0,105,0,0,362,0,0,0,0,0,0,0,0
 705,0,414,315,0,0,457,0,0,406,0,0,394,0,0,0,0,0,317,0,0,105,0,0,367,0,0,0,0,0,0,0,0
 710,0,414,315,0,0,462,0,0,411,0,0,399,0,0,0,0,0,317,0,0,105,0,0,372,0,0,0,0,0,0,0,0
 715,0,414,315,0,0,467,0,0,416,0,0,404,0,0,0,0,0,317,0,0,105,0,0,377,0,0,0,0,0,0,0,0
 720,0,414,315,0,0,472,0,0,416,0,0,409,0,0,0,0,0,317,0,0,105,0,0,382,0,0,0,0,0,0,0,0
 725,0,414,315,0,0,477,0,0,416,0,0,414,0,0,0,0,0,317,0,0,105,0,0,387,0,0,0,0,0,0,0,0
 730,0,414,315,0,0,482,0,0,416,0,0,414,0,0,0,0,0,317,0,0,105,0,0,392,0,0,0,0,0,0,0,0
 735,0,414,315,0,0,487,0,0,416,0,0,414,0,0,0,0,0,317,0,0,105,0,0,397,0,0,0,0,0,0,0,0
 740,0,414,315,0,0,492,0,0,416,0,0,414,0,0,0,0,0,317,0,0,105,0,0,402,0,0,0,0,0,0,0,0
 745,0,414,315,0,0,497,0,0,416,0,0,414,0,0,0,0,0,317,0,0,105,0,0,407,0,0,0,0,0,0,0,0
 750,0,414,315,0,0,502,0,0,421,0,0,414,0,0,0,0,0,317,0,0,105,0,0,412,0,0,0,0,0,0,0,0
 755,0,414,315,0,0,507,0,0,426,0,0,414,0,0,0,0,0,317,0,0,105,0,0,414,0,0,0,0,0,0,0,0
 760,0,414,315,0,0,512,0,0,431,0,0,414,0,0,0,0,0,317,0,0,105,0,0,414,0,0,0,0,0,0,0,0
 765,0,414,315,0,0,517,0,0,436,0,0,414,0,0,0,0,0,317,0,0,105,0,0,414,0,0,0,0,0,0,0,0
 770,0,414,315,0,0,521,0,0,441,0,0,414,0,0,0,0,0,317,0,0,105,0,0,414,0,0,0,0,0,0,0,0
 775,0,414,315,0,0,521,0,0,446,0,0,414,0,0,0,0,0,317,0,0,105,0,0,414,0,0,0,0,0,0,0,0
 780,0,414,315,0,0,521,0,0,451,0,0,414,0,0,0,0,0,317,0,0,105,0,0,414,0,0,0,0,0,0,0,0
 785,0,414,315,0,0,521,0,0,456,0,0,414,0,0,0,0,0,317,0,0,105,0,0,414,0,0,0,0,0,0,0,0
 790,0,414,315,0,0,521,0,0,461,0,0,414,0,0,0,0,0,317,0,0,105,0,0,417,0,0,0,0,0,0,0,0
 795,0,414,315,0,0,521,0,0,466,0,0,414,0,0,0,0,0,317,0,0,105,0,0,422,0,0,0,0,0,0,0,0
 800,0,414,315,0,0,521,0,0,471,0,0,414,0,0,0,0,0,317,0,0,105,0,0,427,0,0,0,0,0,0,0,0
 805,0,414,315,0,0,521,0,0,476,0,0,414,0,0,0,0,0,317,0,0,105,0,0,432,0,0,0,0,0,0,0,0
 810,0,414,315,0,0,521,0,0,481,0,0,414,0,0,0,0,0,317,0,0,105,0,0,437,0,0,0,0,0,0,0,0
 815,0,416,315,0,0,521,0,0,486,0,0,414,0,0,0,0,0,317,0,0,105,0,0,442,0,0,0,0,0,0,0,0
 820,0,421,315,0,0,521,0,0,491,0,0,414,0,0,0,0,0,317,0,0,105,0,0,447,0,0,0,0,0,0,0,0
 825,0,426,315,0,0,521,0,0,496,0,0,414,0,0,0,0,0,317,0,0,105,0,0,452,0,0,0,0,0,0,0,0
 830,0,431,315,0,0,526,0,0,501,0,0,414,0,0,0,0,0,317,0,0,105,0,0,457,0,0,0,0,0,0,0,0
 835,0,436,315,0,0,531,0,0,506,0,0,414,0,0,0,0,0,317,0,0,105,0,0,462,0,0,0,0,0,0,0,0
 840,0,441,315,0,0,536,0,0,511,0,0,414,0,0,0,0,0,317,0,0,105,0,0,467,0,0,0,0,0,0,0,0
 845,0,446,315,0,0,541,0,0,516,0,0,414,0,0,0,0,0,317,0,0,105,0,0,472,0,0,0,0,0,0,0,0
 850,0,451,315,0,0,546,0,0,519,0,0,414,0,0,0,0,0,317,0,0,105,0,0,477,0,0,0,0,0,0,0,0
 855,0,456,315,0,0,551,0,0,519,0,0,414,0,0,0,0,0,317,0,0,105,0,0,482,0,0,0,0,0,0,0,0
 860,0,461,315,0,0,556,0,0,521,0,0,414,0,0,0,0,0,317,0,0,105,0,0,487,0,0,0,0,0,0,0,0
 865,0,466,315,0,0,561,0,0,526,0,0,414,0,0,0,0,0,317,0,0,105,0,0,492,0,0,0,0,0,0,0,0
 870,0,471,315,0,0,566,0,0,531,0,0,414,0,0,0,0,0,317,0,0,105,0,0,497,0,0,0,0,0,0,0,0
 875,0,476,315,0,0,571,0,0,536,0,0,414,0,0,0,0,0,317,0,0,105,0,0,502,0,0,0,0,0,0,0,0
 880,0,481,315,0,0,576,0,0,541,0,0,414,0,0,0,0,0,317,0,0,105,0,0,507,0,0,0,0,0,0,0,0
 885,0,486,315,0,0,581,0,0,546,0,0,414,0,0,0,0,0,317,0,0,105,0,0,512,0,0,0,0,0,0,0,0
 890,0,491,315,0,0,586,0,0,551,0,0,414,0,0,0,0,0,317,0,0,105,0,0,517,0,0,0,0,0,0,0,0
 895,0,496,315,0,0,591,0,0,556,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 900,0,501,315,0,0,596,0,0,561,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 905,0,506,315,0,0,601,0,0,566,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 910,0,511,315,0,0,606,0,0,571,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 915,0,517,315,0,0,611,0,0,576,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 920,0,517,315,0,0,616,0,0,581,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 925,0,517,315,0,0,621,0,0,586,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 930,0,517,315,0,0,626,0,0,591,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 935,0,517,315,0,0,628,0,0,596,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 940,0,517,315,0,0,628,0,0,601,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 945,0,517,315,0,0,628,0,0,606,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 950,0,517,315,0,0,628,0,0,611,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 955,0,517,315,0,0,628,0,0,616,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 960,0,517,315,0,0,628,0,0,621,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 965,0,517,317,0,0,628,0,0,626,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 970,0,517,322,0,0,628,0,0,626,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 975,0,517,327,0,0,628,0,0,626,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 980,0,517,332,0,0,628,0,0,629,0,0,414,0,0,0,0,0,317,0,0,105,0,0,519,0,0,0,0,0,0,0,0
 985,0,517,337,0,0,628,0,0,634,0,0,414,0,0,0,0,0,317,0,0,105,0,0,524,0,0,0,0,0,0,0,0
 990,0,517,342,0,0,628,0,0,639,0,0,414,0,0,0,0,0,317,0,0,105,0,0,529,0,0,0,0,0,0,0,0
 995,0,517,347,0,0,628,0,0,644,0,0,414,0,0,0,0,0,317,0,0,105,0,0,534,0,0,0,0,0,0,0,0
 1000,0,517,352,0,0,628,0,0,649,0,0,414,0,0,0,0,0,317,0,0,105,0,0,539,0,0,0,0,0,0,0,0
 1005,0,517,357,0,0,628,0,0,654,0,0,414,0,0,0,0,0,317,0,0,105,0,0,544,0,0,0,0,0,0,0,0
 1010,0,517,362,0,0,628,0,0,659,0,0,414,0,0,0,0,0,317,0,0,105,0,0,549,0,0,0,0,0,0,0,0
 1015,0,517,367,0,0,628,0,0,664,0,0,414,0,0,0,0,0,317,0,0,105,0,0,554,0,0,0,0,0,0,0,0
 1020,0,517,372,0,0,628,0,0,669,0,0,414,0,0,0,0,0,317,0,0,105,0,0,559,0,0,0,0,0,0,0,0
