TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 135,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
 140,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
 145,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
 150,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
 155,0,23,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0
 160,0,28,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,0,0
 165,0,33,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,0,0,0,0,0,0,0
 170,0,38,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,0,0,0,0,0,1,0
 175,0,43,0,0,0,7,0,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,46,0,0,0,0,0,6,0
 180,0,48,-1,0,0,12,0,0,42,0,0,0,0,0,0,0,0,6,0,0,0,0,0,30,51,0,0,0,0,0,11,0
 185,0,53,4,0,0,17,0,0,47,0,0,0,0,0,0,0,0,11,0,0,0,0,0,35,56,0,0,0,0,0,16,0
 190,0,58,9,0,0,22,0,0,52,0,0,0,0,0,0,0,0,16,0,0,0,0,0,40,61,0,0,0,0,0,21,0
 195,0,63,14,0,0,27,0,0,57,0,0,0,0,0,0,0,0,21,0,0,0,0,0,45,66,0,1,0,0,0,26,0
 200,0,68,19,0,0,32,0,0,62,0,0,0,0,0,0,0,0,26,0,0,0,0,0,50,71,0,6,0,0,0,31,0
 205,0,73,24,0,0,37,0,0,67,0,0,0,0,0,0,0,0,31,0,0,0,0,0,55,76,0,11,0,0,0,36,0
 210,0,78,29,0,0,42,0,0,72,0,0,0,0,0,0,0,0,36,0,0,0,0,0,60,81,0,16,0,0,0,41,0
 215,0,83,34,0,0,47,0,0,77,0,0,0,0,0,0,0,0,41,0,0,0,0,0,65,86,0,21,0,0,0,46,0
 220,0,88,39,0,0,52,0,0,82,0,0,0,0,0,0,0,0,46,0,0,0,0,0,70,91,0,26,0,0,0,51,0
 225,0,93,44,0,0,57,0,0,87,0,0,0,0,0,0,0,0,51,0,0,0,0,0,75,96,0,31,0,0,0,56,0
 230,0,98,49,0,0,62,0,0,92,0,0,0,0,0,0,0,0,56,0,0,0,0,0,80,101,0,36,0,0,0,61,0
 235,0,103,54,0,0,67,0,0,97,0,0,0,0,0,0,0,0,61,0,0,0,0,0,85,103,0,41,0,0,0,66,0
 240,0,107,59,0,0,72,0,0,102,0,0,0,0,0,0,0,0,66,0,0,0,0,0,90,103,0,46,0,0,0,71,0
 245,0,107,64,0,0,77,0,0,105,0,0,0,0,0,0,0,0,71,0,0,0,0,0,95,103,0,51,0,0,0,76,0
 250,0,107,69,0,0,82,0,0,105,0,0,3,0,0,0,0,0,76,0,0,0,0,0,100,103,0,56,0,0,0,81,0
 255,0,107,74,0,0,87,0,0,105,0,0,8,0,0,0,0,0,81,0,0,0,0,0,105,103,0,61,0,0,0,86,0
 260,0,107,79,0,0,92,0,0,105,0,0,13,0,0,0,0,0,86,0,0,0,0,0,105,103,0,66,0,0,0,91,0
 265,0,107,84,0,0,97,0,0,108,0,0,18,0,0,0,0,0,91,0,0,0,0,0,105,103,0,71,0,0,0,96,0
 270,0,107,89,0,0,103,0,0,113,0,0,23,0,0,0,0,0,96,0,0,0,0,0,105,103,0,76,0,0,0,101,0
 275,0,107,94,0,0,103,0,0,118,0,0,28,0,0,0,0,0,101,0,0,0,0,0,105,103,0,81,0,0,0,105,0
 280,0,107,99,0,0,105,0,0,123,0,0,33,0,0,0,0,0,105,0,0,0,0,0,105,103,0,86,0,0,0,105,0
 285,0,107,103,0,0,110,0,0,128,0,0,38,0,0,0,0,0,105,0,0,0,0,0,105,103,0,91,0,0,0,105,0
 290,0,109,103,0,0,115,0,0,133,0,0,43,0,0,0,0,0,105,0,0,0,0,0,105,103,0,96,0,0,0,108,0
 295,0,114,103,0,0,120,0,0,138,0,0,48,0,0,0,0,0,105,0,0,0,0,0,105,106,0,101,0,0,0,113,0
 300,0,119,103,0,0,125,0,0,143,0,0,53,0,0,0,0,0,105,0,0,0,0,0,105,111,0,101,0,0,0,118,0
 305,0,124,103,0,0,130,0,0,148,0,0,58,0,0,0,0,0,106,0,0,0,0,0,105,116,0,101,0,0,0,123,0
 310,0,129,103,0,0,135,0,0,153,0,0,63,0,0,0,0,0,111,0,0,0,0,0,105,121,0,101,0,0,0,128,0
 315,0,134,103,0,0,140,0,0,158,0,0,68,0,0,0,0,0,116,0,0,0,0,0,105,126,0,101,0,0,0,133,0
 320,0,139,103,0,0,145,0,0,163,0,0,73,0,0,0,0,0,121,0,0,0,0,0,105,131,0,100,0,0,0,138,0
 325,0,144,108,0,0,150,0,0,168,0,0,78,0,0,0,0,0,126,0,0,0,0,0,105,136,0,105,0,0,0,143,0
 330,0,149,113,0,0,155,0,0,173,0,0,83,0,0,0,0,0,131,0,0,0,0,0,110,141,0,110,0,0,0,148,0
 335,0,154,118,0,0,160,0,0,178,0,0,88,0,0,0,0,0,136,0,0,0,0,0,115,146,0,115,0,0,0,153,0
 340,0,159,123,0,0,165,0,0,183,0,0,93,0,0,0,0,0,141,0,0,0,0,0,120,151,0,120,0,0,0,158,0
 345,0,164,128,0,0,170,0,0,188,0,0,98,0,0,0,0,0,146,0,0,0,0,0,125,156,0,125,0,0,0,163,0
 350,0,169,133,0,0,175,0,0,193,0,0,103,0,0,0,0,0,151,0,0,0,0,0,130,161,0,130,0,0,0,168,0
 355,0,174,138,0,0,180,0,0,198,0,0,105,0,0,0,0,0,156,0,0,0,0,0,135,166,0,135,0,3,0,173,0
 360,0,179,143,0,0,185,0,0,203,0,0,105,0,0,0,0,0,161,0,0,0,0,0,140,171,0,140,0,8,0,178,0
 365,0,184,148,0,0,190,0,0,208,0,0,105,0,0,0,0,0,166,0,0,0,0,0,145,176,0,145,0,13,0,183,0
 370,0,189,153,0,0,195,0,0,214,0,0,105,0,0,0,0,0,171,0,0,-1,0,0,150,181,0,150,0,18,0,188,0
 375,0,194,158,0,0,200,0,0,214,0,0,105,0,0,0,0,0,176,0,0,4,0,0,155,186,0,155,0,23,0,193,0
 380,0,199,163,0,0,205,0,0,214,0,0,105,0,0,0,0,0,181,0,0,9,0,0,160,191,0,160,0,28,0,198,0
 385,0,204,168,0,0,210,0,0,216,0,0,105,0,0,0,0,0,186,0,0,14,0,0,165,196,0,165,0,33,0,203,0
 390,0,209,173,0,0,214,0,0,221,0,0,105,0,0,0,0,0,191,0,0,19,0,0,170,201,0,170,0,38,0,208,0
 395,0,214,178,0,0,214,0,0,226,0,0,108,0,0,0,0,0,196,0,0,24,0,0,175,206,0,175,0,43,0,210,0
 400,0,214,183,0,0,214,0,0,231,0,0,113,0,0,0,0,0,201,0,0,29,0,0,180,205,0,180,0,48,0,210,0
 405,0,214,188,0,0,214,0,0,236,0,0,118,0,0,0,0,0,206,0,0,34,0,0,185,210,0,185,0,53,0,211,0
 410,0,214,193,0,0,219,0,0,241,0,0,123,0,0,0,0,0,208,0,0,39,0,0,190,215,0,190,0,58,0,216,0
 415,0,214,198,0,0,224,0,0,246,0,0,128,0,0,0,0,0,208,0,0,44,0,0,195,220,0,195,0,63,0,221,0
 420,0,216,203,0,0,229,0,0,251,0,0,133,0,0,0,0,0,208,0,0,49,0,0,200,225,0,200,0,68,0,226,0
 425,0,221,206,0,0,234,0,0,256,0,0,138,0,0,0,0,0,213,0,0,54,0,0,205,230,0,206,0,73,0,231,0
 430,0,226,206,0,0,239,0,0,261,0,0,143,0,0,0,0,0,218,0,0,59,0,0,208,235,0,206,0,78,0,236,0
 435,0,231,206,0,0,244,0,0,266,0,0,148,0,0,0,0,0,223,0,0,64,0,0,208,240,0,206,0,83,0,241,0
 440,0,236,206,0,0,249,0,0,271,0,0,153,0,0,0,0,0,228,0,0,69,0,0,211,245,0,206,0,88,0,246,0
 445,0,241,206,0,0,254,0,0,276,0,0,158,0,0,0,0,0,233,0,0,74,0,0,216,250,0,206,0,93,0,251,0
 450,0,246,206,0,0,259,0,0,281,0,0,163,0,0,0,0,0,238,0,0,79,0,0,221,255,0,206,0,98,0,256,0
 455,0,251,206,0,0,264,0,0,286,0,0,168,0,0,0,0,0,243,0,0,84,0,0,226,260,0,206,0,103,0,261,0
 460,0,256,206,0,0,269,0,0,291,0,0,173,0,0,0,0,0,248,0,0,89,0,0,231,265,0,206,0,103,0,266,0
 465,0,261,206,0,0,274,0,0,296,0,0,178,0,0,0,0,0,253,0,0,94,0,0,236,270,0,206,0,103,0,271,0
 470,0,266,206,0,0,279,0,0,301,0,0,183,0,0,0,0,0,258,0,0,99,0,0,241,275,0,206,0,103,0,276,0
 475,0,271,206,0,0,284,0,0,306,0,0,188,0,0,0,0,0,263,0,0,104,0,0,246,280,0,207,0,103,0,281,0
 480,0,276,206,0,0,289,0,0,311,0,0,193,0,0,0,0,0,268,0,0,107,0,0,251,285,0,212,0,103,0,286,0
 485,0,281,206,0,0,294,0,0,316,0,0,198,0,0,0,0,0,273,0,0,107,0,0,256,290,0,217,0,103,0,291,0
 490,0,286,206,0,0,299,0,0,321,0,0,203,0,0,0,0,0,278,0,0,107,0,0,261,295,0,222,0,103,0,296,0
 495,0,291,206,0,0,304,0,0,321,0,0,208,0,0,0,0,0,283,0,0,107,0,0,266,300,0,227,0,103,0,301,0
 500,0,296,206,0,0,309,0,0,321,0,0,208,0,0,0,0,0,288,0,0,108,0,0,271,305,0,232,0,103,0,306,0
 505,0,301,206,0,0,314,0,0,322,0,0,208,0,0,0,0,0,293,0,0,113,0,0,276,310,0,237,0,103,0,311,0
 510,0,306,206,0,0,319,0,0,327,0,0,213,0,0,0,0,0,298,0,0,118,0,0,281,313,0,242,0,103,0,313,0
 515,0,311,206,0,0,319,0,0,332,0,0,218,0,0,0,0,0,303,0,0,123,0,0,286,313,0,247,0,103,0,314,0
 520,0,316,206,0,0,319,0,0,337,0,0,223,0,0,0,0,0,308,0,0,128,0,0,291,313,0,252,0,103,0,319,0
 525,0,319,206,0,0,319,0,0,342,0,0,228,0,0,0,0,0,313,0,0,133,0,0,296,318,0,257,0,103,0,324,0
 530,0,319,206,0,0,319,0,0,347,0,0,233,0,0,0,0,0,313,0,0,138,0,0,301,323,0,262,0,103,0,329,0
 535,0,319,206,0,0,320,0,0,352,0,0,238,0,0,0,0,0,313,0,0,143,0,0,306,328,0,267,0,103,0,334,0
 540,0,319,206,0,0,325,0,0,357,0,0,243,0,0,0,0,0,313,0,0,148,0,0,311,333,1,272,0,103,0,339,0
 545,0,319,206,0,0,330,0,0,362,0,0,248,0,0,0,0,0,316,0,0,153,0,0,311,338,6,277,0,103,0,344,0
 550,0,319,206,0,0,335,0,0,367,0,0,253,0,0,0,0,0,321,0,0,158,0,0,311,343,11,282,0,103,0,349,0
 555,0,319,206,0,0,340,0,0,372,0,0,258,0,0,0,0,0,326,0,0,163,0,0,311,348,16,287,0,103,0,354,0
 560,0,319,206,0,0,345,0,0,377,0,0,263,0,0,0,0,0,331,0,0,168,0,0,311,353,21,292,0,103,0,359,0
 565,0,320,206,0,0,350,0,0,382,0,0,268,0,0,0,0,0,336,0,0,173,0,0,311,358,26,297,0,103,0,364,0
 570,0,325,206,0,0,355,0,0,387,0,0,273,0,0,0,0,0,341,0,0,178,0,0,311,363,31,302,0,103,0,369,0
 575,0,330,206,0,0,360,0,0,392,0,0,278,0,0,0,0,0,346,0,0,183,0,0,311,368,36,307,0,103,0,374,0
 580,0,335,205,0,0,365,0,0,397,0,0,283,0,0,0,0,0,351,0,0,188,0,0,311,373,41,309,0,103,0,379,0
 585,0,340,210,0,0,370,0,0,402,0,0,288,0,0,0,0,0,356,0,0,193,0,0,311,378,46,309,0,103,0,384,0
 590,0,345,215,0,0,375,0,0,407,0,0,293,0,0,0,0,0,361,0,0,198,0,0,311,383,51,309,0,103,0,389,0
 595,0,350,220,0,0,380,0,0,412,0,0,298,0,0,0,0,0,366,0,0,203,0,0,311,388,56,309,0,103,0,394,0
 600,0,355,225,0,0,385,0,0,417,0,0,303,0,0,0,0,0,371,0,0,208,0,0,311,393,61,309,0,103,0,399,0
 605,0,360,230,0,0,390,0,0,422,0,0,308,0,0,0,0,0,376,0,0,210,0,0,314,398,66,309,0,103,0,404,0
 610,0,365,235,0,0,395,0,0,426,0,0,311,0,0,0,0,0,381,0,0,209,0,0,319,403,71,309,0,103,0,409,0
 615,0,370,240,0,0,400,0,0,426,0,0,312,0,0,0,0,0,386,0,0,214,0,0,324,408,76,309,0,103,0,414,0
 620,0,375,245,0,0,405,0,0,426,0,0,317,0,0,0,0,0,391,0,0,219,0,0,329,413,81,309,0,103,0,416,0
 625,0,380,250,0,0,410,0,0,426,0,0,322,0,0,0,0,0,396,0,0,224,0,0,334,418,86,309,0,103,0,416,0
 630,0,385,255,0,0,415,0,0,426,0,0,327,0,0,0,0,0,401,0,0,229,0,0,339,420,91,309,0,103,0,416,0
 635,0,390,260,0,0,420,0,0,426,0,0,332,0,0,0,0,0,406,0,0,234,0,0,344,420,96,309,0,103,0,416,0
 640,0,395,265,0,0,424,0,0,426,0,0,337,0,0,0,0,0,411,0,0,239,0,0,349,420,101,309,0,103,0,416,0
 645,0,400,270,0,0,424,0,0,426,0,0,342,0,0,0,0,0,416,0,0,244,0,0,354,420,103,309,0,103,0,416,0
 650,0,405,275,0,0,424,0,0,426,0,0,347,0,0,0,0,0,420,0,0,249,0,0,359,421,103,309,0,103,0,415,0
 655,0,410,280,0,0,427,0,0,426,0,0,352,0,0,0,0,0,420,0,0,254,0,0,364,426,102,309,0,103,0,420,0
 660,0,415,285,0,0,432,0,0,425,0,0,357,0,0,0,0,0,420,0,0,259,0,0,369,431,107,309,0,103,0,425,0
 665,0,420,290,0,0,437,0,0,430,0,0,362,0,0,0,0,0,420,0,0,264,0,0,374,436,112,309,0,103,0,430,0
 670,0,422,295,0,0,442,0,0,435,0,0,367,0,0,0,0,0,425,0,0,269,0,0,379,441,117,309,0,103,0,435,0
 675,0,422,300,0,0,447,0,0,440,0,0,372,0,0,0,0,0,430,0,0,274,0,0,384,446,122,309,0,103,0,440,0
 680,0,422,305,0,0,452,0,0,445,0,0,377,0,0,0,0,0,435,0,0,279,0,0,389,451,127,309,0,103,0,445,0
 685,0,422,310,0,0,457,0,0,450,0,0,382,0,0,0,0,0,440,0,0,284,0,0,394,456,132,309,0,103,0,450,0
 690,0,422,313,0,0,462,0,0,455,0,0,387,0,0,0,0,0,445,0,0,289,0,0,399,461,137,309,0,103,0,455,0
 695,0,422,313,0,0,467,0,0,460,0,0,392,0,0,0,0,0,450,0,0,294,0,0,404,466,142,309,0,103,0,460,0
 700,0,422,313,0,0,472,0,0,465,0,0,397,0,0,0,0,0,455,0,0,299,0,0,409,471,147,309,0,103,0,465,0
 705,0,422,315,0,0,477,0,0,470,0,0,402,0,0,0,0,0,460,0,0,304,0,0,414,476,152,309,0,103,0,470,0
 710,0,422,320,0,0,482,0,0,475,0,0,407,0,0,0,0,0,465,0,0,309,0,0,416,481,157,309,0,103,0,475,0
 715,0,422,325,0,0,487,0,0,480,0,0,412,0,0,0,0,0,470,0,0,314,0,0,416,486,162,309,0,103,0,480,0
 720,0,422,330,0,0,492,0,0,485,0,0,416,0,0,0,0,0,475,0,0,317,0,0,415,491,167,309,0,103,0,485,0
 725,0,422,335,0,0,497,0,0,490,0,0,416,0,0,0,0,0,480,0,0,317,0,0,420,496,172,309,0,103,0,490,0
 730,0,422,340,0,0,502,0,0,495,0,0,416,0,0,0,0,0,485,0,0,317,0,0,425,501,177,309,0,103,0,495,0
 735,0,422,345,0,0,507,0,0,500,0,0,416,0,0,0,0,0,490,0,0,317,0,0,430,506,182,309,0,103,0,500,0
 740,0,422,350,0,0,512,0,0,505,0,0,419,0,0,0,0,0,495,0,0,317,0,0,435,511,187,309,0,103,0,505,0
 745,0,422,355,0,0,517,0,0,510,0,0,424,0,0,0,0,0,500,0,0,317,0,0,440,516,192,309,0,103,0,510,0
 750,0,422,360,0,0,522,0,0,515,0,0,429,0,0,0,0,0,505,0,0,317,0,0,445,521,197,309,0,103,0,515,0
 755,0,422,365,0,0,527,0,0,520,0,0,434,0,0,0,0,0,510,0,0,317,0,0,450,525,202,309,0,103,0,521,0
 760,0,422,370,0,0,527,0,0,525,0,0,439,0,0,0,0,0,515,0,0,317,0,0,455,525,207,309,0,103,0,521,0
 765,0,422,375,0,0,527,0,0,531,0,0,444,0,0,0,0,0,520,0,0,317,0,0,460,525,210,309,0,103,0,521,0
 770,0,422,380,0,0,527,0,0,531,0,0,449,0,0,0,0,0,525,0,0,317,0,0,465,526,210,309,0,103,0,521,0
 775,0,427,385,0,0,527,0,0,531,0,0,454,0,0,0,0,0,529,0,0,317,0,0,470,531,210,309,0,103,0,520,0
 780,0,432,390,0,0,527,0,0,531,0,0,459,0,0,0,0,0,529,0,0,317,0,0,475,536,215,309,0,103,0,525,0
 785,0,437,395,0,0,530,0,0,532,0,0,464,0,0,0,0,0,529,0,0,317,0,0,480,541,220,309,0,103,0,530,0
 790,0,442,400,0,0,535,0,0,537,0,0,469,0,0,0,0,0,529,0,0,317,0,0,485,546,225,309,0,103,0,535,0
 795,0,447,405,0,0,540,0,0,542,0,0,474,0,0,0,0,0,529,0,0,317,0,0,490,551,230,309,0,103,0,540,0
 800,0,452,410,0,0,545,0,0,547,0,0,479,0,0,0,0,0,529,0,0,317,0,0,495,556,235,309,0,103,0,545,0
 805,0,457,415,0,0,550,0,0,552,0,0,484,0,0,0,0,0,534,0,0,317,0,0,500,561,240,309,0,103,0,550,0
 810,0,462,420,0,0,555,0,0,557,0,0,489,0,0,0,0,0,539,0,0,317,0,0,505,566,245,309,0,103,0,555,0
 815,0,467,420,0,0,560,0,0,562,0,0,494,0,0,0,0,0,544,0,0,317,0,0,510,571,250,309,0,103,0,560,0
 820,0,472,420,0,0,565,0,0,567,0,0,499,0,0,0,0,0,549,0,0,317,0,0,515,576,255,309,0,103,0,565,0
 825,0,477,420,0,0,570,0,0,572,0,0,504,0,0,0,0,0,554,0,0,317,0,0,519,581,260,309,0,103,0,570,0
 830,0,482,420,0,0,575,0,0,577,0,0,509,0,0,0,0,0,559,0,0,317,0,0,519,586,265,309,0,103,0,575,0
 835,0,487,420,0,0,580,0,0,582,0,0,514,0,0,0,0,0,564,0,0,317,0,0,522,591,270,309,0,103,0,580,0
 840,0,492,420,0,0,585,0,0,587,0,0,519,0,0,0,0,0,569,0,0,317,0,0,527,596,275,309,0,103,0,585,0
 845,0,497,420,0,0,590,0,0,592,0,0,519,0,0,0,0,0,574,0,0,317,0,0,532,601,280,309,0,103,0,590,0
 850,0,502,425,0,0,595,0,0,597,0,0,519,0,0,0,0,0,579,0,0,317,0,0,537,606,285,309,0,103,0,595,0
 855,0,507,430,0,0,600,0,0,602,0,0,519,0,0,0,0,0,584,0,0,317,0,0,542,611,290,309,0,103,0,600,0
 860,0,512,435,0,0,605,0,0,607,0,0,519,0,0,0,0,0,589,0,0,317,0,0,547,616,295,309,0,103,0,605,0
 865,0,517,440,0,0,610,0,0,612,0,0,519,0,0,0,0,0,594,0,0,317,0,0,552,621,300,309,0,103,0,610,0
 870,0,522,445,0,0,615,0,0,617,0,0,519,0,0,0,0,0,599,0,0,317,0,0,557,626,305,309,0,103,0,615,0
 875,0,525,450,0,0,620,0,0,622,0,0,519,0,0,0,0,0,604,0,0,317,0,0,562,632,310,309,0,103,0,620,0
 880,0,525,455,0,0,625,0,0,627,0,0,519,0,0,0,0,0,609,0,0,317,0,0,567,632,315,309,0,103,0,626,0
 885,0,525,460,0,0,630,0,0,632,0,0,519,0,0,0,0,0,614,0,0,317,0,0,572,632,317,309,0,103,0,626,0
 890,0,525,465,0,0,634,0,0,636,0,0,518,0,0,0,0,0,619,0,0,317,0,0,577,632,317,309,0,103,0,626,3
 895,0,525,470,0,0,634,0,0,636,0,0,523,0,0,0,0,0,624,0,0,317,0,0,582,631,317,309,0,103,0,626,8
 900,0,527,475,0,0,634,2,0,636,0,0,528,0,0,0,0,0,629,0,0,317,0,0,587,636,319,309,0,103,0,627,13
 905,0,532,480,0,0,634,7,0,636,0,0,533,0,0,0,0,0,634,0,0,317,0,0,592,641,324,309,0,103,0,632,18
 910,0,537,485,0,0,634,12,0,636,0,0,538,0,0,0,0,0,634,0,0,317,0,0,597,646,329,309,0,103,0,637,23
 915,0,542,490,0,0,634,17,0,637,0,0,543,0,0,0,0,0,634,0,0,317,0,0,602,651,334,309,0,103,0,642,28
 920,0,547,495,0,0,634,22,0,642,0,0,548,0,0,0,0,0,634,0,0,317,0,0,607,656,339,309,0,103,0,647,33
 925,0,552,500,0,0,634,27,0,647,0,0,553,0,0,0,0,0,634,0,0,317,0,0,612,661,344,309,0,103,0,652,38
 930,0,557,505,0,0,634,32,0,652,0,0,558,0,0,0,0,0,634,0,0,317,0,0,617,666,349,309,0,103,0,657,43
 935,0,562,510,0,0,634,37,0,657,0,0,563,0,0,0,0,0,634,0,0,317,0,0,622,671,354,309,0,103,0,662,48
 940,0,567,515,0,0,634,42,0,662,0,0,568,0,0,0,0,0,634,0,0,317,0,0,626,676,359,309,0,103,0,667,53
 945,0,572,520,0,0,634,47,0,667,0,0,573,0,0,0,0,0,634,0,0,317,0,0,626,681,364,309,0,103,0,672,58
 950,0,577,523,0,0,634,52,0,672,0,0,578,0,0,0,0,0,634,0,0,317,0,0,626,686,369,309,0,103,0,677,63
 955,0,582,523,0,0,634,57,0,677,0,0,583,0,0,0,0,0,634,0,0,317,0,0,626,691,374,308,0,103,0,682,68
 960,0,587,525,0,0,634,62,0,682,0,0,588,0,0,0,0,0,635,0,0,317,0,0,626,696,379,313,0,103,0,687,73
 965,0,592,530,0,0,634,67,0,687,0,0,593,0,0,0,0,0,640,0,0,317,0,0,626,701,384,318,0,103,0,692,78
 970,0,597,535,0,0,634,72,0,692,0,0,598,0,0,0,0,0,645,0,0,317,0,0,626,706,389,323,0,103,0,697,83
 975,0,602,540,0,0,634,77,0,697,0,0,603,0,0,0,0,0,650,0,0,317,0,0,626,711,394,328,0,103,0,702,88
 980,0,607,545,0,0,634,82,0,702,0,0,608,0,0,0,0,0,655,0,0,317,0,0,626,716,399,333,0,103,0,707,93
 985,0,612,550,0,0,634,87,0,707,0,0,613,0,0,0,0,0,660,0,0,317,0,0,629,721,404,338,0,103,0,712,98
 990,0,617,555,0,0,634,92,0,712,0,0,618,0,0,0,0,0,665,0,0,317,0,0,634,726,409,343,0,103,0,717,103
 995,0,622,560,0,0,634,97,0,717,0,0,624,0,0,0,0,0,670,0,0,317,0,0,639,731,414,348,0,103,0,722,103
 1000,0,628,565,0,0,634,102,0,722,0,0,624,0,0,0,0,0,675,0,0,317,0,0,644,735,420,353,0,103,0,727,103
 1005,0,628,570,0,0,633,107,0,727,0,0,624,0,0,0,0,0,680,0,0,317,0,0,649,735,420,358,0,103,0,732,103
 1010,0,628,575,0,0,638,107,0,732,0,0,624,0,0,0,0,0,685,0,0,317,0,0,654,735,420,363,0,103,0,737,103
 1015,0,628,580,0,0,643,107,0,737,0,0,624,0,0,0,0,0,690,0,0,317,0,0,659,735,420,368,0,103,0,737,103
 1020,0,628,585,0,0,648,107,0,739,0,0,624,0,0,0,0,0,695,0,0,317,0,0,664,735,420,373,0,103,0,737,103
